payment_id,payment_number,invoice_id,payment_date,amount_paid,payment_method,reference_number,notes
PAY-00002992,PAY-00002992,INV-00005010,2024-03-18,497.1,Wire Transfer,REF-794865,
PAY-00002993,PAY-00002993,INV-00005011,2023-09-24,779.4,ACH,REF-612226,
PAY-00002994,PAY-00002994,INV-00005012,2025-06-04,36.84,Credit Card,REF-449273,
PAY-00002995,PAY-00002995,INV-00005015,2024-05-16,418.4,Check,REF-575683,
PAY-00002996,PAY-00002996,INV-00005020,2023-11-30,247.35,Check,REF-719241,
PAY-00002997,PAY-00002997,INV-00005021,2025-06-17,14.88,Wire Transfer,REF-528438,
PAY-00002998,PAY-00002998,INV-00005023,2025-06-13,606.4,Cash,REF-565753,
PAY-00002999,PAY-00002999,INV-00005024,2023-09-18,44.14,Cash,REF-539049,
PAY-00003000,PAY-00003000,INV-00005025,2025-07-17,487.82,Wire Transfer,REF-820550,
PAY-00003001,PAY-00003001,INV-00005026,2024-05-16,9.16,ACH,REF-994040,
PAY-00003002,PAY-00003002,INV-00005027,2023-10-16,1836.25,Credit Card,REF-639008,
PAY-00003003,PAY-00003003,INV-00005028,2024-07-17,1270.5,Credit Card,REF-784003,
PAY-00003004,PAY-00003004,INV-00005031,2024-02-24,83.04,Cash,REF-910856,
PAY-00003005,PAY-00003005,INV-00005032,2025-07-19,169.0,ACH,REF-362405,
PAY-00003006,PAY-00003006,INV-00005033,2025-01-22,6937.8,Check,REF-434077,
PAY-00003007,PAY-00003007,INV-00005034,2023-07-26,88.94,Credit Card,REF-226734,
PAY-00003008,PAY-00003008,INV-00005035,2023-11-10,31.02,Wire Transfer,REF-580440,
PAY-00003009,PAY-00003009,INV-00005037,2024-02-06,6.86,Check,REF-738945,
PAY-00003010,PAY-00003010,INV-00005038,2023-11-30,7211.5,Wire Transfer,REF-662194,
PAY-00003011,PAY-00003011,INV-00005040,2025-05-26,252.2,Cash,REF-381023,
PAY-00003012,PAY-00003012,INV-00005041,2025-02-02,411.62,Cash,REF-284426,
PAY-00003013,PAY-00003013,INV-00005043,2023-12-07,7192.44,Wire Transfer,REF-454565,
PAY-00003014,PAY-00003014,INV-00005044,2024-11-03,52.15,Cash,REF-877650,
PAY-00003015,PAY-00003015,INV-00005046,2024-01-29,81.4,Cash,REF-697328,
PAY-00003016,PAY-00003016,INV-00005049,2024-11-27,492.4,Wire Transfer,REF-776770,
PAY-00003017,PAY-00003017,INV-00005050,2023-11-03,261.2,Wire Transfer,REF-998824,
PAY-00003018,PAY-00003018,INV-00005051,2025-06-01,40.36,Wire Transfer,REF-957502,
PAY-00003019,PAY-00003019,INV-00005052,2024-04-19,23.4,Cash,REF-246374,
PAY-00003020,PAY-00003020,INV-00005054,2024-08-05,1099.95,Credit Card,REF-930621,
PAY-00003021,PAY-00003021,INV-00005055,2024-10-09,9937.5,ACH,REF-239006,
PAY-00003022,PAY-00003022,INV-00005058,2025-06-29,4533.6,Credit Card,REF-744963,
PAY-00003023,PAY-00003023,INV-00005060,2024-03-19,1002.8,Check,REF-633140,
PAY-00003024,PAY-00003024,INV-00005061,2023-09-16,20.73,Credit Card,REF-273665,
PAY-00003025,PAY-00003025,INV-00005062,2024-12-25,1014.8,Check,REF-765262,
PAY-00003026,PAY-00003026,INV-00005063,2025-02-19,2031.25,ACH,REF-528857,
PAY-00003027,PAY-00003027,INV-00005064,2024-02-06,132.06,Check,REF-686073,
PAY-00003028,PAY-00003028,INV-00005067,2025-07-13,25.54,Credit Card,REF-860749,
PAY-00003029,PAY-00003029,INV-00005070,2023-11-15,19.47,Check,REF-935206,
PAY-00003030,PAY-00003030,INV-00005072,2024-12-15,457.09,Check,REF-375939,
PAY-00003031,PAY-00003031,INV-00005073,2024-02-25,14.92,Wire Transfer,REF-428442,
PAY-00003032,PAY-00003032,INV-00005074,2024-03-10,117.45,Wire Transfer,REF-600986,
PAY-00003033,PAY-00003033,INV-00005075,2024-04-25,161.65,Check,REF-492898,
PAY-00003034,PAY-00003034,INV-00005076,2023-12-29,665.4,ACH,REF-532259,
PAY-00003035,PAY-00003035,INV-00005077,2024-12-14,868.54,Credit Card,REF-365420,
PAY-00003036,PAY-00003036,INV-00005078,2024-10-31,10.12,ACH,REF-765861,
PAY-00003037,PAY-00003037,INV-00005079,2024-02-07,829.07,Cash,REF-686497,
PAY-00003038,PAY-00003038,INV-00005080,2025-08-13,375.17,Cash,REF-596328,
PAY-00003039,PAY-00003039,INV-00005082,2024-01-05,94.93,ACH,REF-240365,
PAY-00003040,PAY-00003040,INV-00005084,2024-05-05,22.77,Cash,REF-530643,
PAY-00003041,PAY-00003041,INV-00005086,2024-09-03,733.56,Check,REF-470045,
PAY-00003042,PAY-00003042,INV-00005087,2023-09-14,110.6,Credit Card,REF-222067,
PAY-00003043,PAY-00003043,INV-00005088,2024-01-07,416.57,ACH,REF-924698,
PAY-00003044,PAY-00003044,INV-00005090,2023-12-04,1861.83,Wire Transfer,REF-467705,
PAY-00003045,PAY-00003045,INV-00005091,2023-10-30,126.22,Check,REF-442415,
PAY-00003046,PAY-00003046,INV-00005093,2025-05-05,160.96,Wire Transfer,REF-379777,
PAY-00003047,PAY-00003047,INV-00005094,2024-04-27,396.0,ACH,REF-452152,
PAY-00003048,PAY-00003048,INV-00005095,2025-08-14,101.85,Check,REF-105455,
PAY-00003049,PAY-00003049,INV-00005096,2025-02-18,368.5,ACH,REF-794294,
PAY-00003050,PAY-00003050,INV-00005098,2025-03-28,44.48,Credit Card,REF-985610,
PAY-00003051,PAY-00003051,INV-00005100,2023-11-24,2628.98,Credit Card,REF-335518,
PAY-00003052,PAY-00003052,INV-00005101,2024-06-21,7.18,Credit Card,REF-341425,
PAY-00003053,PAY-00003053,INV-00005104,2024-03-10,566.94,Check,REF-325406,
PAY-00003054,PAY-00003054,INV-00005105,2025-04-24,76.89,Credit Card,REF-639966,
PAY-00003055,PAY-00003055,INV-00005106,2024-07-20,383.0,Check,REF-506387,
PAY-00003056,PAY-00003056,INV-00005107,2024-02-22,12.66,Cash,REF-593068,
PAY-00003057,PAY-00003057,INV-00005110,2025-07-11,53.76,Wire Transfer,REF-738898,
PAY-00003058,PAY-00003058,INV-00005112,2024-02-22,14134.0,ACH,REF-499666,
PAY-00003059,PAY-00003059,INV-00005115,2024-09-17,8.49,Cash,REF-352904,
PAY-00003060,PAY-00003060,INV-00005116,2023-09-30,1751.99,ACH,REF-248333,
PAY-00003061,PAY-00003061,INV-00005118,2023-12-15,33.62,Credit Card,REF-321704,
PAY-00003062,PAY-00003062,INV-00005119,2024-03-08,1330.87,Check,REF-605418,
PAY-00003063,PAY-00003063,INV-00005121,2025-07-08,1396.16,Cash,REF-574509,
PAY-00003064,PAY-00003064,INV-00005125,2023-10-22,282.33,Credit Card,REF-413458,
PAY-00003065,PAY-00003065,INV-00005126,2024-01-20,924.25,Check,REF-831630,
PAY-00003066,PAY-00003066,INV-00005127,2024-07-11,1539.75,ACH,REF-273621,
PAY-00003067,PAY-00003067,INV-00005131,2024-10-31,45.3,ACH,REF-282461,
PAY-00003068,PAY-00003068,INV-00005132,2024-06-18,569.43,ACH,REF-108325,
PAY-00003069,PAY-00003069,INV-00005134,2024-03-06,74.85,Credit Card,REF-750570,
PAY-00003070,PAY-00003070,INV-00005136,2024-10-22,5203.35,ACH,REF-319368,
PAY-00003071,PAY-00003071,INV-00005138,2023-09-15,1288.82,Wire Transfer,REF-507143,
PAY-00003072,PAY-00003072,INV-00005140,2023-11-23,195.76,Credit Card,REF-177890,
PAY-00003073,PAY-00003073,INV-00005141,2024-09-07,140.42,Check,REF-502491,
PAY-00003074,PAY-00003074,INV-00005142,2024-02-08,227.25,Credit Card,REF-542079,
PAY-00003075,PAY-00003075,INV-00005143,2025-05-04,37.02,Credit Card,REF-580431,
PAY-00003076,PAY-00003076,INV-00005146,2024-04-21,177.72,Cash,REF-309213,
PAY-00003077,PAY-00003077,INV-00005148,2023-12-03,2053.75,Cash,REF-369733,
PAY-00003078,PAY-00003078,INV-00005149,2024-06-06,275.28,Wire Transfer,REF-185363,
PAY-00003079,PAY-00003079,INV-00005151,2024-07-11,1009.42,Wire Transfer,REF-775061,
PAY-00003080,PAY-00003080,INV-00005152,2024-11-26,339.01,Wire Transfer,REF-666987,
PAY-00003081,PAY-00003081,INV-00005153,2024-07-20,692.4,Check,REF-838761,
PAY-00003082,PAY-00003082,INV-00005156,2023-07-15,183.5,Cash,REF-914280,
PAY-00003083,PAY-00003083,INV-00005157,2024-09-09,210.79,Wire Transfer,REF-564662,
PAY-00003084,PAY-00003084,INV-00005158,2025-05-27,974.25,Check,REF-628884,
PAY-00003085,PAY-00003085,INV-00005159,2024-11-12,381.24,Credit Card,REF-366807,
PAY-00003086,PAY-00003086,INV-00005160,2023-08-25,9.11,Check,REF-690312,
PAY-00003087,PAY-00003087,INV-00005161,2025-03-30,670.26,Check,REF-313314,
PAY-00003088,PAY-00003088,INV-00005163,2025-01-26,67.44,Check,REF-953406,
PAY-00003089,PAY-00003089,INV-00005164,2023-10-25,60.64,Credit Card,REF-781764,
PAY-00003090,PAY-00003090,INV-00005166,2025-05-01,391.07,Credit Card,REF-273863,
PAY-00003091,PAY-00003091,INV-00005167,2024-05-17,20.63,Check,REF-980711,
PAY-00003092,PAY-00003092,INV-00005168,2025-01-13,52.78,Credit Card,REF-985929,
PAY-00003093,PAY-00003093,INV-00005169,2024-04-27,2024.16,Check,REF-555202,
PAY-00003094,PAY-00003094,INV-00005170,2024-04-23,7565.0,ACH,REF-678079,
PAY-00003095,PAY-00003095,INV-00005171,2025-07-06,609.64,Wire Transfer,REF-964340,
PAY-00003096,PAY-00003096,INV-00005173,2024-09-18,1703.5,Wire Transfer,REF-710672,
PAY-00003097,PAY-00003097,INV-00005174,2024-12-25,356.47,Credit Card,REF-863038,
PAY-00003098,PAY-00003098,INV-00005177,2025-03-23,56.7,ACH,REF-914966,
PAY-00003099,PAY-00003099,INV-00005180,2025-01-18,237.5,Cash,REF-996383,
PAY-00003100,PAY-00003100,INV-00005181,2024-01-21,369.7,Cash,REF-832335,
PAY-00003101,PAY-00003101,INV-00005182,2024-03-15,2185.93,Credit Card,REF-217254,
PAY-00003102,PAY-00003102,INV-00005183,2023-11-26,1113.0,Credit Card,REF-247660,
PAY-00003103,PAY-00003103,INV-00005185,2024-12-22,58.41,Cash,REF-415205,
PAY-00003104,PAY-00003104,INV-00005187,2025-05-26,3737.0,ACH,REF-253785,
PAY-00003105,PAY-00003105,INV-00005188,2025-05-28,34.43,Cash,REF-978080,
PAY-00003106,PAY-00003106,INV-00005189,2024-06-13,2024.18,Check,REF-278972,
PAY-00003107,PAY-00003107,INV-00005191,2025-01-15,34.62,ACH,REF-948229,
PAY-00003108,PAY-00003108,INV-00005192,2024-05-07,4095.5,ACH,REF-816581,
PAY-00003109,PAY-00003109,INV-00005193,2025-07-30,1464.5,Credit Card,REF-698349,
PAY-00003110,PAY-00003110,INV-00005194,2025-07-10,722.41,Credit Card,REF-426011,
PAY-00003111,PAY-00003111,INV-00005195,2024-06-08,11.24,Wire Transfer,REF-388614,
PAY-00003112,PAY-00003112,INV-00005196,2024-10-04,1778.0,Credit Card,REF-664963,
PAY-00003113,PAY-00003113,INV-00005200,2024-10-09,239.55,Wire Transfer,REF-469899,
PAY-00003114,PAY-00003114,INV-00005201,2024-06-12,472.17,Wire Transfer,REF-325471,
PAY-00003115,PAY-00003115,INV-00005205,2024-07-08,238.71,Check,REF-762409,
PAY-00003116,PAY-00003116,INV-00005206,2025-07-05,746.76,Check,REF-833226,
PAY-00003117,PAY-00003117,INV-00005208,2024-08-02,2620.5,Wire Transfer,REF-459975,
PAY-00003118,PAY-00003118,INV-00005209,2024-09-21,494.25,Wire Transfer,REF-303872,
PAY-00003119,PAY-00003119,INV-00005210,2024-09-04,461.5,Wire Transfer,REF-642250,
PAY-00003120,PAY-00003120,INV-00005212,2025-01-09,810.8,ACH,REF-552437,
PAY-00003121,PAY-00003121,INV-00005213,2025-02-03,2860.72,Wire Transfer,REF-543389,
PAY-00003122,PAY-00003122,INV-00005214,2024-11-23,1822.39,Cash,REF-866062,
PAY-00003123,PAY-00003123,INV-00005215,2024-01-07,1914.75,ACH,REF-189625,
PAY-00003124,PAY-00003124,INV-00005217,2024-08-08,101.31,ACH,REF-246698,
PAY-00003125,PAY-00003125,INV-00005218,2024-12-21,79.13,Cash,REF-251739,
PAY-00003126,PAY-00003126,INV-00005219,2024-06-02,676.47,Wire Transfer,REF-169519,
PAY-00003127,PAY-00003127,INV-00005221,2024-11-13,162.35,Check,REF-785473,
PAY-00003128,PAY-00003128,INV-00005222,2024-09-04,1551.0,Credit Card,REF-446422,
PAY-00003129,PAY-00003129,INV-00005224,2024-05-01,63.0,Cash,REF-339287,
PAY-00003130,PAY-00003130,INV-00005229,2023-10-24,603.94,ACH,REF-118712,
PAY-00003131,PAY-00003131,INV-00005230,2023-09-04,31.41,Wire Transfer,REF-406513,
PAY-00003132,PAY-00003132,INV-00005231,2025-02-28,20.39,Cash,REF-172293,
PAY-00003133,PAY-00003133,INV-00005232,2024-12-23,165.92,Credit Card,REF-578171,
PAY-00003134,PAY-00003134,INV-00005233,2025-04-10,95.89,Check,REF-534806,
PAY-00003135,PAY-00003135,INV-00005234,2024-12-15,72.6,Credit Card,REF-585277,
PAY-00003136,PAY-00003136,INV-00005235,2024-07-24,2086.25,Check,REF-167366,
PAY-00003137,PAY-00003137,INV-00005237,2024-04-20,6644.08,ACH,REF-474521,
PAY-00003138,PAY-00003138,INV-00005241,2024-08-04,61.76,Check,REF-268141,
PAY-00003139,PAY-00003139,INV-00005242,2024-02-13,45.2,ACH,REF-606569,
PAY-00003140,PAY-00003140,INV-00005243,2025-05-21,523.4,Wire Transfer,REF-971336,
PAY-00003141,PAY-00003141,INV-00005244,2024-06-19,870.29,Wire Transfer,REF-297336,
PAY-00003142,PAY-00003142,INV-00005245,2024-06-26,74.15,Credit Card,REF-568818,
PAY-00003143,PAY-00003143,INV-00005247,2025-05-20,55.59,Credit Card,REF-997073,
PAY-00003144,PAY-00003144,INV-00005250,2025-07-06,250.66,Cash,REF-663653,
PAY-00003145,PAY-00003145,INV-00005251,2025-02-12,161.16,Check,REF-291567,
PAY-00003146,PAY-00003146,INV-00005253,2024-06-22,24.58,Cash,REF-104774,
PAY-00003147,PAY-00003147,INV-00005254,2024-01-04,72.56,Credit Card,REF-901424,
PAY-00003148,PAY-00003148,INV-00005257,2024-10-01,163.06,Wire Transfer,REF-960643,
PAY-00003149,PAY-00003149,INV-00005258,2024-12-18,109.08,ACH,REF-165943,
PAY-00003150,PAY-00003150,INV-00005259,2024-10-04,5661.64,Credit Card,REF-601698,
PAY-00003151,PAY-00003151,INV-00005260,2023-10-22,128.4,ACH,REF-570878,
PAY-00003152,PAY-00003152,INV-00005263,2024-03-19,427.5,ACH,REF-193151,
PAY-00003153,PAY-00003153,INV-00005264,2023-08-19,30.6,Credit Card,REF-960760,
PAY-00003154,PAY-00003154,INV-00005265,2025-02-05,9.06,ACH,REF-532374,
PAY-00003155,PAY-00003155,INV-00005266,2024-06-29,1848.5,Check,REF-837761,
PAY-00003156,PAY-00003156,INV-00005267,2025-03-18,29.9,Credit Card,REF-201377,
PAY-00003157,PAY-00003157,INV-00005269,2024-10-22,4176.5,Cash,REF-340086,
PAY-00003158,PAY-00003158,INV-00005274,2023-12-31,217.08,Check,REF-722167,
PAY-00003159,PAY-00003159,INV-00005275,2025-04-28,582.15,Cash,REF-805788,
PAY-00003160,PAY-00003160,INV-00005277,2024-11-26,64.95,ACH,REF-675919,
PAY-00003161,PAY-00003161,INV-00005278,2024-12-13,53.76,Wire Transfer,REF-363727,
PAY-00003162,PAY-00003162,INV-00005279,2024-11-06,854.0,Cash,REF-790516,
PAY-00003163,PAY-00003163,INV-00005281,2024-12-28,51.47,Check,REF-927390,
PAY-00003164,PAY-00003164,INV-00005282,2023-08-02,917.72,ACH,REF-152047,
PAY-00003165,PAY-00003165,INV-00005283,2024-08-28,24.27,Credit Card,REF-305937,
PAY-00003166,PAY-00003166,INV-00005287,2025-07-26,1473.66,Check,REF-622354,
PAY-00003167,PAY-00003167,INV-00005288,2025-02-04,87.61,Check,REF-606100,
PAY-00003168,PAY-00003168,INV-00005291,2024-03-31,233.0,Credit Card,REF-560132,
PAY-00003169,PAY-00003169,INV-00005292,2025-06-22,56.2,Check,REF-652946,
PAY-00003170,PAY-00003170,INV-00005294,2025-07-22,41.0,Cash,REF-539822,
PAY-00003171,PAY-00003171,INV-00005296,2025-02-06,1276.61,Cash,REF-222699,
PAY-00003172,PAY-00003172,INV-00005298,2025-05-20,1105.0,Cash,REF-941915,
PAY-00003173,PAY-00003173,INV-00005300,2025-06-02,8304.5,Check,REF-632271,
PAY-00003174,PAY-00003174,INV-00005301,2025-08-20,14.79,Wire Transfer,REF-260949,
PAY-00003175,PAY-00003175,INV-00005303,2024-06-25,49.71,Wire Transfer,REF-783135,
PAY-00003176,PAY-00003176,INV-00005304,2024-01-15,2406.71,Cash,REF-718584,
PAY-00003177,PAY-00003177,INV-00005305,2024-03-18,1333.5,Wire Transfer,REF-669222,
PAY-00003178,PAY-00003178,INV-00005306,2024-01-01,3265.1,Credit Card,REF-385946,
PAY-00003179,PAY-00003179,INV-00005307,2024-04-27,255.98,Cash,REF-701125,
PAY-00003180,PAY-00003180,INV-00005308,2023-08-19,16.9,Cash,REF-191073,
PAY-00003181,PAY-00003181,INV-00005310,2025-04-15,8581.25,Credit Card,REF-673804,
PAY-00003182,PAY-00003182,INV-00005312,2023-11-18,3866.4,Wire Transfer,REF-549160,
PAY-00003183,PAY-00003183,INV-00005313,2025-07-19,4228.0,Cash,REF-474382,
PAY-00003184,PAY-00003184,INV-00005314,2024-05-13,1014.5,Cash,REF-437735,
PAY-00003185,PAY-00003185,INV-00005315,2024-09-16,1551.3,Credit Card,REF-760909,
PAY-00003186,PAY-00003186,INV-00005316,2024-02-14,32.49,Cash,REF-229697,
PAY-00003187,PAY-00003187,INV-00005319,2025-02-16,112.4,Check,REF-971581,
PAY-00003188,PAY-00003188,INV-00005320,2024-06-02,979.2,Cash,REF-138069,
PAY-00003189,PAY-00003189,INV-00005321,2025-07-27,23.88,Wire Transfer,REF-632160,
PAY-00003190,PAY-00003190,INV-00005323,2024-02-20,1023.3,Check,REF-745844,
PAY-00003191,PAY-00003191,INV-00005324,2025-03-15,1536.6,Wire Transfer,REF-471405,
PAY-00003192,PAY-00003192,INV-00005325,2024-05-15,33.1,ACH,REF-939540,
PAY-00003193,PAY-00003193,INV-00005326,2024-04-25,20.82,Cash,REF-602525,
PAY-00003194,PAY-00003194,INV-00005327,2024-06-24,957.0,Credit Card,REF-275959,
PAY-00003195,PAY-00003195,INV-00005328,2024-10-03,6.09,Cash,REF-257126,
PAY-00003196,PAY-00003196,INV-00005330,2025-08-08,3064.6,Credit Card,REF-136512,
PAY-00003197,PAY-00003197,INV-00005332,2024-01-19,74.04,Check,REF-192059,
PAY-00003198,PAY-00003198,INV-00005335,2024-03-31,164.5,Credit Card,REF-277481,
PAY-00003199,PAY-00003199,INV-00005337,2024-04-20,524.1,Cash,REF-930173,
PAY-00003200,PAY-00003200,INV-00005338,2025-02-05,1388.51,Check,REF-804296,
PAY-00003201,PAY-00003201,INV-00005339,2024-08-31,273.15,Credit Card,REF-673268,
PAY-00003202,PAY-00003202,INV-00005340,2024-04-21,46.09,Credit Card,REF-617489,
PAY-00003203,PAY-00003203,INV-00005341,2025-05-01,236.5,Credit Card,REF-656244,
PAY-00003204,PAY-00003204,INV-00005345,2024-12-18,52.0,Cash,REF-225719,
PAY-00003205,PAY-00003205,INV-00005349,2023-12-09,154.24,ACH,REF-284775,
PAY-00003206,PAY-00003206,INV-00005350,2025-01-15,679.59,Check,REF-778089,
PAY-00003207,PAY-00003207,INV-00005351,2023-09-23,4095.25,ACH,REF-474469,
PAY-00003208,PAY-00003208,INV-00005352,2023-10-28,2390.0,Cash,REF-627207,
PAY-00003209,PAY-00003209,INV-00005353,2024-12-13,1188.96,Check,REF-753835,
PAY-00003210,PAY-00003210,INV-00005354,2024-04-27,93.2,Cash,REF-236786,
PAY-00003211,PAY-00003211,INV-00005356,2024-09-12,172.95,Cash,REF-912989,
PAY-00003212,PAY-00003212,INV-00005357,2024-07-19,565.95,ACH,REF-262369,
PAY-00003213,PAY-00003213,INV-00005358,2024-11-07,712.03,ACH,REF-275019,
PAY-00003214,PAY-00003214,INV-00005360,2024-01-16,22.89,Check,REF-260341,
PAY-00003215,PAY-00003215,INV-00005361,2025-03-28,1918.31,Credit Card,REF-180881,
PAY-00003216,PAY-00003216,INV-00005362,2024-12-09,7.95,Cash,REF-604398,
PAY-00003217,PAY-00003217,INV-00005364,2024-05-13,201.53,ACH,REF-476624,
PAY-00003218,PAY-00003218,INV-00005368,2024-05-11,717.0,Wire Transfer,REF-967457,
PAY-00003219,PAY-00003219,INV-00005371,2023-11-09,262.55,Credit Card,REF-499993,
PAY-00003220,PAY-00003220,INV-00005372,2024-03-16,240.85,ACH,REF-688291,
PAY-00003221,PAY-00003221,INV-00005374,2025-06-12,92.9,Credit Card,REF-774292,
PAY-00003222,PAY-00003222,INV-00005375,2024-10-14,69.18,Check,REF-700816,
PAY-00003223,PAY-00003223,INV-00005376,2023-10-17,84.45,Credit Card,REF-600416,
PAY-00003224,PAY-00003224,INV-00005378,2024-10-24,424.8,Check,REF-495770,
PAY-00003225,PAY-00003225,INV-00005382,2025-08-11,132.17,ACH,REF-392307,
PAY-00003226,PAY-00003226,INV-00005384,2025-07-28,2069.25,Check,REF-978789,
PAY-00003227,PAY-00003227,INV-00005385,2025-03-08,384.5,Cash,REF-289399,
PAY-00003228,PAY-00003228,INV-00005386,2024-06-16,43.34,Check,REF-596499,
PAY-00003229,PAY-00003229,INV-00005387,2024-12-25,173.55,Check,REF-153330,
PAY-00003230,PAY-00003230,INV-00005390,2023-12-30,862.76,Wire Transfer,REF-647273,
PAY-00003231,PAY-00003231,INV-00005391,2024-09-30,119.03,ACH,REF-901714,
PAY-00003232,PAY-00003232,INV-00005392,2024-10-05,1081.6,ACH,REF-208259,
PAY-00003233,PAY-00003233,INV-00005394,2025-05-21,499.6,Cash,REF-408119,
PAY-00003234,PAY-00003234,INV-00005396,2023-10-24,183.37,Check,REF-921662,
PAY-00003235,PAY-00003235,INV-00005399,2024-09-27,4782.5,ACH,REF-286518,
PAY-00003236,PAY-00003236,INV-00005401,2023-08-27,425.7,Wire Transfer,REF-205721,
PAY-00003237,PAY-00003237,INV-00005403,2024-05-04,979.2,ACH,REF-506973,
PAY-00003238,PAY-00003238,INV-00005404,2024-05-28,165.5,Wire Transfer,REF-646653,
PAY-00003239,PAY-00003239,INV-00005406,2024-11-08,415.75,Cash,REF-424140,
PAY-00003240,PAY-00003240,INV-00005407,2024-03-13,226.46,Cash,REF-636462,
PAY-00003241,PAY-00003241,INV-00005408,2024-02-05,700.5,Cash,REF-329010,
PAY-00003242,PAY-00003242,INV-00005410,2024-03-14,27.9,ACH,REF-836183,
PAY-00003243,PAY-00003243,INV-00005411,2025-07-08,3501.0,Cash,REF-412377,
PAY-00003244,PAY-00003244,INV-00005413,2024-02-25,925.5,ACH,REF-264261,
PAY-00003245,PAY-00003245,INV-00005415,2024-02-22,5.99,Check,REF-837366,
PAY-00003246,PAY-00003246,INV-00005424,2024-03-04,1053.15,ACH,REF-600321,
PAY-00003247,PAY-00003247,INV-00005425,2024-01-30,195.76,Cash,REF-824010,
PAY-00003248,PAY-00003248,INV-00005426,2024-03-21,1208.0,ACH,REF-892922,
PAY-00003249,PAY-00003249,INV-00005429,2024-01-27,1109.41,Check,REF-583622,
PAY-00003250,PAY-00003250,INV-00005431,2025-04-07,19.98,Credit Card,REF-184514,
PAY-00003251,PAY-00003251,INV-00005432,2024-02-25,714.74,Wire Transfer,REF-632480,
PAY-00003252,PAY-00003252,INV-00005435,2024-12-28,161.0,Check,REF-330224,
PAY-00003253,PAY-00003253,INV-00005436,2024-02-25,8586.18,Cash,REF-835024,
PAY-00003254,PAY-00003254,INV-00005438,2025-03-21,411.65,Wire Transfer,REF-987639,
PAY-00003255,PAY-00003255,INV-00005439,2024-11-25,2041.59,Credit Card,REF-812537,
PAY-00003256,PAY-00003256,INV-00005440,2023-10-07,2186.32,Credit Card,REF-183505,
PAY-00003257,PAY-00003257,INV-00005441,2025-04-27,161.32,Check,REF-315392,
PAY-00003258,PAY-00003258,INV-00005444,2023-11-21,390.8,ACH,REF-911566,
PAY-00003259,PAY-00003259,INV-00005446,2024-01-30,128.86,Credit Card,REF-276537,
PAY-00003260,PAY-00003260,INV-00005448,2025-05-14,479.1,Cash,REF-408841,
PAY-00003261,PAY-00003261,INV-00005452,2024-05-29,2620.5,Cash,REF-778096,
PAY-00003262,PAY-00003262,INV-00005454,2024-01-18,433.31,Check,REF-733141,
PAY-00003263,PAY-00003263,INV-00005458,2023-09-04,1067.64,Cash,REF-595812,
PAY-00003264,PAY-00003264,INV-00005460,2024-05-17,1293.0,ACH,REF-215882,
PAY-00003265,PAY-00003265,INV-00005461,2023-08-25,247.52,Cash,REF-152065,
PAY-00003266,PAY-00003266,INV-00005463,2025-01-26,632.25,Wire Transfer,REF-190576,
PAY-00003267,PAY-00003267,INV-00005464,2024-12-02,97.58,Wire Transfer,REF-821294,
PAY-00003268,PAY-00003268,INV-00005465,2025-01-27,4.53,Wire Transfer,REF-614272,
PAY-00003269,PAY-00003269,INV-00005467,2024-05-25,138.4,ACH,REF-323707,
PAY-00003270,PAY-00003270,INV-00005471,2024-03-26,80.89,Check,REF-940411,
PAY-00003271,PAY-00003271,INV-00005473,2024-10-17,134.36,Wire Transfer,REF-127414,
PAY-00003272,PAY-00003272,INV-00005474,2025-02-07,65.24,Wire Transfer,REF-184819,
PAY-00003273,PAY-00003273,INV-00005475,2025-03-29,107.26,Check,REF-235498,
PAY-00003274,PAY-00003274,INV-00005477,2024-02-19,887.9,Check,REF-657696,
PAY-00003275,PAY-00003275,INV-00005481,2023-11-29,176.09,Wire Transfer,REF-411179,
PAY-00003276,PAY-00003276,INV-00005482,2024-10-08,597.6,Wire Transfer,REF-408386,
