receipt_id,receipt_number,po_id,receipt_date,quantity_received,warehouse_id,quality_check_passed,notes
GR-00004063,GR-00004063,PO-00003400,2025-06-18,200,WH-002,1,
GR-00004064,GR-00004064,PO-00003401,2024-04-26,75,WH-002,1,
GR-00004065,GR-00004065,PO-00003402,2025-06-08,200,WH-002,1,
GR-00004066,GR-00004066,PO-00003403,2024-05-03,200,WH-003,1,
GR-00004067,GR-00004067,PO-00003404,2023-12-04,14,WH-002,1,
GR-00004068,GR-00004068,PO-00003404,2023-12-05,36,WH-003,1,
GR-00004069,GR-00004069,PO-00003405,2024-03-06,150,WH-002,1,
GR-00004070,GR-00004070,PO-00003406,2024-07-29,100,WH-001,1,
GR-00004071,GR-00004071,PO-00003407,2024-03-28,88,WH-001,1,
GR-00004072,GR-00004072,PO-00003407,2024-04-03,112,WH-001,1,
GR-00004073,GR-00004073,PO-00003408,2024-01-06,150,WH-003,1,
GR-00004074,GR-00004074,PO-00003409,2023-11-25,78,WH-002,1,
GR-00004075,GR-00004075,PO-00003409,2023-11-22,122,WH-002,1,
GR-00004076,GR-00004076,PO-00003410,2024-07-21,10,WH-002,1,
GR-00004077,GR-00004077,PO-00003411,2024-10-07,50,WH-003,1,
GR-00004078,GR-00004078,PO-00003412,2024-01-01,100,WH-001,0,
GR-00004079,GR-00004079,PO-00003413,2024-01-27,200,WH-002,1,
GR-00004080,GR-00004080,PO-00003414,2024-11-19,50,WH-001,1,
GR-00004081,GR-00004081,PO-00003415,2024-03-30,25,WH-002,1,
GR-00004082,GR-00004082,PO-00003416,2024-02-19,50,WH-003,1,
GR-00004083,GR-00004083,PO-00003417,2023-10-12,100,WH-001,1,
GR-00004084,GR-00004084,PO-00003418,2024-10-08,75,WH-001,1,
GR-00004085,GR-00004085,PO-00003419,2025-03-03,200,WH-003,1,
GR-00004086,GR-00004086,PO-00003420,2024-07-12,75,WH-001,1,
GR-00004087,GR-00004087,PO-00003421,2025-01-16,200,WH-003,1,
GR-00004088,GR-00004088,PO-00003422,2023-12-22,4,WH-002,1,
GR-00004089,GR-00004089,PO-00003422,2023-12-21,3,WH-003,1,
GR-00004090,GR-00004090,PO-00003422,2023-12-21,3,WH-003,1,
GR-00004091,GR-00004091,PO-00003425,2024-07-22,50,WH-003,1,
GR-00004092,GR-00004092,PO-00003426,2024-07-11,150,WH-001,1,
GR-00004093,GR-00004093,PO-00003427,2024-10-21,10,WH-002,1,
GR-00004094,GR-00004094,PO-00003428,2024-03-09,150,WH-003,1,
GR-00004095,GR-00004095,PO-00003429,2025-02-12,150,WH-001,1,
GR-00004096,GR-00004096,PO-00003430,2024-01-29,2,WH-003,1,
GR-00004097,GR-00004097,PO-00003430,2024-01-29,48,WH-002,1,
GR-00004098,GR-00004098,PO-00003431,2024-07-19,25,WH-003,1,
GR-00004099,GR-00004099,PO-00003433,2024-05-07,100,WH-002,1,
GR-00004100,GR-00004100,PO-00003434,2025-06-01,150,WH-001,1,
GR-00004101,GR-00004101,PO-00003435,2023-08-31,200,WH-003,1,
GR-00004102,GR-00004102,PO-00003436,2024-11-13,25,WH-003,1,
GR-00004103,GR-00004103,PO-00003437,2024-09-03,25,WH-003,1,
GR-00004104,GR-00004104,PO-00003439,2023-09-22,20,WH-003,1,
GR-00004105,GR-00004105,PO-00003439,2023-09-18,30,WH-002,1,
GR-00004106,GR-00004106,PO-00003440,2023-08-03,20,WH-002,1,
GR-00004107,GR-00004107,PO-00003441,2024-01-05,200,WH-003,1,
GR-00004108,GR-00004108,PO-00003442,2025-04-13,11,WH-002,1,
GR-00004109,GR-00004109,PO-00003442,2025-04-12,23,WH-001,1,
GR-00004110,GR-00004110,PO-00003442,2025-04-11,166,WH-002,1,
GR-00004111,GR-00004111,PO-00003443,2025-04-24,36,WH-003,1,
GR-00004112,GR-00004112,PO-00003443,2025-04-22,114,WH-001,1,
GR-00004113,GR-00004113,PO-00003444,2025-05-28,150,WH-002,1,
GR-00004114,GR-00004114,PO-00003445,2024-04-13,100,WH-001,1,
GR-00004115,GR-00004115,PO-00003447,2024-06-02,4,WH-002,1,
GR-00004116,GR-00004116,PO-00003447,2024-06-06,6,WH-001,1,
GR-00004117,GR-00004117,PO-00003448,2023-10-24,150,WH-001,1,
GR-00004118,GR-00004118,PO-00003449,2025-01-25,200,WH-001,1,
GR-00004119,GR-00004119,PO-00003450,2025-04-02,75,WH-001,1,
GR-00004120,GR-00004120,PO-00003451,2024-05-30,26,WH-001,0,
GR-00004121,GR-00004121,PO-00003451,2024-05-30,46,WH-002,1,
GR-00004122,GR-00004122,PO-00003451,2024-05-29,78,WH-002,1,
GR-00004123,GR-00004123,PO-00003452,2025-04-14,150,WH-002,1,
GR-00004124,GR-00004124,PO-00003453,2024-09-11,28,WH-003,1,
GR-00004125,GR-00004125,PO-00003453,2024-09-13,72,WH-001,1,
GR-00004126,GR-00004126,PO-00003454,2024-03-17,100,WH-001,1,
GR-00004127,GR-00004127,PO-00003455,2024-06-11,10,WH-003,1,
GR-00004128,GR-00004128,PO-00003456,2023-09-17,75,WH-002,1,
GR-00004129,GR-00004129,PO-00003457,2025-02-24,96,WH-003,1,
GR-00004130,GR-00004130,PO-00003457,2025-02-26,104,WH-001,1,
GR-00004131,GR-00004131,PO-00003459,2025-02-03,5,WH-002,1,
GR-00004132,GR-00004132,PO-00003459,2025-01-29,95,WH-003,0,
GR-00004133,GR-00004133,PO-00003460,2024-05-15,10,WH-003,1,
GR-00004134,GR-00004134,PO-00003461,2025-02-03,100,WH-001,1,
GR-00004135,GR-00004135,PO-00003462,2024-06-11,50,WH-002,1,
GR-00004136,GR-00004136,PO-00003463,2024-11-12,100,WH-001,1,
GR-00004137,GR-00004137,PO-00003466,2025-02-27,75,WH-001,1,
GR-00004138,GR-00004138,PO-00003467,2024-07-15,100,WH-001,1,
GR-00004139,GR-00004139,PO-00003468,2025-03-02,50,WH-003,1,
GR-00004140,GR-00004140,PO-00003469,2023-08-02,82,WH-003,1,
GR-00004141,GR-00004141,PO-00003469,2023-08-08,118,WH-002,1,
GR-00004142,GR-00004142,PO-00003471,2023-11-03,2,WH-003,1,
GR-00004143,GR-00004143,PO-00003471,2023-11-07,8,WH-003,1,
GR-00004144,GR-00004144,PO-00003472,2023-10-07,50,WH-001,1,
GR-00004145,GR-00004145,PO-00003473,2024-04-04,10,WH-003,1,
GR-00004146,GR-00004146,PO-00003474,2025-01-06,200,WH-003,1,
GR-00004147,GR-00004147,PO-00003475,2024-08-18,75,WH-003,1,
GR-00004148,GR-00004148,PO-00003477,2024-12-08,20,WH-003,1,
GR-00004149,GR-00004149,PO-00003478,2025-04-23,150,WH-003,1,
GR-00004150,GR-00004150,PO-00003480,2024-01-30,50,WH-003,1,
GR-00004151,GR-00004151,PO-00003481,2023-12-19,10,WH-001,1,
GR-00004152,GR-00004152,PO-00003482,2025-02-11,48,WH-003,1,
GR-00004153,GR-00004153,PO-00003482,2025-02-15,52,WH-002,1,
GR-00004154,GR-00004154,PO-00003484,2023-12-23,100,WH-003,1,
GR-00004155,GR-00004155,PO-00003485,2023-11-21,150,WH-002,1,
GR-00004156,GR-00004156,PO-00003487,2024-03-26,29,WH-003,1,
GR-00004157,GR-00004157,PO-00003487,2024-03-28,84,WH-002,1,
GR-00004158,GR-00004158,PO-00003487,2024-03-31,87,WH-002,1,
GR-00004159,GR-00004159,PO-00003488,2025-02-25,100,WH-002,1,
GR-00004160,GR-00004160,PO-00003490,2025-02-08,29,WH-002,1,
GR-00004161,GR-00004161,PO-00003490,2025-02-09,12,WH-003,1,
GR-00004162,GR-00004162,PO-00003490,2025-02-11,109,WH-002,1,
GR-00004163,GR-00004163,PO-00003492,2025-05-18,1,WH-003,1,
GR-00004164,GR-00004164,PO-00003492,2025-05-20,11,WH-001,1,
GR-00004165,GR-00004165,PO-00003492,2025-05-14,13,WH-003,1,
GR-00004166,GR-00004166,PO-00003493,2024-02-12,150,WH-001,1,
GR-00004167,GR-00004167,PO-00003494,2025-03-24,150,WH-003,1,
GR-00004168,GR-00004168,PO-00003495,2025-05-02,200,WH-002,1,
GR-00004169,GR-00004169,PO-00003497,2024-10-25,25,WH-003,1,
GR-00004170,GR-00004170,PO-00003498,2024-01-26,33,WH-002,0,
GR-00004171,GR-00004171,PO-00003498,2024-01-25,117,WH-001,1,
GR-00004172,GR-00004172,PO-00003499,2023-08-31,71,WH-003,1,
GR-00004173,GR-00004173,PO-00003499,2023-09-03,79,WH-003,1,
GR-00004174,GR-00004174,PO-00003500,2024-05-11,200,WH-002,1,
GR-00004175,GR-00004175,PO-00003501,2023-12-13,12,WH-001,1,
GR-00004176,GR-00004176,PO-00003501,2023-12-18,13,WH-001,1,
GR-00004177,GR-00004177,PO-00003502,2024-08-17,100,WH-003,1,
GR-00004178,GR-00004178,PO-00003503,2023-10-03,17,WH-002,1,
GR-00004179,GR-00004179,PO-00003503,2023-10-03,58,WH-001,1,
GR-00004180,GR-00004180,PO-00003504,2023-08-04,100,WH-003,1,
GR-00004181,GR-00004181,PO-00003505,2023-11-30,20,WH-002,1,
GR-00004182,GR-00004182,PO-00003506,2023-12-12,1,WH-001,1,
GR-00004183,GR-00004183,PO-00003506,2023-12-11,49,WH-002,1,
GR-00004184,GR-00004184,PO-00003508,2024-05-04,20,WH-003,1,
GR-00004185,GR-00004185,PO-00003510,2024-11-26,200,WH-002,1,
GR-00004186,GR-00004186,PO-00003511,2023-10-19,10,WH-003,1,
GR-00004187,GR-00004187,PO-00003513,2023-09-08,20,WH-003,0,
GR-00004188,GR-00004188,PO-00003514,2024-07-14,5,WH-002,1,
GR-00004189,GR-00004189,PO-00003514,2024-07-19,20,WH-002,1,
GR-00004190,GR-00004190,PO-00003516,2024-05-26,2,WH-001,1,
GR-00004191,GR-00004191,PO-00003516,2024-05-28,11,WH-002,1,
GR-00004192,GR-00004192,PO-00003516,2024-05-25,12,WH-001,1,
GR-00004193,GR-00004193,PO-00003517,2024-06-03,25,WH-002,1,
GR-00004194,GR-00004194,PO-00003518,2024-11-14,20,WH-003,1,
GR-00004195,GR-00004195,PO-00003519,2024-03-28,100,WH-001,1,
GR-00004196,GR-00004196,PO-00003520,2024-11-12,25,WH-002,1,
GR-00004197,GR-00004197,PO-00003521,2024-08-17,15,WH-001,1,
GR-00004198,GR-00004198,PO-00003521,2024-08-19,92,WH-003,1,
GR-00004199,GR-00004199,PO-00003521,2024-08-18,93,WH-001,1,
GR-00004200,GR-00004200,PO-00003522,2024-12-14,75,WH-003,1,
GR-00004201,GR-00004201,PO-00003523,2023-10-11,200,WH-003,1,
GR-00004202,GR-00004202,PO-00003524,2023-10-29,100,WH-003,1,
GR-00004203,GR-00004203,PO-00003525,2023-08-24,8,WH-001,1,
GR-00004204,GR-00004204,PO-00003525,2023-08-23,12,WH-001,1,
GR-00004205,GR-00004205,PO-00003526,2023-11-07,4,WH-003,1,
GR-00004206,GR-00004206,PO-00003526,2023-11-04,9,WH-002,1,
GR-00004207,GR-00004207,PO-00003526,2023-11-08,37,WH-002,1,
GR-00004208,GR-00004208,PO-00003528,2024-02-18,75,WH-002,1,
GR-00004209,GR-00004209,PO-00003529,2024-03-27,100,WH-003,1,
GR-00004210,GR-00004210,PO-00003530,2024-10-23,150,WH-001,1,
GR-00004211,GR-00004211,PO-00003531,2024-06-05,32,WH-003,1,
GR-00004212,GR-00004212,PO-00003531,2024-06-07,12,WH-002,1,
GR-00004213,GR-00004213,PO-00003531,2024-06-04,31,WH-001,1,
GR-00004214,GR-00004214,PO-00003532,2024-09-21,100,WH-003,1,
GR-00004215,GR-00004215,PO-00003533,2023-11-18,150,WH-001,1,
GR-00004216,GR-00004216,PO-00003534,2024-03-06,50,WH-001,1,
GR-00004217,GR-00004217,PO-00003535,2023-12-26,1,WH-001,1,
GR-00004218,GR-00004218,PO-00003535,2023-12-29,18,WH-001,1,
GR-00004219,GR-00004219,PO-00003535,2023-12-27,31,WH-003,1,
GR-00004220,GR-00004220,PO-00003536,2024-10-18,200,WH-001,1,
GR-00004221,GR-00004221,PO-00003537,2024-06-12,150,WH-002,1,
GR-00004222,GR-00004222,PO-00003538,2024-09-13,200,WH-001,1,
GR-00004223,GR-00004223,PO-00003540,2024-01-31,25,WH-001,1,
GR-00004224,GR-00004224,PO-00003541,2025-01-17,150,WH-002,1,
GR-00004225,GR-00004225,PO-00003542,2024-03-01,25,WH-001,1,
GR-00004226,GR-00004226,PO-00003543,2024-10-08,49,WH-002,1,
GR-00004227,GR-00004227,PO-00003543,2024-10-02,51,WH-003,1,
GR-00004228,GR-00004228,PO-00003545,2024-02-12,50,WH-001,1,
GR-00004229,GR-00004229,PO-00003546,2025-02-05,75,WH-003,1,
GR-00004230,GR-00004230,PO-00003547,2024-04-14,100,WH-002,1,
GR-00004231,GR-00004231,PO-00003548,2023-10-13,200,WH-001,1,
GR-00004232,GR-00004232,PO-00003551,2025-04-14,75,WH-002,1,
GR-00004233,GR-00004233,PO-00003553,2024-09-13,9,WH-001,1,
GR-00004234,GR-00004234,PO-00003553,2024-09-14,191,WH-002,1,
GR-00004235,GR-00004235,PO-00003554,2024-08-01,15,WH-001,1,
GR-00004236,GR-00004236,PO-00003554,2024-08-01,85,WH-003,1,
GR-00004237,GR-00004237,PO-00003555,2025-03-10,3,WH-002,1,
GR-00004238,GR-00004238,PO-00003555,2025-03-14,17,WH-001,1,
GR-00004239,GR-00004239,PO-00003556,2024-11-19,75,WH-001,1,
GR-00004240,GR-00004240,PO-00003557,2023-08-04,150,WH-003,1,
GR-00004241,GR-00004241,PO-00003558,2023-07-20,100,WH-002,1,
GR-00004242,GR-00004242,PO-00003560,2025-01-11,20,WH-003,1,
GR-00004243,GR-00004243,PO-00003561,2023-07-29,67,WH-002,1,
GR-00004244,GR-00004244,PO-00003561,2023-08-03,54,WH-001,1,
GR-00004245,GR-00004245,PO-00003561,2023-08-01,79,WH-001,1,
GR-00004246,GR-00004246,PO-00003562,2023-08-24,2,WH-002,1,
GR-00004247,GR-00004247,PO-00003562,2023-08-25,24,WH-002,1,
GR-00004248,GR-00004248,PO-00003562,2023-08-24,24,WH-003,1,
GR-00004249,GR-00004249,PO-00003563,2024-01-16,50,WH-003,1,
GR-00004250,GR-00004250,PO-00003564,2024-10-25,5,WH-003,1,
GR-00004251,GR-00004251,PO-00003564,2024-10-25,20,WH-002,1,
GR-00004252,GR-00004252,PO-00003565,2024-08-28,10,WH-002,1,
GR-00004253,GR-00004253,PO-00003566,2024-11-05,100,WH-001,1,
GR-00004254,GR-00004254,PO-00003567,2024-12-01,50,WH-001,1,
GR-00004255,GR-00004255,PO-00003568,2023-10-27,75,WH-001,1,
GR-00004256,GR-00004256,PO-00003569,2025-03-19,150,WH-001,1,
GR-00004257,GR-00004257,PO-00003570,2023-09-05,16,WH-003,1,
GR-00004258,GR-00004258,PO-00003570,2023-09-09,134,WH-001,1,
GR-00004259,GR-00004259,PO-00003571,2024-11-25,150,WH-001,1,
GR-00004260,GR-00004260,PO-00003572,2024-11-27,150,WH-001,1,
GR-00004261,GR-00004261,PO-00003574,2024-05-06,14,WH-002,1,
GR-00004262,GR-00004262,PO-00003574,2024-05-04,136,WH-001,1,
GR-00004263,GR-00004263,PO-00003575,2024-04-28,150,WH-002,1,
GR-00004264,GR-00004264,PO-00003576,2025-05-13,100,WH-001,1,
GR-00004265,GR-00004265,PO-00003577,2025-05-03,16,WH-003,1,
GR-00004266,GR-00004266,PO-00003577,2025-05-04,84,WH-002,1,
GR-00004267,GR-00004267,PO-00003578,2025-05-01,200,WH-002,0,
GR-00004268,GR-00004268,PO-00003579,2025-05-11,23,WH-002,1,
GR-00004269,GR-00004269,PO-00003579,2025-05-07,77,WH-001,1,
GR-00004270,GR-00004270,PO-00003580,2023-09-02,100,WH-002,1,
GR-00004271,GR-00004271,PO-00003581,2024-07-31,13,WH-001,1,
GR-00004272,GR-00004272,PO-00003581,2024-08-06,10,WH-003,1,
GR-00004273,GR-00004273,PO-00003581,2024-07-31,27,WH-003,1,
GR-00004274,GR-00004274,PO-00003583,2023-08-20,75,WH-002,1,
GR-00004275,GR-00004275,PO-00003584,2024-08-14,20,WH-001,1,
GR-00004276,GR-00004276,PO-00003585,2023-12-17,40,WH-002,1,
GR-00004277,GR-00004277,PO-00003585,2023-12-13,60,WH-003,0,
GR-00004278,GR-00004278,PO-00003586,2024-05-21,43,WH-001,1,
GR-00004279,GR-00004279,PO-00003586,2024-05-21,107,WH-003,1,
GR-00004280,GR-00004280,PO-00003587,2023-08-22,150,WH-002,1,
GR-00004281,GR-00004281,PO-00003588,2025-03-03,19,WH-002,0,
GR-00004282,GR-00004282,PO-00003588,2025-02-27,31,WH-002,1,
GR-00004283,GR-00004283,PO-00003589,2025-02-20,1,WH-001,1,
GR-00004284,GR-00004284,PO-00003589,2025-02-19,9,WH-001,1,
GR-00004285,GR-00004285,PO-00003590,2024-11-28,10,WH-003,1,
GR-00004286,GR-00004286,PO-00003591,2025-01-07,20,WH-001,1,
GR-00004287,GR-00004287,PO-00003592,2024-03-06,50,WH-003,1,
GR-00004288,GR-00004288,PO-00003593,2025-05-27,100,WH-001,1,
GR-00004289,GR-00004289,PO-00003594,2023-08-09,50,WH-001,1,
GR-00004290,GR-00004290,PO-00003595,2023-09-07,25,WH-001,1,
GR-00004291,GR-00004291,PO-00003596,2023-10-19,200,WH-002,0,
GR-00004292,GR-00004292,PO-00003598,2024-11-04,11,WH-003,1,
GR-00004293,GR-00004293,PO-00003598,2024-11-03,4,WH-003,1,
GR-00004294,GR-00004294,PO-00003598,2024-11-01,10,WH-002,1,
GR-00004295,GR-00004295,PO-00003599,2024-02-19,8,WH-001,1,
GR-00004296,GR-00004296,PO-00003599,2024-02-23,12,WH-002,1,
GR-00004297,GR-00004297,PO-00003600,2023-09-23,10,WH-001,1,
GR-00004298,GR-00004298,PO-00003601,2024-09-21,20,WH-002,1,
GR-00004299,GR-00004299,PO-00003602,2025-06-30,50,WH-003,1,
GR-00004300,GR-00004300,PO-00003603,2025-01-04,3,WH-002,1,
GR-00004301,GR-00004301,PO-00003603,2025-01-09,7,WH-001,1,
GR-00004302,GR-00004302,PO-00003605,2023-09-24,200,WH-003,1,
GR-00004303,GR-00004303,PO-00003606,2024-08-14,50,WH-001,0,
GR-00004304,GR-00004304,PO-00003608,2025-03-03,100,WH-002,1,
GR-00004305,GR-00004305,PO-00003609,2024-08-08,200,WH-001,1,
GR-00004306,GR-00004306,PO-00003610,2024-07-12,10,WH-003,1,
GR-00004307,GR-00004307,PO-00003612,2024-08-29,14,WH-002,1,
GR-00004308,GR-00004308,PO-00003612,2024-08-25,36,WH-002,1,
GR-00004309,GR-00004309,PO-00003613,2025-03-15,200,WH-003,1,
GR-00004310,GR-00004310,PO-00003614,2024-02-11,7,WH-001,1,
GR-00004311,GR-00004311,PO-00003614,2024-02-10,18,WH-002,1,
GR-00004312,GR-00004312,PO-00003615,2024-06-02,50,WH-001,1,
GR-00004313,GR-00004313,PO-00003616,2024-08-13,25,WH-003,1,
GR-00004314,GR-00004314,PO-00003617,2023-08-25,4,WH-002,1,
GR-00004315,GR-00004315,PO-00003617,2023-08-23,16,WH-002,1,
GR-00004316,GR-00004316,PO-00003619,2024-02-21,200,WH-003,1,
GR-00004317,GR-00004317,PO-00003621,2025-06-06,78,WH-002,1,
GR-00004318,GR-00004318,PO-00003621,2025-06-09,3,WH-002,1,
GR-00004319,GR-00004319,PO-00003621,2025-06-08,119,WH-003,1,
GR-00004320,GR-00004320,PO-00003622,2023-11-06,25,WH-002,1,
GR-00004321,GR-00004321,PO-00003623,2025-01-21,7,WH-001,1,
GR-00004322,GR-00004322,PO-00003623,2025-01-21,31,WH-002,0,
GR-00004323,GR-00004323,PO-00003623,2025-01-20,112,WH-002,1,
GR-00004324,GR-00004324,PO-00003624,2024-12-22,10,WH-003,1,
GR-00004325,GR-00004325,PO-00003625,2024-11-01,12,WH-002,1,
GR-00004326,GR-00004326,PO-00003625,2024-10-29,21,WH-002,1,
GR-00004327,GR-00004327,PO-00003625,2024-10-31,42,WH-003,1,
GR-00004328,GR-00004328,PO-00003626,2023-11-16,75,WH-001,1,
GR-00004329,GR-00004329,PO-00003627,2024-05-10,25,WH-003,1,
GR-00004330,GR-00004330,PO-00003629,2024-06-27,50,WH-003,1,
GR-00004331,GR-00004331,PO-00003630,2024-06-26,25,WH-001,1,
GR-00004332,GR-00004332,PO-00003631,2025-02-16,200,WH-001,1,
GR-00004333,GR-00004333,PO-00003632,2024-05-23,200,WH-001,1,
GR-00004334,GR-00004334,PO-00003633,2023-08-13,200,WH-001,1,
GR-00004335,GR-00004335,PO-00003634,2024-05-19,100,WH-001,1,
GR-00004336,GR-00004336,PO-00003635,2023-11-30,20,WH-002,1,
GR-00004337,GR-00004337,PO-00003636,2024-06-25,200,WH-001,1,
GR-00004338,GR-00004338,PO-00003637,2024-10-01,25,WH-003,0,
GR-00004339,GR-00004339,PO-00003638,2024-01-07,20,WH-001,1,
GR-00004340,GR-00004340,PO-00003640,2025-04-22,36,WH-001,1,
GR-00004341,GR-00004341,PO-00003640,2025-04-22,39,WH-001,1,
GR-00004342,GR-00004342,PO-00003641,2024-05-17,100,WH-003,1,
GR-00004343,GR-00004343,PO-00003643,2025-06-03,50,WH-003,1,
GR-00004344,GR-00004344,PO-00003644,2024-06-01,39,WH-003,1,
GR-00004345,GR-00004345,PO-00003644,2024-05-31,19,WH-002,1,
GR-00004346,GR-00004346,PO-00003644,2024-05-29,42,WH-001,1,
GR-00004347,GR-00004347,PO-00003645,2023-10-17,10,WH-002,1,
GR-00004348,GR-00004348,PO-00003646,2023-11-07,100,WH-001,1,
GR-00004349,GR-00004349,PO-00003647,2024-08-03,50,WH-003,1,
GR-00004350,GR-00004350,PO-00003649,2023-08-24,10,WH-001,1,
GR-00004351,GR-00004351,PO-00003650,2024-02-17,20,WH-002,1,
GR-00004352,GR-00004352,PO-00003651,2024-02-13,10,WH-002,1,
GR-00004353,GR-00004353,PO-00003652,2025-02-25,150,WH-001,1,
GR-00004354,GR-00004354,PO-00003653,2025-05-12,67,WH-003,1,
GR-00004355,GR-00004355,PO-00003653,2025-05-12,32,WH-002,1,
GR-00004356,GR-00004356,PO-00003653,2025-05-10,101,WH-001,1,
GR-00004357,GR-00004357,PO-00003654,2024-11-02,75,WH-003,1,
GR-00004358,GR-00004358,PO-00003655,2024-04-17,150,WH-001,1,
GR-00004359,GR-00004359,PO-00003656,2024-09-09,25,WH-003,1,
GR-00004360,GR-00004360,PO-00003657,2023-08-14,5,WH-001,1,
GR-00004361,GR-00004361,PO-00003657,2023-08-13,145,WH-001,1,
GR-00004362,GR-00004362,PO-00003658,2025-04-01,10,WH-002,1,
GR-00004363,GR-00004363,PO-00003658,2025-04-03,7,WH-001,1,
GR-00004364,GR-00004364,PO-00003658,2025-04-03,8,WH-001,1,
GR-00004365,GR-00004365,PO-00003659,2025-02-07,20,WH-002,1,
GR-00004366,GR-00004366,PO-00003660,2024-11-01,75,WH-003,1,
GR-00004367,GR-00004367,PO-00003661,2025-03-05,15,WH-003,1,
GR-00004368,GR-00004368,PO-00003661,2025-03-05,35,WH-001,1,
GR-00004369,GR-00004369,PO-00003662,2024-09-03,100,WH-001,1,
GR-00004370,GR-00004370,PO-00003663,2025-04-16,10,WH-002,1,
GR-00004371,GR-00004371,PO-00003664,2025-03-10,75,WH-003,1,
GR-00004372,GR-00004372,PO-00003665,2025-02-17,25,WH-003,1,
GR-00004373,GR-00004373,PO-00003666,2023-09-06,200,WH-003,1,
GR-00004374,GR-00004374,PO-00003667,2025-06-25,5,WH-001,1,
GR-00004375,GR-00004375,PO-00003667,2025-06-30,5,WH-003,1,
GR-00004376,GR-00004376,PO-00003669,2024-07-04,34,WH-002,1,
GR-00004377,GR-00004377,PO-00003669,2024-07-02,66,WH-001,1,
GR-00004378,GR-00004378,PO-00003670,2025-03-03,200,WH-001,1,
GR-00004379,GR-00004379,PO-00003671,2025-05-22,25,WH-001,1,
GR-00004380,GR-00004380,PO-00003672,2024-09-05,29,WH-002,1,
GR-00004381,GR-00004381,PO-00003672,2024-09-07,46,WH-001,1,
GR-00004382,GR-00004382,PO-00003673,2024-10-07,20,WH-001,1,
GR-00004383,GR-00004383,PO-00003674,2024-05-14,25,WH-001,1,
GR-00004384,GR-00004384,PO-00003675,2024-07-31,200,WH-001,1,
GR-00004385,GR-00004385,PO-00003676,2025-01-02,20,WH-001,1,
GR-00004386,GR-00004386,PO-00003677,2023-10-29,150,WH-002,1,
GR-00004387,GR-00004387,PO-00003678,2024-01-29,25,WH-001,1,
GR-00004388,GR-00004388,PO-00003678,2024-01-30,50,WH-002,0,
GR-00004389,GR-00004389,PO-00003680,2023-11-20,10,WH-002,1,
GR-00004390,GR-00004390,PO-00003682,2023-12-18,10,WH-003,1,
GR-00004391,GR-00004391,PO-00003683,2024-08-30,75,WH-002,0,
GR-00004392,GR-00004392,PO-00003684,2024-01-30,200,WH-002,1,
GR-00004393,GR-00004393,PO-00003685,2024-12-02,10,WH-003,1,
GR-00004394,GR-00004394,PO-00003685,2024-12-07,4,WH-003,1,
GR-00004395,GR-00004395,PO-00003685,2024-12-08,61,WH-002,1,
GR-00004396,GR-00004396,PO-00003686,2024-07-30,200,WH-001,1,
GR-00004397,GR-00004397,PO-00003687,2023-12-10,25,WH-001,1,
GR-00004398,GR-00004398,PO-00003689,2023-10-22,10,WH-003,1,
GR-00004399,GR-00004399,PO-00003690,2024-09-10,25,WH-003,1,
GR-00004400,GR-00004400,PO-00003691,2024-09-07,50,WH-002,1,
GR-00004401,GR-00004401,PO-00003692,2024-07-02,75,WH-001,1,
GR-00004402,GR-00004402,PO-00003694,2024-05-30,25,WH-002,1,
GR-00004403,GR-00004403,PO-00003695,2023-09-03,45,WH-003,1,
GR-00004404,GR-00004404,PO-00003695,2023-09-04,49,WH-001,1,
GR-00004405,GR-00004405,PO-00003695,2023-09-07,56,WH-003,1,
GR-00004406,GR-00004406,PO-00003696,2023-10-31,20,WH-001,1,
GR-00004407,GR-00004407,PO-00003697,2024-07-24,10,WH-002,1,
GR-00004408,GR-00004408,PO-00003697,2024-07-23,15,WH-001,1,
GR-00004409,GR-00004409,PO-00003698,2024-08-05,50,WH-001,1,
GR-00004410,GR-00004410,PO-00003699,2023-09-16,50,WH-003,1,
GR-00004411,GR-00004411,PO-00003699,2023-09-18,17,WH-002,1,
GR-00004412,GR-00004412,PO-00003699,2023-09-21,83,WH-002,1,
GR-00004413,GR-00004413,PO-00003700,2024-04-15,50,WH-001,1,
GR-00004414,GR-00004414,PO-00003701,2025-02-13,9,WH-001,1,
GR-00004415,GR-00004415,PO-00003701,2025-02-13,91,WH-003,1,
GR-00004416,GR-00004416,PO-00003702,2024-06-09,20,WH-003,1,
GR-00004417,GR-00004417,PO-00003703,2024-08-21,50,WH-001,1,
GR-00004418,GR-00004418,PO-00003704,2024-12-09,24,WH-003,1,
GR-00004419,GR-00004419,PO-00003704,2024-12-05,26,WH-003,1,
GR-00004420,GR-00004420,PO-00003705,2025-01-21,2,WH-001,1,
GR-00004421,GR-00004421,PO-00003705,2025-01-20,1,WH-001,1,
GR-00004422,GR-00004422,PO-00003705,2025-01-22,7,WH-003,1,
GR-00004423,GR-00004423,PO-00003706,2025-05-12,200,WH-003,1,
GR-00004424,GR-00004424,PO-00003707,2024-01-22,200,WH-001,1,
GR-00004425,GR-00004425,PO-00003708,2025-04-26,50,WH-003,1,
GR-00004426,GR-00004426,PO-00003709,2024-11-04,12,WH-003,1,
GR-00004427,GR-00004427,PO-00003709,2024-10-30,138,WH-002,1,
GR-00004428,GR-00004428,PO-00003710,2024-03-27,4,WH-003,1,
GR-00004429,GR-00004429,PO-00003710,2024-03-27,16,WH-002,1,
