quotation_id,quotation_number,lead_id,customer_id,salesperson_id,amount,quotation_date,valid_until_date,status,notes
QUO-00001201,QUO-00001201,LEAD-00002969,CUST-00000608,SP-00000007,3665.58,2023-12-27,2024-01-26,ACCEPTED,
QUO-00001202,QUO-00001202,,CUST-00000948,SP-00000008,308.25,2025-02-05,2025-03-07,SENT,
QUO-00001203,QUO-00001203,LEAD-00002362,CUST-00000994,SP-00000009,184.47,2024-07-14,2024-08-13,ACCEPTED,
QUO-00001204,QUO-00001204,,CUST-00000435,SP-00000002,599.32,2023-09-07,2023-10-07,SENT,
QUO-00001205,QUO-00001205,LEAD-00000103,CUST-00000149,SP-00000003,2097.1,2024-10-04,2024-11-03,DRAFT,
QUO-00001206,QUO-00001206,,CUST-00000259,SP-00000008,5603.13,2024-08-03,2024-09-02,ACCEPTED,
QUO-00001207,QUO-00001207,LEAD-00000083,CUST-00000573,SP-00000019,319.68,2024-01-23,2024-02-22,DRAFT,
QUO-00001208,QUO-00001208,LEAD-00000064,CUST-00000686,SP-00000003,5076.3,2023-08-30,2023-09-29,ACCEPTED,
QUO-00001209,QUO-00001209,,CUST-00000083,SP-00000019,419.86,2023-11-04,2023-12-04,ACCEPTED,
QUO-00001210,QUO-00001210,LEAD-00000095,CUST-00000328,SP-00000011,2432.95,2025-02-24,2025-03-26,SENT,
QUO-00001211,QUO-00001211,LEAD-00001707,CUST-00000623,SP-00000017,4049.32,2024-06-22,2024-07-22,EXPIRED,
QUO-00001212,QUO-00001212,,CUST-00000429,SP-00000020,29.7,2023-10-03,2023-11-02,SENT,
QUO-00001213,QUO-00001213,LEAD-00001143,CUST-00000626,SP-00000020,39.6,2025-02-05,2025-03-07,DRAFT,
QUO-00001214,QUO-00001214,LEAD-00002988,CUST-00000848,SP-00000019,191.82,2025-05-09,2025-06-08,SENT,
QUO-00001215,QUO-00001215,LEAD-00000368,CUST-00000749,SP-00000017,595.6,2025-02-20,2025-03-22,ACCEPTED,
QUO-00001216,QUO-00001216,LEAD-00000936,CUST-00000938,SP-00000003,1541.79,2023-08-05,2023-09-04,SENT,
QUO-00001217,QUO-00001217,,CUST-00000818,SP-00000001,1498.48,2024-11-04,2024-12-04,ACCEPTED,
QUO-00001218,QUO-00001218,LEAD-00001234,CUST-00000240,SP-00000010,2366.07,2023-08-04,2023-09-03,ACCEPTED,
QUO-00001219,QUO-00001219,,CUST-00000518,SP-00000013,870.57,2025-06-28,2025-07-28,ACCEPTED,
QUO-00001220,QUO-00001220,LEAD-00000466,CUST-00000275,SP-00000005,2875.45,2025-01-05,2025-02-04,SENT,
QUO-00001221,QUO-00001221,LEAD-00002259,CUST-00000015,SP-00000014,2354.01,2025-03-19,2025-04-18,SENT,
QUO-00001222,QUO-00001222,LEAD-00000519,CUST-00000727,SP-00000019,423.42,2024-04-23,2024-05-23,ACCEPTED,
QUO-00001223,QUO-00001223,,CUST-00000451,SP-00000003,735.47,2023-10-27,2023-11-26,ACCEPTED,
QUO-00001224,QUO-00001224,,CUST-00000986,SP-00000007,4163.64,2023-11-29,2023-12-29,REJECTED,
QUO-00001225,QUO-00001225,LEAD-00001934,CUST-00000626,SP-00000001,738.76,2024-03-10,2024-04-09,DRAFT,
QUO-00001226,QUO-00001226,,CUST-00000303,SP-00000010,278.73,2025-06-26,2025-07-26,SENT,
QUO-00001227,QUO-00001227,LEAD-00001304,CUST-00000190,SP-00000014,577.16,2025-04-06,2025-05-06,ACCEPTED,
QUO-00001228,QUO-00001228,LEAD-00001453,CUST-00000687,SP-00000019,2122.68,2024-11-30,2024-12-30,ACCEPTED,
QUO-00001229,QUO-00001229,LEAD-00001342,CUST-00000510,SP-00000016,3938.74,2023-08-17,2023-09-16,ACCEPTED,
QUO-00001230,QUO-00001230,LEAD-00002102,CUST-00000195,SP-00000018,930.39,2023-09-03,2023-10-03,ACCEPTED,
QUO-00001231,QUO-00001231,LEAD-00002628,CUST-00000818,SP-00000018,529.6,2025-04-10,2025-05-10,ACCEPTED,
QUO-00001232,QUO-00001232,LEAD-00002415,CUST-00000841,SP-00000006,1857.96,2025-05-13,2025-06-12,ACCEPTED,
QUO-00001233,QUO-00001233,,CUST-00000193,SP-00000004,1987.99,2024-04-16,2024-05-16,SENT,
QUO-00001234,QUO-00001234,,CUST-00000602,SP-00000020,4091.03,2025-03-02,2025-04-01,REJECTED,
QUO-00001235,QUO-00001235,,CUST-00000139,SP-00000018,340.57,2025-01-27,2025-02-26,EXPIRED,
QUO-00001236,QUO-00001236,,CUST-00000861,SP-00000015,337.35,2025-04-15,2025-05-15,SENT,
QUO-00001237,QUO-00001237,LEAD-00001671,CUST-00000398,SP-00000012,2051.01,2024-11-07,2024-12-07,ACCEPTED,
QUO-00001238,QUO-00001238,LEAD-00001641,CUST-00000125,SP-00000020,6435.66,2024-03-08,2024-04-07,SENT,
QUO-00001239,QUO-00001239,LEAD-00002462,CUST-00000635,SP-00000006,2082.07,2024-05-08,2024-06-07,EXPIRED,
QUO-00001240,QUO-00001240,LEAD-00001951,CUST-00000181,SP-00000010,1119.76,2024-03-29,2024-04-28,DRAFT,
QUO-00001241,QUO-00001241,,CUST-00000148,SP-00000020,229.5,2023-08-20,2023-09-19,ACCEPTED,
QUO-00001242,QUO-00001242,LEAD-00002202,CUST-00000108,SP-00000008,3749.04,2024-05-10,2024-06-09,ACCEPTED,
QUO-00001243,QUO-00001243,,CUST-00000897,SP-00000008,445.41,2025-01-21,2025-02-20,ACCEPTED,
QUO-00001244,QUO-00001244,,CUST-00000669,SP-00000009,1372.92,2024-10-23,2024-11-22,DRAFT,
QUO-00001245,QUO-00001245,,CUST-00000768,SP-00000009,981.23,2025-06-03,2025-07-03,EXPIRED,
QUO-00001246,QUO-00001246,LEAD-00000903,CUST-00000498,SP-00000020,3560.79,2024-04-19,2024-05-19,SENT,
QUO-00001247,QUO-00001247,LEAD-00002003,CUST-00000345,SP-00000006,1451.54,2024-12-17,2025-01-16,ACCEPTED,
QUO-00001248,QUO-00001248,,CUST-00000108,SP-00000017,7137.26,2025-03-11,2025-04-10,ACCEPTED,
QUO-00001249,QUO-00001249,,CUST-00000073,SP-00000013,2910.0,2025-02-10,2025-03-12,SENT,
QUO-00001250,QUO-00001250,,CUST-00000780,SP-00000006,436.98,2023-08-04,2023-09-03,ACCEPTED,
QUO-00001251,QUO-00001251,LEAD-00000126,CUST-00000991,SP-00000020,1955.8,2023-12-19,2024-01-18,SENT,
QUO-00001252,QUO-00001252,LEAD-00000195,CUST-00000493,SP-00000004,1955.31,2024-04-06,2024-05-06,SENT,
QUO-00001253,QUO-00001253,,CUST-00000133,SP-00000015,2725.48,2023-11-25,2023-12-25,ACCEPTED,
QUO-00001254,QUO-00001254,LEAD-00002328,CUST-00000182,SP-00000016,5626.0,2023-08-16,2023-09-15,SENT,
QUO-00001255,QUO-00001255,LEAD-00000155,CUST-00000738,SP-00000008,2537.21,2025-03-11,2025-04-10,ACCEPTED,
QUO-00001256,QUO-00001256,,CUST-00000772,SP-00000011,2896.8,2025-05-01,2025-05-31,ACCEPTED,
QUO-00001257,QUO-00001257,LEAD-00002829,CUST-00000105,SP-00000020,1201.08,2024-12-10,2025-01-09,EXPIRED,
QUO-00001258,QUO-00001258,LEAD-00000263,CUST-00000303,SP-00000005,1577.22,2024-06-23,2024-07-23,ACCEPTED,
QUO-00001259,QUO-00001259,,CUST-00000761,SP-00000017,791.51,2023-07-17,2023-08-16,SENT,
QUO-00001260,QUO-00001260,LEAD-00002264,CUST-00000235,SP-00000018,6857.57,2024-06-06,2024-07-06,SENT,
QUO-00001261,QUO-00001261,,CUST-00000876,SP-00000005,205.31,2024-12-15,2025-01-14,SENT,
QUO-00001262,QUO-00001262,,CUST-00000562,SP-00000018,1847.04,2023-12-08,2024-01-07,REJECTED,
QUO-00001263,QUO-00001263,LEAD-00002306,CUST-00000771,SP-00000016,167.88,2023-11-16,2023-12-16,SENT,
QUO-00001264,QUO-00001264,,CUST-00000059,SP-00000017,663.12,2025-01-26,2025-02-25,ACCEPTED,
QUO-00001265,QUO-00001265,,CUST-00000937,SP-00000002,309.68,2025-04-08,2025-05-08,EXPIRED,
QUO-00001266,QUO-00001266,,CUST-00000476,SP-00000016,636.69,2024-04-23,2024-05-23,SENT,
QUO-00001267,QUO-00001267,LEAD-00001136,CUST-00000407,SP-00000003,5127.66,2025-05-12,2025-06-11,ACCEPTED,
QUO-00001268,QUO-00001268,LEAD-00002956,CUST-00000568,SP-00000011,95.6,2024-05-23,2024-06-22,SENT,
QUO-00001269,QUO-00001269,LEAD-00002611,CUST-00000648,SP-00000015,1097.25,2023-07-08,2023-08-07,DRAFT,
QUO-00001270,QUO-00001270,,CUST-00000581,SP-00000007,505.8,2024-05-12,2024-06-11,REJECTED,
QUO-00001271,QUO-00001271,,CUST-00000755,SP-00000001,2590.05,2025-06-15,2025-07-15,SENT,
QUO-00001272,QUO-00001272,LEAD-00000473,CUST-00000264,SP-00000011,973.06,2024-10-28,2024-11-27,ACCEPTED,
QUO-00001273,QUO-00001273,,CUST-00000279,SP-00000006,3447.69,2024-07-06,2024-08-05,ACCEPTED,
QUO-00001274,QUO-00001274,LEAD-00001731,CUST-00000214,SP-00000005,3090.22,2024-03-23,2024-04-22,REJECTED,
QUO-00001275,QUO-00001275,,CUST-00000445,SP-00000008,4193.86,2024-06-11,2024-07-11,DRAFT,
QUO-00001276,QUO-00001276,LEAD-00001517,CUST-00000095,SP-00000011,941.03,2023-11-20,2023-12-20,ACCEPTED,
QUO-00001277,QUO-00001277,,CUST-00000649,SP-00000013,3856.17,2024-09-14,2024-10-14,SENT,
QUO-00001278,QUO-00001278,,CUST-00000876,SP-00000005,1035.89,2023-07-03,2023-08-02,SENT,
QUO-00001279,QUO-00001279,,CUST-00000767,SP-00000016,2307.91,2024-01-24,2024-02-23,SENT,
QUO-00001280,QUO-00001280,,CUST-00000696,SP-00000017,2432.68,2025-06-26,2025-07-26,SENT,
QUO-00001281,QUO-00001281,LEAD-00002932,CUST-00000202,SP-00000001,6018.68,2025-05-27,2025-06-26,SENT,
QUO-00001282,QUO-00001282,,CUST-00000006,SP-00000013,897.96,2024-05-01,2024-05-31,REJECTED,
QUO-00001283,QUO-00001283,,CUST-00000797,SP-00000017,287.37,2023-09-05,2023-10-05,ACCEPTED,
QUO-00001284,QUO-00001284,LEAD-00002788,CUST-00000608,SP-00000015,69.68,2023-09-25,2023-10-25,SENT,
QUO-00001285,QUO-00001285,,CUST-00000660,SP-00000015,4037.38,2024-10-31,2024-11-30,SENT,
QUO-00001286,QUO-00001286,,CUST-00000410,SP-00000008,5660.5,2025-04-02,2025-05-02,ACCEPTED,
QUO-00001287,QUO-00001287,,CUST-00000611,SP-00000013,759.13,2024-03-01,2024-03-31,SENT,
QUO-00001288,QUO-00001288,,CUST-00000174,SP-00000019,454.38,2024-03-06,2024-04-05,DRAFT,
QUO-00001289,QUO-00001289,,CUST-00000253,SP-00000008,1207.78,2024-12-03,2025-01-02,EXPIRED,
QUO-00001290,QUO-00001290,LEAD-00000370,CUST-00000705,SP-00000010,1955.23,2024-03-19,2024-04-18,SENT,
QUO-00001291,QUO-00001291,,CUST-00000057,SP-00000003,390.28,2024-12-30,2025-01-29,ACCEPTED,
QUO-00001292,QUO-00001292,LEAD-00002547,CUST-00000255,SP-00000016,169.7,2023-12-21,2024-01-20,ACCEPTED,
QUO-00001293,QUO-00001293,LEAD-00000461,CUST-00000767,SP-00000011,99.11,2025-03-23,2025-04-22,ACCEPTED,
QUO-00001294,QUO-00001294,LEAD-00001747,CUST-00000327,SP-00000001,917.65,2024-01-02,2024-02-01,SENT,
QUO-00001295,QUO-00001295,LEAD-00001197,CUST-00000854,SP-00000006,1252.85,2025-01-29,2025-02-28,ACCEPTED,
QUO-00001296,QUO-00001296,,CUST-00000910,SP-00000001,1328.66,2025-06-06,2025-07-06,SENT,
QUO-00001297,QUO-00001297,,CUST-00000806,SP-00000017,416.25,2025-05-01,2025-05-31,SENT,
QUO-00001298,QUO-00001298,LEAD-00002991,CUST-00000973,SP-00000004,192.4,2024-10-07,2024-11-06,ACCEPTED,
QUO-00001299,QUO-00001299,LEAD-00002546,CUST-00000962,SP-00000018,2693.5,2024-02-22,2024-03-23,SENT,
QUO-00001300,QUO-00001300,LEAD-00001271,CUST-00000228,SP-00000012,746.57,2023-07-28,2023-08-27,EXPIRED,
QUO-00001301,QUO-00001301,,CUST-00000195,SP-00000019,2765.26,2023-07-28,2023-08-27,ACCEPTED,
QUO-00001302,QUO-00001302,LEAD-00002580,CUST-00000772,SP-00000019,3880.86,2024-10-29,2024-11-28,SENT,
QUO-00001303,QUO-00001303,,CUST-00000249,SP-00000002,944.13,2024-10-16,2024-11-15,ACCEPTED,
QUO-00001304,QUO-00001304,LEAD-00000647,CUST-00000157,SP-00000018,2314.74,2023-08-19,2023-09-18,SENT,
QUO-00001305,QUO-00001305,LEAD-00000949,CUST-00000195,SP-00000007,2611.8,2023-08-01,2023-08-31,ACCEPTED,
QUO-00001306,QUO-00001306,LEAD-00001849,CUST-00000738,SP-00000019,3125.95,2023-07-09,2023-08-08,ACCEPTED,
QUO-00001307,QUO-00001307,LEAD-00000847,CUST-00000703,SP-00000013,1944.0,2024-12-19,2025-01-18,DRAFT,
QUO-00001308,QUO-00001308,,CUST-00000447,SP-00000007,52.53,2024-03-12,2024-04-11,EXPIRED,
QUO-00001309,QUO-00001309,LEAD-00000212,CUST-00000161,SP-00000002,1947.84,2023-11-30,2023-12-30,SENT,
QUO-00001310,QUO-00001310,LEAD-00000816,CUST-00000838,SP-00000016,1292.8,2024-07-17,2024-08-16,SENT,
QUO-00001311,QUO-00001311,,CUST-00000200,SP-00000016,2631.56,2025-06-23,2025-07-23,ACCEPTED,
QUO-00001312,QUO-00001312,LEAD-00001218,CUST-00000608,SP-00000002,1704.01,2025-03-21,2025-04-20,DRAFT,
QUO-00001313,QUO-00001313,,CUST-00000350,SP-00000005,186.39,2024-10-08,2024-11-07,ACCEPTED,
QUO-00001314,QUO-00001314,LEAD-00002968,CUST-00000983,SP-00000007,733.04,2025-01-18,2025-02-17,SENT,
QUO-00001315,QUO-00001315,,CUST-00000790,SP-00000008,7151.44,2023-11-19,2023-12-19,SENT,
QUO-00001316,QUO-00001316,,CUST-00000753,SP-00000011,2391.92,2023-10-10,2023-11-09,ACCEPTED,
QUO-00001317,QUO-00001317,LEAD-00000050,CUST-00000963,SP-00000007,1044.62,2023-09-21,2023-10-21,ACCEPTED,
QUO-00001318,QUO-00001318,,CUST-00000261,SP-00000002,933.52,2023-09-06,2023-10-06,ACCEPTED,
QUO-00001319,QUO-00001319,LEAD-00002508,CUST-00000479,SP-00000006,107.52,2025-06-01,2025-07-01,REJECTED,
QUO-00001320,QUO-00001320,,CUST-00000254,SP-00000016,5698.9,2023-08-11,2023-09-10,ACCEPTED,
QUO-00001321,QUO-00001321,LEAD-00002709,CUST-00000002,SP-00000016,618.55,2024-07-08,2024-08-07,EXPIRED,
QUO-00001322,QUO-00001322,LEAD-00002786,CUST-00000505,SP-00000007,299.2,2023-12-17,2024-01-16,ACCEPTED,
QUO-00001323,QUO-00001323,,CUST-00000448,SP-00000008,367.72,2025-05-30,2025-06-29,SENT,
QUO-00001324,QUO-00001324,,CUST-00000899,SP-00000008,551.04,2024-10-27,2024-11-26,ACCEPTED,
QUO-00001325,QUO-00001325,LEAD-00001064,CUST-00000692,SP-00000011,966.86,2025-06-25,2025-07-25,SENT,
QUO-00001326,QUO-00001326,LEAD-00000326,CUST-00000537,SP-00000011,1800.34,2025-03-05,2025-04-04,ACCEPTED,
QUO-00001327,QUO-00001327,LEAD-00001718,CUST-00000223,SP-00000011,1595.5,2025-02-20,2025-03-22,SENT,
QUO-00001328,QUO-00001328,LEAD-00000255,CUST-00000142,SP-00000017,3039.93,2024-04-09,2024-05-09,REJECTED,
QUO-00001329,QUO-00001329,LEAD-00002807,CUST-00000378,SP-00000012,1135.39,2024-09-04,2024-10-04,SENT,
QUO-00001330,QUO-00001330,,CUST-00000423,SP-00000018,610.13,2023-09-07,2023-10-07,ACCEPTED,
QUO-00001331,QUO-00001331,LEAD-00000356,CUST-00000890,SP-00000018,150.18,2025-05-28,2025-06-27,ACCEPTED,
QUO-00001332,QUO-00001332,LEAD-00002154,CUST-00000654,SP-00000020,437.61,2023-09-11,2023-10-11,ACCEPTED,
QUO-00001333,QUO-00001333,LEAD-00001433,CUST-00000298,SP-00000015,1994.98,2024-03-17,2024-04-16,REJECTED,
QUO-00001334,QUO-00001334,LEAD-00002158,CUST-00000026,SP-00000001,370.3,2024-12-20,2025-01-19,SENT,
QUO-00001335,QUO-00001335,LEAD-00002495,CUST-00000636,SP-00000005,867.34,2025-05-14,2025-06-13,ACCEPTED,
QUO-00001336,QUO-00001336,LEAD-00000537,CUST-00000853,SP-00000002,561.94,2023-09-07,2023-10-07,SENT,
QUO-00001337,QUO-00001337,,CUST-00000817,SP-00000005,2311.92,2024-05-09,2024-06-08,SENT,
QUO-00001338,QUO-00001338,LEAD-00002430,CUST-00000715,SP-00000014,1262.59,2024-09-01,2024-10-01,EXPIRED,
QUO-00001339,QUO-00001339,,CUST-00000805,SP-00000008,763.62,2024-06-29,2024-07-29,ACCEPTED,
QUO-00001340,QUO-00001340,LEAD-00000009,CUST-00000750,SP-00000019,3461.16,2025-05-09,2025-06-08,EXPIRED,
QUO-00001341,QUO-00001341,LEAD-00001028,CUST-00000356,SP-00000003,350.18,2023-12-04,2024-01-03,DRAFT,
QUO-00001342,QUO-00001342,LEAD-00000092,CUST-00000609,SP-00000007,506.25,2024-02-05,2024-03-06,REJECTED,
QUO-00001343,QUO-00001343,LEAD-00000002,CUST-00000257,SP-00000013,2880.2,2024-01-08,2024-02-07,SENT,
QUO-00001344,QUO-00001344,LEAD-00000516,CUST-00000446,SP-00000003,898.44,2024-07-22,2024-08-21,ACCEPTED,
QUO-00001345,QUO-00001345,,CUST-00000155,SP-00000016,251.41,2025-05-27,2025-06-26,ACCEPTED,
QUO-00001346,QUO-00001346,LEAD-00002394,CUST-00000037,SP-00000015,2865.54,2024-03-14,2024-04-13,ACCEPTED,
QUO-00001347,QUO-00001347,,CUST-00000620,SP-00000010,4444.54,2023-09-22,2023-10-22,REJECTED,
QUO-00001348,QUO-00001348,LEAD-00000145,CUST-00000217,SP-00000019,2113.44,2024-01-27,2024-02-26,SENT,
QUO-00001349,QUO-00001349,,CUST-00000798,SP-00000005,2353.86,2024-04-27,2024-05-27,ACCEPTED,
QUO-00001350,QUO-00001350,LEAD-00000053,CUST-00000937,SP-00000012,2173.02,2025-05-24,2025-06-23,SENT,
QUO-00001351,QUO-00001351,LEAD-00000891,CUST-00000361,SP-00000015,1428.16,2023-12-14,2024-01-13,DRAFT,
QUO-00001352,QUO-00001352,,CUST-00000433,SP-00000002,6775.14,2024-04-03,2024-05-03,ACCEPTED,
QUO-00001353,QUO-00001353,LEAD-00002492,CUST-00000790,SP-00000018,5651.37,2025-01-04,2025-02-03,SENT,
QUO-00001354,QUO-00001354,,CUST-00000573,SP-00000018,159.8,2023-12-20,2024-01-19,EXPIRED,
QUO-00001355,QUO-00001355,LEAD-00001946,CUST-00000581,SP-00000006,44.04,2023-11-05,2023-12-05,ACCEPTED,
QUO-00001356,QUO-00001356,LEAD-00001888,CUST-00000169,SP-00000009,1122.39,2024-12-15,2025-01-14,REJECTED,
QUO-00001357,QUO-00001357,LEAD-00002233,CUST-00000617,SP-00000015,2069.02,2025-05-03,2025-06-02,SENT,
QUO-00001358,QUO-00001358,,CUST-00000838,SP-00000007,880.14,2024-05-20,2024-06-19,ACCEPTED,
QUO-00001359,QUO-00001359,,CUST-00000391,SP-00000017,75.76,2024-05-20,2024-06-19,ACCEPTED,
QUO-00001360,QUO-00001360,,CUST-00000138,SP-00000011,122.98,2025-01-12,2025-02-11,DRAFT,
QUO-00001361,QUO-00001361,,CUST-00000933,SP-00000002,4868.49,2024-02-20,2024-03-21,SENT,
QUO-00001362,QUO-00001362,LEAD-00000959,CUST-00000774,SP-00000019,1126.5,2023-08-26,2023-09-25,EXPIRED,
QUO-00001363,QUO-00001363,LEAD-00001315,CUST-00000011,SP-00000007,1271.19,2025-03-08,2025-04-07,ACCEPTED,
QUO-00001364,QUO-00001364,,CUST-00000516,SP-00000001,9997.99,2023-12-16,2024-01-15,SENT,
QUO-00001365,QUO-00001365,LEAD-00000949,CUST-00000195,SP-00000007,89.98,2024-04-03,2024-05-03,ACCEPTED,
QUO-00001366,QUO-00001366,,CUST-00000088,SP-00000012,984.34,2023-10-13,2023-11-12,REJECTED,
QUO-00001367,QUO-00001367,,CUST-00000510,SP-00000011,1754.41,2023-12-14,2024-01-13,ACCEPTED,
QUO-00001368,QUO-00001368,,CUST-00000119,SP-00000001,12.95,2024-09-11,2024-10-11,REJECTED,
QUO-00001369,QUO-00001369,LEAD-00002820,CUST-00000736,SP-00000017,1158.58,2024-01-25,2024-02-24,SENT,
QUO-00001370,QUO-00001370,,CUST-00000558,SP-00000015,3179.46,2024-04-11,2024-05-11,ACCEPTED,
QUO-00001371,QUO-00001371,LEAD-00000912,CUST-00000217,SP-00000001,2373.55,2025-06-11,2025-07-11,ACCEPTED,
QUO-00001372,QUO-00001372,,CUST-00000675,SP-00000020,207.1,2024-12-03,2025-01-02,ACCEPTED,
QUO-00001373,QUO-00001373,LEAD-00001945,CUST-00000862,SP-00000003,1056.45,2024-07-10,2024-08-09,DRAFT,
QUO-00001374,QUO-00001374,,CUST-00000372,SP-00000013,4123.42,2024-04-28,2024-05-28,REJECTED,
QUO-00001375,QUO-00001375,,CUST-00000426,SP-00000006,487.8,2024-12-07,2025-01-06,SENT,
QUO-00001376,QUO-00001376,,CUST-00000386,SP-00000002,3562.29,2025-03-18,2025-04-17,SENT,
QUO-00001377,QUO-00001377,LEAD-00001859,CUST-00000479,SP-00000006,162.32,2025-02-19,2025-03-21,SENT,
QUO-00001378,QUO-00001378,,CUST-00000609,SP-00000010,519.95,2024-10-13,2024-11-12,ACCEPTED,
QUO-00001379,QUO-00001379,LEAD-00001163,CUST-00000900,SP-00000019,1951.38,2024-09-11,2024-10-11,SENT,
QUO-00001380,QUO-00001380,,CUST-00000966,SP-00000015,653.25,2025-04-06,2025-05-06,SENT,
QUO-00001381,QUO-00001381,,CUST-00000608,SP-00000009,1499.3,2023-08-26,2023-09-25,ACCEPTED,
QUO-00001382,QUO-00001382,LEAD-00001245,CUST-00000732,SP-00000003,636.57,2023-07-29,2023-08-28,ACCEPTED,
QUO-00001383,QUO-00001383,,CUST-00000786,SP-00000001,840.82,2024-03-12,2024-04-11,ACCEPTED,
QUO-00001384,QUO-00001384,LEAD-00000188,CUST-00000846,SP-00000007,86.56,2024-02-12,2024-03-13,DRAFT,
QUO-00001385,QUO-00001385,LEAD-00002721,CUST-00000710,SP-00000010,776.47,2023-09-02,2023-10-02,SENT,
QUO-00001386,QUO-00001386,,CUST-00000404,SP-00000008,1891.34,2024-12-22,2025-01-21,REJECTED,
QUO-00001387,QUO-00001387,,CUST-00000044,SP-00000005,1001.13,2024-02-10,2024-03-11,ACCEPTED,
QUO-00001388,QUO-00001388,,CUST-00000203,SP-00000001,7386.54,2025-01-27,2025-02-26,ACCEPTED,
QUO-00001389,QUO-00001389,LEAD-00001671,CUST-00000398,SP-00000012,1324.98,2024-04-25,2024-05-25,ACCEPTED,
QUO-00001390,QUO-00001390,,CUST-00000443,SP-00000008,2588.47,2024-08-06,2024-09-05,SENT,
QUO-00001391,QUO-00001391,LEAD-00001446,CUST-00000617,SP-00000019,201.02,2024-10-18,2024-11-17,SENT,
QUO-00001392,QUO-00001392,LEAD-00002056,CUST-00000785,SP-00000005,696.02,2023-10-17,2023-11-16,ACCEPTED,
QUO-00001393,QUO-00001393,LEAD-00002520,CUST-00000525,SP-00000011,455.22,2023-11-25,2023-12-25,ACCEPTED,
QUO-00001394,QUO-00001394,LEAD-00002764,CUST-00000634,SP-00000006,1227.87,2024-07-18,2024-08-17,SENT,
QUO-00001395,QUO-00001395,LEAD-00000325,CUST-00000993,SP-00000002,755.88,2024-01-06,2024-02-05,ACCEPTED,
QUO-00001396,QUO-00001396,LEAD-00002767,CUST-00000313,SP-00000004,2.69,2024-01-05,2024-02-04,REJECTED,
QUO-00001397,QUO-00001397,LEAD-00000847,CUST-00000703,SP-00000013,1463.79,2025-04-15,2025-05-15,EXPIRED,
QUO-00001398,QUO-00001398,,CUST-00000715,SP-00000018,725.08,2023-09-11,2023-10-11,SENT,
QUO-00001399,QUO-00001399,LEAD-00001558,CUST-00000402,SP-00000001,3565.43,2024-10-24,2024-11-23,ACCEPTED,
QUO-00001400,QUO-00001400,LEAD-00002139,CUST-00000601,SP-00000017,1760.58,2024-07-17,2024-08-16,EXPIRED,
QUO-00001401,QUO-00001401,LEAD-00001012,CUST-00000220,SP-00000016,135.81,2024-02-18,2024-03-19,ACCEPTED,
QUO-00001402,QUO-00001402,,CUST-00000702,SP-00000009,5130.86,2025-01-09,2025-02-08,REJECTED,
QUO-00001403,QUO-00001403,,CUST-00000808,SP-00000001,2188.93,2024-10-09,2024-11-08,SENT,
QUO-00001404,QUO-00001404,,CUST-00000785,SP-00000003,1921.66,2025-06-13,2025-07-13,ACCEPTED,
QUO-00001405,QUO-00001405,LEAD-00000388,CUST-00000092,SP-00000006,33.84,2023-11-29,2023-12-29,SENT,
QUO-00001406,QUO-00001406,LEAD-00002484,CUST-00000088,SP-00000016,860.38,2025-02-07,2025-03-09,REJECTED,
QUO-00001407,QUO-00001407,,CUST-00000833,SP-00000005,5259.53,2023-11-11,2023-12-11,ACCEPTED,
QUO-00001408,QUO-00001408,,CUST-00000242,SP-00000017,114.48,2024-04-17,2024-05-17,EXPIRED,
QUO-00001409,QUO-00001409,,CUST-00000196,SP-00000006,1627.86,2024-01-26,2024-02-25,ACCEPTED,
QUO-00001410,QUO-00001410,,CUST-00000575,SP-00000011,161.4,2023-12-04,2024-01-03,SENT,
QUO-00001411,QUO-00001411,LEAD-00001113,CUST-00000418,SP-00000009,279.26,2024-07-03,2024-08-02,ACCEPTED,
QUO-00001412,QUO-00001412,LEAD-00001540,CUST-00000169,SP-00000013,191.3,2024-03-30,2024-04-29,REJECTED,
QUO-00001413,QUO-00001413,,CUST-00000390,SP-00000017,4508.75,2024-01-02,2024-02-01,ACCEPTED,
QUO-00001414,QUO-00001414,LEAD-00000004,CUST-00000202,SP-00000020,4683.5,2024-11-06,2024-12-06,SENT,
QUO-00001415,QUO-00001415,,CUST-00000827,SP-00000013,992.14,2024-01-23,2024-02-22,DRAFT,
QUO-00001416,QUO-00001416,,CUST-00000300,SP-00000001,2336.49,2024-09-27,2024-10-27,SENT,
QUO-00001417,QUO-00001417,LEAD-00002087,CUST-00000335,SP-00000004,15.15,2024-11-08,2024-12-08,ACCEPTED,
QUO-00001418,QUO-00001418,LEAD-00002886,CUST-00000083,SP-00000002,1194.01,2025-06-01,2025-07-01,ACCEPTED,
QUO-00001419,QUO-00001419,LEAD-00000188,CUST-00000846,SP-00000007,2076.09,2024-08-31,2024-09-30,ACCEPTED,
QUO-00001420,QUO-00001420,LEAD-00000674,CUST-00000898,SP-00000003,421.28,2025-02-07,2025-03-09,SENT,
QUO-00001421,QUO-00001421,LEAD-00000968,CUST-00000309,SP-00000016,436.23,2023-09-25,2023-10-25,ACCEPTED,
QUO-00001422,QUO-00001422,LEAD-00002433,CUST-00000472,SP-00000008,1895.91,2024-01-05,2024-02-04,EXPIRED,
QUO-00001423,QUO-00001423,,CUST-00000253,SP-00000009,639.95,2024-05-04,2024-06-03,SENT,
QUO-00001424,QUO-00001424,LEAD-00002365,CUST-00000808,SP-00000010,1179.62,2024-09-04,2024-10-04,SENT,
