po_id,po_number,supplier_id,product_id,quantity,unit_cost,total_cost,order_date,expected_receipt_date,actual_receipt_date,status,created_by
PO-00002706,PO-00002706,SUP-00000098,PRD-00000210,50,30.47,1523.5,2025-05-21,2025-06-13,2025-06-15,COMPLETED,
PO-00002707,PO-00002707,SUP-00000020,PRD-00000488,75,10.93,819.75,2024-07-14,2024-07-24,,PENDING,
PO-00002708,PO-00002708,SUP-00000078,PRD-00000378,150,13.35,2002.5,2024-03-17,2024-04-16,2024-04-24,COMPLETED,
PO-00002709,PO-00002709,SUP-00000079,PRD-00000398,75,11.87,890.2499999999999,2024-03-12,2024-04-11,2024-04-18,COMPLETED,
PO-00002710,PO-00002710,SUP-00000012,PRD-00000484,100,30.41,3041.0,2024-10-03,2024-10-18,2024-10-13,COMPLETED,
PO-00002711,PO-00002711,SUP-00000064,PRD-00000296,25,2.29,57.25,2025-01-23,2025-02-19,,PENDING,
PO-00002712,PO-00002712,SUP-00000021,PRD-00000268,75,68.25,5118.75,2024-11-03,2024-11-30,,PENDING,
PO-00002713,PO-00002713,SUP-00000004,PRD-00000128,150,12.37,1855.4999999999998,2025-03-11,2025-03-31,2025-04-01,COMPLETED,
PO-00002714,PO-00002714,SUP-00000010,PRD-00000166,200,22.34,4468.0,2023-08-15,2023-08-30,2023-08-31,COMPLETED,
PO-00002715,PO-00002715,SUP-00000090,PRD-00000003,100,12.93,1293.0,2025-01-14,2025-02-06,,PENDING,
PO-00002716,PO-00002716,SUP-00000040,PRD-00000109,75,127.37,9552.75,2025-03-17,2025-04-13,2025-04-20,COMPLETED,
PO-00002717,PO-00002717,SUP-00000073,PRD-00000265,150,114.06,17109.0,2025-01-02,2025-01-28,2025-02-06,COMPLETED,
PO-00002718,PO-00002718,SUP-00000003,PRD-00000009,20,17.33,346.59999999999997,2025-04-18,2025-04-25,,PENDING,
PO-00002719,PO-00002719,SUP-00000037,PRD-00000444,10,28.73,287.3,2024-03-24,2024-04-19,2024-04-16,COMPLETED,
PO-00002720,PO-00002720,SUP-00000080,PRD-00000042,50,6.42,321.0,2024-03-23,2024-04-21,,PENDING,
PO-00002721,PO-00002721,SUP-00000009,PRD-00000230,100,8.01,801.0,2024-07-02,2024-07-22,2024-07-27,COMPLETED,
PO-00002722,PO-00002722,SUP-00000005,PRD-00000001,100,6.97,697.0,2024-11-29,2024-12-19,,PENDING,
PO-00002723,PO-00002723,SUP-00000036,PRD-00000352,150,42.38,6357.0,2024-04-25,2024-05-10,2024-05-10,COMPLETED,
PO-00002724,PO-00002724,SUP-00000086,PRD-00000105,50,139.37,6968.5,2024-07-11,2024-08-06,,PENDING,
PO-00002725,PO-00002725,SUP-00000002,PRD-00000223,10,88.36,883.6,2024-04-10,2024-04-27,2024-04-22,COMPLETED,
PO-00002726,PO-00002726,SUP-00000055,PRD-00000331,150,4.27,640.4999999999999,2025-02-10,2025-02-24,2025-02-28,COMPLETED,
PO-00002727,PO-00002727,SUP-00000087,PRD-00000024,75,213.48,16011.0,2025-01-25,2025-02-14,2025-02-14,COMPLETED,
PO-00002728,PO-00002728,SUP-00000027,PRD-00000461,200,46.66,9332.0,2023-08-04,2023-08-15,2023-08-17,COMPLETED,
PO-00002729,PO-00002729,SUP-00000098,PRD-00000276,200,21.68,4336.0,2023-12-24,2024-01-12,,PENDING,
PO-00002730,PO-00002730,SUP-00000013,PRD-00000155,20,32.86,657.2,2024-03-12,2024-04-04,2024-04-06,COMPLETED,
PO-00002731,PO-00002731,SUP-00000077,PRD-00000389,10,108.95,1089.5,2024-01-17,2024-02-03,2024-02-05,COMPLETED,
PO-00002732,PO-00002732,SUP-00000091,PRD-00000010,20,19.92,398.40000000000003,2023-09-20,2023-10-01,2023-10-08,COMPLETED,
PO-00002733,PO-00002733,SUP-00000070,PRD-00000308,20,61.74,1234.8,2025-03-17,2025-04-13,2025-04-17,COMPLETED,
PO-00002734,PO-00002734,SUP-00000063,PRD-00000330,25,29.18,729.5,2024-11-13,2024-12-04,2024-12-11,COMPLETED,
PO-00002735,PO-00002735,SUP-00000077,PRD-00000389,10,116.52,1165.2,2024-07-31,2024-08-17,2024-08-13,COMPLETED,
PO-00002736,PO-00002736,SUP-00000021,PRD-00000485,150,48.78,7317.0,2024-05-07,2024-06-04,2024-06-07,COMPLETED,
PO-00002737,PO-00002737,SUP-00000055,PRD-00000207,50,55.81,2790.5,2025-01-01,2025-01-10,2025-01-09,COMPLETED,
PO-00002738,PO-00002738,SUP-00000087,PRD-00000101,100,54.31,5431.0,2024-09-04,2024-09-13,2024-09-09,COMPLETED,
PO-00002739,PO-00002739,SUP-00000009,PRD-00000230,20,9.37,187.39999999999998,2024-05-04,2024-05-19,,PENDING,
PO-00002740,PO-00002740,SUP-00000046,PRD-00000237,150,18.04,2706.0,2024-08-27,2024-09-07,2024-09-14,COMPLETED,
PO-00002741,PO-00002741,SUP-00000076,PRD-00000228,10,62.02,620.2,2025-01-18,2025-02-13,2025-02-23,COMPLETED,
PO-00002742,PO-00002742,SUP-00000009,PRD-00000136,100,2.06,206.0,2025-05-31,2025-06-16,2025-06-20,COMPLETED,
PO-00002743,PO-00002743,SUP-00000033,PRD-00000430,25,6.92,173.0,2024-01-11,2024-02-01,2024-02-04,COMPLETED,
PO-00002744,PO-00002744,SUP-00000025,PRD-00000450,50,26.91,1345.5,2024-10-19,2024-11-08,2024-11-12,COMPLETED,
PO-00002745,PO-00002745,SUP-00000091,PRD-00000013,25,2.16,54.0,2024-11-03,2024-11-23,2024-11-20,COMPLETED,
PO-00002746,PO-00002746,SUP-00000100,PRD-00000158,200,10.59,2118.0,2024-05-01,2024-05-10,2024-05-20,COMPLETED,
PO-00002747,PO-00002747,SUP-00000042,PRD-00000393,50,7.19,359.5,2025-02-22,2025-03-02,2025-02-26,COMPLETED,
PO-00002748,PO-00002748,SUP-00000086,PRD-00000293,10,3.19,31.9,2024-07-16,2024-08-04,2024-08-03,COMPLETED,
PO-00002749,PO-00002749,SUP-00000049,PRD-00000124,75,28.27,2120.25,2024-12-19,2025-01-05,2025-01-13,COMPLETED,
PO-00002750,PO-00002750,SUP-00000086,PRD-00000188,100,59.97,5997.0,2024-01-22,2024-02-19,2024-02-27,COMPLETED,
PO-00002751,PO-00002751,SUP-00000009,PRD-00000221,10,65.84,658.4000000000001,2023-08-07,2023-08-22,2023-08-19,COMPLETED,
PO-00002752,PO-00002752,SUP-00000035,PRD-00000036,50,26.92,1346.0,2025-02-18,2025-03-18,2025-03-26,COMPLETED,
PO-00002753,PO-00002753,SUP-00000068,PRD-00000040,150,6.13,919.5,2023-09-21,2023-09-30,2023-10-05,COMPLETED,
PO-00002754,PO-00002754,SUP-00000041,PRD-00000258,200,14.55,2910.0,2024-04-09,2024-04-28,2024-05-02,COMPLETED,
PO-00002755,PO-00002755,SUP-00000095,PRD-00000374,200,7.88,1576.0,2023-10-04,2023-10-27,2023-11-04,COMPLETED,
PO-00002756,PO-00002756,SUP-00000063,PRD-00000262,10,39.37,393.7,2024-10-15,2024-11-14,2024-11-21,COMPLETED,
PO-00002757,PO-00002757,SUP-00000100,PRD-00000344,150,211.96,31794.0,2023-11-28,2023-12-27,2024-01-02,COMPLETED,
PO-00002758,PO-00002758,SUP-00000047,PRD-00000365,100,43.55,4355.0,2025-03-06,2025-03-31,2025-03-28,COMPLETED,
PO-00002759,PO-00002759,SUP-00000021,PRD-00000142,25,50.66,1266.5,2024-02-23,2024-03-01,2024-03-01,COMPLETED,
PO-00002760,PO-00002760,SUP-00000003,PRD-00000255,75,16.98,1273.5,2024-05-19,2024-06-03,2024-06-05,COMPLETED,
PO-00002761,PO-00002761,SUP-00000096,PRD-00000320,25,5.37,134.25,2023-09-07,2023-09-22,2023-09-19,COMPLETED,
PO-00002762,PO-00002762,SUP-00000094,PRD-00000111,150,82.5,12375.0,2024-05-11,2024-06-02,2024-06-04,COMPLETED,
PO-00002763,PO-00002763,SUP-00000072,PRD-00000110,75,6.74,505.5,2024-11-24,2024-12-11,2024-12-20,COMPLETED,
PO-00002764,PO-00002764,SUP-00000088,PRD-00000154,25,18.1,452.50000000000006,2024-05-31,2024-06-26,2024-06-24,COMPLETED,
PO-00002765,PO-00002765,SUP-00000062,PRD-00000009,25,20.01,500.25000000000006,2024-02-17,2024-03-11,2024-03-13,COMPLETED,
PO-00002766,PO-00002766,SUP-00000033,PRD-00000430,20,6.81,136.2,2025-05-29,2025-06-27,2025-07-05,COMPLETED,
PO-00002767,PO-00002767,SUP-00000067,PRD-00000212,200,3.63,726.0,2023-10-06,2023-10-19,2023-10-20,COMPLETED,
PO-00002768,PO-00002768,SUP-00000004,PRD-00000471,20,92.11,1842.2,2024-01-09,2024-01-16,2024-01-22,COMPLETED,
PO-00002769,PO-00002769,SUP-00000086,PRD-00000101,150,60.46,9069.0,2024-12-29,2025-01-07,2025-01-13,COMPLETED,
PO-00002770,PO-00002770,SUP-00000015,PRD-00000327,20,53.36,1067.2,2025-03-08,2025-03-25,2025-03-21,COMPLETED,
PO-00002771,PO-00002771,SUP-00000053,PRD-00000415,20,19.54,390.79999999999995,2025-01-18,2025-02-06,2025-02-04,COMPLETED,
PO-00002772,PO-00002772,SUP-00000096,PRD-00000193,100,9.47,947.0000000000001,2023-12-30,2024-01-12,2024-01-10,COMPLETED,
PO-00002773,PO-00002773,SUP-00000012,PRD-00000301,75,46.6,3495.0,2025-02-05,2025-02-14,2025-02-10,COMPLETED,
PO-00002774,PO-00002774,SUP-00000043,PRD-00000375,50,16.98,849.0,2023-09-05,2023-09-20,,PENDING,
PO-00002775,PO-00002775,SUP-00000075,PRD-00000097,25,2.51,62.74999999999999,2023-12-25,2024-01-10,,PENDING,
PO-00002776,PO-00002776,SUP-00000061,PRD-00000053,200,3.42,684.0,2024-03-04,2024-03-12,2024-03-10,COMPLETED,
PO-00002777,PO-00002777,SUP-00000044,PRD-00000089,100,13.94,1394.0,2024-01-14,2024-01-30,2024-01-27,COMPLETED,
PO-00002778,PO-00002778,SUP-00000070,PRD-00000152,150,38.73,5809.499999999999,2024-03-12,2024-03-21,2024-03-27,COMPLETED,
PO-00002779,PO-00002779,SUP-00000016,PRD-00000186,10,34.63,346.3,2024-05-24,2024-06-07,2024-06-03,COMPLETED,
PO-00002780,PO-00002780,SUP-00000025,PRD-00000414,75,6.36,477.0,2024-09-24,2024-10-18,2024-10-16,COMPLETED,
PO-00002781,PO-00002781,SUP-00000059,PRD-00000458,150,11.85,1777.5,2025-01-13,2025-01-29,2025-02-03,COMPLETED,
PO-00002782,PO-00002782,SUP-00000090,PRD-00000164,150,36.35,5452.5,2024-09-15,2024-09-29,2024-10-03,COMPLETED,
PO-00002783,PO-00002783,SUP-00000003,PRD-00000167,20,50.29,1005.8,2024-01-05,2024-01-31,2024-01-30,COMPLETED,
PO-00002784,PO-00002784,SUP-00000053,PRD-00000209,100,16.96,1696.0,2024-08-30,2024-09-15,2024-09-13,COMPLETED,
PO-00002785,PO-00002785,SUP-00000059,PRD-00000012,20,4.1,82.0,2024-07-26,2024-08-22,2024-08-19,COMPLETED,
PO-00002786,PO-00002786,SUP-00000012,PRD-00000009,25,15.58,389.5,2024-03-13,2024-03-24,2024-03-22,COMPLETED,
PO-00002787,PO-00002787,SUP-00000066,PRD-00000208,150,13.78,2067.0,2023-11-06,2023-11-17,2023-11-27,COMPLETED,
PO-00002788,PO-00002788,SUP-00000026,PRD-00000183,25,91.27,2281.75,2024-07-25,2024-08-20,2024-08-27,COMPLETED,
PO-00002789,PO-00002789,SUP-00000056,PRD-00000489,10,19.97,199.7,2025-04-07,2025-04-22,2025-04-19,COMPLETED,
PO-00002790,PO-00002790,SUP-00000024,PRD-00000382,10,45.8,458.0,2024-02-21,2024-03-03,2024-03-09,COMPLETED,
PO-00002791,PO-00002791,SUP-00000064,PRD-00000253,25,3.23,80.75,2024-10-09,2024-10-17,2024-10-17,COMPLETED,
PO-00002792,PO-00002792,SUP-00000034,PRD-00000075,10,30.56,305.59999999999997,2025-05-07,2025-05-28,,PENDING,
PO-00002793,PO-00002793,SUP-00000075,PRD-00000137,100,2.55,254.99999999999997,2023-11-09,2023-11-24,2023-12-03,COMPLETED,
PO-00002794,PO-00002794,SUP-00000010,PRD-00000481,25,8.39,209.75,2023-09-29,2023-10-15,2023-10-11,COMPLETED,
PO-00002795,PO-00002795,SUP-00000044,PRD-00000170,10,29.95,299.5,2023-11-28,2023-12-25,,PENDING,
PO-00002796,PO-00002796,SUP-00000024,PRD-00000205,150,34.61,5191.5,2025-01-16,2025-01-23,2025-01-23,COMPLETED,
PO-00002797,PO-00002797,SUP-00000098,PRD-00000135,150,14.23,2134.5,2024-05-03,2024-05-25,2024-06-01,COMPLETED,
PO-00002798,PO-00002798,SUP-00000015,PRD-00000355,10,31.7,317.0,2023-07-24,2023-08-08,,PENDING,
PO-00002799,PO-00002799,SUP-00000077,PRD-00000325,150,44.94,6741.0,2024-03-22,2024-04-04,2024-04-11,COMPLETED,
PO-00002800,PO-00002800,SUP-00000057,PRD-00000169,100,15.8,1580.0,2023-11-15,2023-11-29,2023-12-09,COMPLETED,
PO-00002801,PO-00002801,SUP-00000008,PRD-00000272,150,43.9,6585.0,2025-03-20,2025-04-15,2025-04-12,COMPLETED,
PO-00002802,PO-00002802,SUP-00000019,PRD-00000106,10,28.19,281.90000000000003,2023-11-09,2023-11-20,2023-11-15,COMPLETED,
PO-00002803,PO-00002803,SUP-00000061,PRD-00000453,20,3.09,61.8,2024-01-15,2024-02-08,2024-02-11,COMPLETED,
PO-00002804,PO-00002804,SUP-00000049,PRD-00000247,200,63.57,12714.0,2023-09-20,2023-10-15,2023-10-16,COMPLETED,
PO-00002805,PO-00002805,SUP-00000085,PRD-00000261,50,56.32,2816.0,2024-03-19,2024-04-11,2024-04-16,COMPLETED,
PO-00002806,PO-00002806,SUP-00000061,PRD-00000374,25,9.22,230.50000000000003,2025-02-03,2025-02-19,2025-02-17,COMPLETED,
PO-00002807,PO-00002807,SUP-00000083,PRD-00000133,10,2.99,29.900000000000002,2024-02-24,2024-03-11,2024-03-13,COMPLETED,
PO-00002808,PO-00002808,SUP-00000076,PRD-00000302,20,53.08,1061.6,2024-08-22,2024-09-13,2024-09-09,COMPLETED,
PO-00002809,PO-00002809,SUP-00000002,PRD-00000420,50,4.5,225.0,2024-08-07,2024-08-29,2024-09-01,COMPLETED,
PO-00002810,PO-00002810,SUP-00000096,PRD-00000443,150,18.93,2839.5,2024-06-04,2024-06-23,2024-06-22,COMPLETED,
PO-00002811,PO-00002811,SUP-00000068,PRD-00000304,100,238.52,23852.0,2025-05-09,2025-06-02,2025-06-02,COMPLETED,
PO-00002812,PO-00002812,SUP-00000076,PRD-00000270,10,7.54,75.4,2023-10-22,2023-11-14,2023-11-16,COMPLETED,
PO-00002813,PO-00002813,SUP-00000004,PRD-00000192,10,43.08,430.79999999999995,2024-12-04,2024-12-27,2024-12-31,COMPLETED,
PO-00002814,PO-00002814,SUP-00000096,PRD-00000349,200,125.47,25094.0,2025-04-15,2025-05-07,2025-05-14,COMPLETED,
PO-00002815,PO-00002815,SUP-00000019,PRD-00000143,50,81.41,4070.5,2024-04-01,2024-05-01,2024-05-06,COMPLETED,
PO-00002816,PO-00002816,SUP-00000007,PRD-00000426,100,24.01,2401.0,2024-02-22,2024-03-11,2024-03-08,COMPLETED,
PO-00002817,PO-00002817,SUP-00000071,PRD-00000481,100,9.17,917.0,2025-05-31,2025-06-29,2025-06-29,COMPLETED,
PO-00002818,PO-00002818,SUP-00000059,PRD-00000473,200,7.13,1426.0,2024-10-11,2024-10-26,2024-10-23,COMPLETED,
PO-00002819,PO-00002819,SUP-00000089,PRD-00000362,150,5.28,792.0,2023-12-08,2023-12-28,2023-12-26,COMPLETED,
PO-00002820,PO-00002820,SUP-00000033,PRD-00000430,200,6.56,1312.0,2024-06-07,2024-06-21,2024-06-29,COMPLETED,
PO-00002821,PO-00002821,SUP-00000026,PRD-00000183,20,94.67,1893.4,2025-04-17,2025-05-07,2025-05-05,COMPLETED,
PO-00002822,PO-00002822,SUP-00000085,PRD-00000314,200,20.16,4032.0,2024-09-10,2024-09-24,,PENDING,
PO-00002823,PO-00002823,SUP-00000072,PRD-00000005,50,48.84,2442.0,2024-11-28,2024-12-10,2024-12-08,COMPLETED,
PO-00002824,PO-00002824,SUP-00000065,PRD-00000203,10,12.48,124.80000000000001,2024-05-31,2024-06-25,2024-06-24,COMPLETED,
PO-00002825,PO-00002825,SUP-00000089,PRD-00000089,25,13.79,344.75,2024-04-13,2024-05-07,2024-05-08,COMPLETED,
PO-00002826,PO-00002826,SUP-00000018,PRD-00000157,200,19.56,3911.9999999999995,2025-01-17,2025-01-25,2025-01-28,COMPLETED,
PO-00002827,PO-00002827,SUP-00000014,PRD-00000224,10,212.34,2123.4,2025-04-09,2025-05-02,,CANCELLED,
PO-00002828,PO-00002828,SUP-00000066,PRD-00000141,50,50.82,2541.0,2024-05-03,2024-05-27,2024-06-01,COMPLETED,
PO-00002829,PO-00002829,SUP-00000067,PRD-00000446,200,23.62,4724.0,2024-07-18,2024-08-10,2024-08-20,COMPLETED,
PO-00002830,PO-00002830,SUP-00000057,PRD-00000054,100,6.59,659.0,2024-08-30,2024-09-06,2024-09-05,COMPLETED,
PO-00002831,PO-00002831,SUP-00000072,PRD-00000457,10,2.57,25.7,2024-09-20,2024-10-12,,PENDING,
PO-00002832,PO-00002832,SUP-00000094,PRD-00000477,150,20.35,3052.5,2023-11-19,2023-12-11,2023-12-16,COMPLETED,
PO-00002833,PO-00002833,SUP-00000081,PRD-00000384,150,237.63,35644.5,2024-05-02,2024-05-28,2024-05-26,COMPLETED,
PO-00002834,PO-00002834,SUP-00000065,PRD-00000307,100,48.15,4815.0,2025-04-02,2025-04-30,2025-05-06,COMPLETED,
PO-00002835,PO-00002835,SUP-00000054,PRD-00000378,25,13.66,341.5,2024-06-30,2024-07-17,2024-07-18,COMPLETED,
PO-00002836,PO-00002836,SUP-00000035,PRD-00000286,10,21.97,219.7,2024-10-07,2024-10-24,,PENDING,
PO-00002837,PO-00002837,SUP-00000009,PRD-00000282,20,5.59,111.8,2024-07-30,2024-08-11,2024-08-12,COMPLETED,
PO-00002838,PO-00002838,SUP-00000031,PRD-00000483,150,12.8,1920.0,2024-12-06,2024-12-21,2024-12-28,COMPLETED,
PO-00002839,PO-00002839,SUP-00000051,PRD-00000002,10,5.14,51.4,2024-06-16,2024-06-25,2024-06-23,COMPLETED,
PO-00002840,PO-00002840,SUP-00000098,PRD-00000311,20,82.79,1655.8000000000002,2024-07-18,2024-08-05,2024-08-08,COMPLETED,
PO-00002841,PO-00002841,SUP-00000035,PRD-00000154,75,22.45,1683.75,2023-12-17,2024-01-03,2024-01-01,COMPLETED,
PO-00002842,PO-00002842,SUP-00000055,PRD-00000220,25,5.71,142.75,2025-05-20,2025-06-03,2025-06-08,COMPLETED,
PO-00002843,PO-00002843,SUP-00000085,PRD-00000340,75,5.37,402.75,2024-09-17,2024-10-05,2024-10-10,COMPLETED,
PO-00002844,PO-00002844,SUP-00000074,PRD-00000299,200,26.4,5280.0,2024-05-29,2024-06-14,2024-06-17,COMPLETED,
PO-00002845,PO-00002845,SUP-00000035,PRD-00000333,75,2.47,185.25000000000003,2024-09-15,2024-10-09,2024-10-19,COMPLETED,
PO-00002846,PO-00002846,SUP-00000061,PRD-00000053,150,3.48,522.0,2023-12-26,2024-01-06,2024-01-09,COMPLETED,
PO-00002847,PO-00002847,SUP-00000054,PRD-00000394,200,22.24,4448.0,2024-03-03,2024-03-19,,PENDING,
PO-00002848,PO-00002848,SUP-00000011,PRD-00000178,100,13.04,1304.0,2024-10-20,2024-10-30,,CANCELLED,
PO-00002849,PO-00002849,SUP-00000086,PRD-00000340,20,4.79,95.8,2024-06-06,2024-07-03,2024-07-12,COMPLETED,
PO-00002850,PO-00002850,SUP-00000019,PRD-00000440,75,5.33,399.75,2024-03-26,2024-04-09,2024-04-12,COMPLETED,
PO-00002851,PO-00002851,SUP-00000055,PRD-00000356,25,20.08,501.99999999999994,2024-07-09,2024-07-30,,PENDING,
PO-00002852,PO-00002852,SUP-00000029,PRD-00000173,75,2.64,198.0,2024-06-15,2024-06-30,2024-07-10,COMPLETED,
PO-00002853,PO-00002853,SUP-00000053,PRD-00000159,150,16.27,2440.5,2025-04-25,2025-05-13,2025-05-18,COMPLETED,
PO-00002854,PO-00002854,SUP-00000045,PRD-00000078,25,13.86,346.5,2024-07-16,2024-08-03,2024-08-09,COMPLETED,
PO-00002855,PO-00002855,SUP-00000013,PRD-00000249,200,15.8,3160.0,2024-11-25,2024-12-05,2024-12-12,COMPLETED,
PO-00002856,PO-00002856,SUP-00000095,PRD-00000023,75,77.43,5807.250000000001,2023-10-29,2023-11-11,2023-11-13,COMPLETED,
PO-00002857,PO-00002857,SUP-00000012,PRD-00000110,200,5.71,1142.0,2023-07-19,2023-08-09,2023-08-16,COMPLETED,
PO-00002858,PO-00002858,SUP-00000054,PRD-00000414,200,7.93,1586.0,2023-10-07,2023-10-22,2023-11-01,COMPLETED,
PO-00002859,PO-00002859,SUP-00000016,PRD-00000343,200,85.58,17116.0,2024-03-08,2024-03-24,2024-03-30,COMPLETED,
PO-00002860,PO-00002860,SUP-00000057,PRD-00000366,100,22.9,2290.0,2024-12-12,2025-01-10,2025-01-14,COMPLETED,
PO-00002861,PO-00002861,SUP-00000086,PRD-00000191,10,75.13,751.3,2023-07-27,2023-08-09,2023-08-16,COMPLETED,
PO-00002862,PO-00002862,SUP-00000088,PRD-00000052,20,3.3,66.0,2025-03-22,2025-04-19,2025-04-15,COMPLETED,
PO-00002863,PO-00002863,SUP-00000077,PRD-00000389,200,111.65,22330.0,2024-07-27,2024-08-17,2024-08-20,COMPLETED,
PO-00002864,PO-00002864,SUP-00000047,PRD-00000295,200,13.4,2680.0,2025-03-03,2025-03-15,,PENDING,
PO-00002865,PO-00002865,SUP-00000020,PRD-00000161,20,8.02,160.39999999999998,2023-12-07,2023-12-17,2023-12-23,COMPLETED,
PO-00002866,PO-00002866,SUP-00000010,PRD-00000297,150,2.56,384.0,2025-05-24,2025-06-07,2025-06-08,COMPLETED,
PO-00002867,PO-00002867,SUP-00000002,PRD-00000405,200,62.39,12478.0,2024-07-11,2024-08-08,2024-08-16,COMPLETED,
PO-00002868,PO-00002868,SUP-00000047,PRD-00000024,10,185.43,1854.3000000000002,2023-11-14,2023-12-08,2023-12-11,COMPLETED,
PO-00002869,PO-00002869,SUP-00000012,PRD-00000399,50,14.29,714.5,2024-06-18,2024-06-28,2024-06-23,COMPLETED,
PO-00002870,PO-00002870,SUP-00000063,PRD-00000039,50,14.11,705.5,2024-10-22,2024-11-07,2024-11-11,COMPLETED,
PO-00002871,PO-00002871,SUP-00000087,PRD-00000500,50,5.2,260.0,2025-05-19,2025-06-02,2025-06-10,COMPLETED,
PO-00002872,PO-00002872,SUP-00000051,PRD-00000227,75,41.42,3106.5,2023-07-23,2023-08-05,2023-07-31,COMPLETED,
PO-00002873,PO-00002873,SUP-00000051,PRD-00000341,200,59.48,11896.0,2024-02-19,2024-03-08,2024-03-16,COMPLETED,
PO-00002874,PO-00002874,SUP-00000048,PRD-00000432,25,44.65,1116.25,2023-07-26,2023-08-18,2023-08-23,COMPLETED,
PO-00002875,PO-00002875,SUP-00000052,PRD-00000093,50,3.15,157.5,2024-10-25,2024-11-19,,PENDING,
PO-00002876,PO-00002876,SUP-00000031,PRD-00000363,25,15.18,379.5,2024-12-17,2025-01-05,2025-01-03,COMPLETED,
PO-00002877,PO-00002877,SUP-00000014,PRD-00000046,25,21.74,543.5,2023-12-18,2023-12-27,2023-12-27,COMPLETED,
PO-00002878,PO-00002878,SUP-00000010,PRD-00000166,150,19.86,2979.0,2023-10-19,2023-11-13,2023-11-12,COMPLETED,
PO-00002879,PO-00002879,SUP-00000048,PRD-00000432,75,44.72,3354.0,2024-05-22,2024-06-12,,PENDING,
PO-00002880,PO-00002880,SUP-00000035,PRD-00000323,75,14.16,1062.0,2024-07-16,2024-08-14,2024-08-20,COMPLETED,
PO-00002881,PO-00002881,SUP-00000036,PRD-00000352,75,39.47,2960.25,2023-09-17,2023-09-27,2023-10-02,COMPLETED,
PO-00002882,PO-00002882,SUP-00000012,PRD-00000044,150,32.98,4946.999999999999,2024-01-09,2024-02-01,,PENDING,
PO-00002883,PO-00002883,SUP-00000036,PRD-00000352,25,36.24,906.0,2025-01-16,2025-02-12,2025-02-10,COMPLETED,
PO-00002884,PO-00002884,SUP-00000069,PRD-00000354,50,22.31,1115.5,2024-09-12,2024-10-05,2024-10-03,COMPLETED,
PO-00002885,PO-00002885,SUP-00000095,PRD-00000275,200,32.09,6418.000000000001,2024-03-23,2024-04-11,2024-04-11,COMPLETED,
PO-00002886,PO-00002886,SUP-00000060,PRD-00000015,75,16.51,1238.2500000000002,2024-03-06,2024-03-19,2024-03-22,COMPLETED,
PO-00002887,PO-00002887,SUP-00000044,PRD-00000500,20,4.63,92.6,2024-09-26,2024-10-08,2024-10-15,COMPLETED,
PO-00002888,PO-00002888,SUP-00000089,PRD-00000006,10,22.16,221.6,2024-08-08,2024-08-24,2024-09-03,COMPLETED,
PO-00002889,PO-00002889,SUP-00000007,PRD-00000024,10,219.13,2191.3,2025-05-08,2025-06-05,2025-06-03,COMPLETED,
PO-00002890,PO-00002890,SUP-00000056,PRD-00000498,200,10.09,2018.0,2025-03-10,2025-03-28,2025-04-05,COMPLETED,
PO-00002891,PO-00002891,SUP-00000085,PRD-00000335,20,17.93,358.6,2024-01-06,2024-01-16,2024-01-12,COMPLETED,
PO-00002892,PO-00002892,SUP-00000007,PRD-00000145,10,112.28,1122.8,2023-10-14,2023-11-06,2023-11-08,COMPLETED,
PO-00002893,PO-00002893,SUP-00000095,PRD-00000023,25,71.46,1786.4999999999998,2024-04-30,2024-05-27,2024-06-03,COMPLETED,
PO-00002894,PO-00002894,SUP-00000023,PRD-00000132,150,3.82,573.0,2023-10-20,2023-11-14,2023-11-21,COMPLETED,
PO-00002895,PO-00002895,SUP-00000097,PRD-00000019,50,33.97,1698.5,2023-07-21,2023-08-09,2023-08-12,COMPLETED,
PO-00002896,PO-00002896,SUP-00000029,PRD-00000408,200,12.76,2552.0,2024-02-20,2024-03-07,2024-03-05,COMPLETED,
PO-00002897,PO-00002897,SUP-00000089,PRD-00000362,10,4.35,43.5,2023-09-09,2023-10-09,,PENDING,
PO-00002898,PO-00002898,SUP-00000003,PRD-00000287,20,52.25,1045.0,2025-01-08,2025-01-19,2025-01-28,COMPLETED,
PO-00002899,PO-00002899,SUP-00000056,PRD-00000489,200,18.31,3661.9999999999995,2023-10-29,2023-11-15,,PENDING,
PO-00002900,PO-00002900,SUP-00000042,PRD-00000035,50,30.23,1511.5,2024-08-11,2024-09-10,2024-09-15,COMPLETED,
PO-00002901,PO-00002901,SUP-00000020,PRD-00000488,150,13.3,1995.0,2023-11-21,2023-12-03,2023-11-28,COMPLETED,
PO-00002902,PO-00002902,SUP-00000015,PRD-00000282,200,4.69,938.0000000000001,2024-04-08,2024-05-01,2024-05-03,COMPLETED,
PO-00002903,PO-00002903,SUP-00000066,PRD-00000102,50,39.71,1985.5,2024-05-01,2024-05-14,2024-05-11,COMPLETED,
PO-00002904,PO-00002904,SUP-00000013,PRD-00000003,100,13.74,1374.0,2024-05-30,2024-06-08,2024-06-13,COMPLETED,
PO-00002905,PO-00002905,SUP-00000004,PRD-00000471,150,94.2,14130.0,2024-06-18,2024-06-28,2024-06-28,COMPLETED,
PO-00002906,PO-00002906,SUP-00000034,PRD-00000377,75,2.3,172.5,2023-09-29,2023-10-10,,PENDING,
