movement_id,product_id,warehouse_id,movement_date,movement_type,reference_type,reference_id,quantity_in,quantity_out,unit_cost,running_balance
8674,PRD-00000297,WH-003,2024-07-07,DELIVERY,DELIVERY_ORDER,DO-00002127,0,25,,-115
8675,PRD-00000096,WH-003,2024-12-10,DELIVERY,DELIVERY_ORDER,DO-00002128,0,1,,300
8676,PRD-00000188,WH-002,2025-03-19,DELIVERY,DELIVERY_ORDER,DO-00002129,0,50,,-56
8677,PRD-00000430,WH-001,2024-03-13,DELIVERY,DELIVERY_ORDER,DO-00002130,0,2,,186
8678,PRD-00000191,WH-003,2025-04-07,DELIVERY,DELIVERY_ORDER,DO-00002131,0,2,,146
8679,PRD-00000006,WH-001,2025-06-27,DELIVERY,DELIVERY_ORDER,DO-00002132,0,10,,323
8680,PRD-00000271,WH-001,2024-01-13,DELIVERY,DELIVERY_ORDER,DO-00002133,0,25,,-3
8681,PRD-00000138,WH-003,2024-06-13,DELIVERY,DELIVERY_ORDER,DO-00002134,0,5,,85
8682,PRD-00000138,WH-003,2024-06-08,DELIVERY,DELIVERY_ORDER,DO-00002135,0,10,,90
8683,PRD-00000176,WH-002,2024-07-18,DELIVERY,DELIVERY_ORDER,DO-00002136,0,5,,6
8684,PRD-00000004,WH-001,2023-07-28,DELIVERY,DELIVERY_ORDER,DO-00002137,0,50,,-50
8685,PRD-00000402,WH-002,2024-10-15,DELIVERY,DELIVERY_ORDER,DO-00002138,0,25,,64
8686,PRD-00000070,WH-003,2023-09-09,DELIVERY,DELIVERY_ORDER,DO-00002139,0,1,,17
8687,PRD-00000243,WH-001,2024-08-06,DELIVERY,DELIVERY_ORDER,DO-00002140,0,15,,-138
8688,PRD-00000218,WH-003,2024-07-17,DELIVERY,DELIVERY_ORDER,DO-00002141,0,2,,-42
8689,PRD-00000218,WH-003,2024-07-24,DELIVERY,DELIVERY_ORDER,DO-00002142,0,3,,-34
8690,PRD-00000130,WH-002,2024-03-14,DELIVERY,DELIVERY_ORDER,DO-00002143,0,15,,-155
8691,PRD-00000464,WH-003,2023-09-25,DELIVERY,DELIVERY_ORDER,DO-00002144,0,10,,-10
8692,PRD-00000236,WH-003,2024-11-02,DELIVERY,DELIVERY_ORDER,DO-00002145,0,20,,3
8693,PRD-00000095,WH-002,2025-06-02,DELIVERY,DELIVERY_ORDER,DO-00002146,0,15,,-197
8694,PRD-00000442,WH-002,2025-01-21,DELIVERY,DELIVERY_ORDER,DO-00002147,0,25,,-47
8695,PRD-00000043,WH-002,2024-01-06,DELIVERY,DELIVERY_ORDER,DO-00002148,0,15,,-31
8696,PRD-00000178,WH-002,2025-03-31,DELIVERY,DELIVERY_ORDER,DO-00002149,0,10,,-41
8697,PRD-00000144,WH-002,2025-01-30,DELIVERY,DELIVERY_ORDER,DO-00002150,0,10,,-63
8698,PRD-00000205,WH-002,2025-05-22,DELIVERY,DELIVERY_ORDER,DO-00002151,0,1,,497
8699,PRD-00000455,WH-001,2024-01-28,DELIVERY,DELIVERY_ORDER,DO-00002152,0,20,,35
8700,PRD-00000463,WH-002,2025-01-05,DELIVERY,DELIVERY_ORDER,DO-00002153,0,5,,-13
8701,PRD-00000374,WH-002,2024-02-24,DELIVERY,DELIVERY_ORDER,DO-00002154,0,2,,-68
8702,PRD-00000313,WH-003,2024-08-14,DELIVERY,DELIVERY_ORDER,DO-00002155,0,1,,213
8703,PRD-00000168,WH-001,2024-10-23,DELIVERY,DELIVERY_ORDER,DO-00002156,0,5,,110
8704,PRD-00000316,WH-001,2024-07-15,DELIVERY,DELIVERY_ORDER,DO-00002157,0,20,,-3
8705,PRD-00000066,WH-002,2024-01-24,DELIVERY,DELIVERY_ORDER,DO-00002158,0,1,,31
8706,PRD-00000143,WH-003,2024-10-26,DELIVERY,DELIVERY_ORDER,DO-00002159,0,2,,-47
8707,PRD-00000143,WH-003,2024-10-26,DELIVERY,DELIVERY_ORDER,DO-00002160,0,3,,-50
8708,PRD-00000291,WH-002,2023-08-15,DELIVERY,DELIVERY_ORDER,DO-00002161,0,25,,-27
8709,PRD-00000430,WH-002,2024-02-13,DELIVERY,DELIVERY_ORDER,DO-00002162,0,50,,-5
8710,PRD-00000368,WH-002,2023-09-09,DELIVERY,DELIVERY_ORDER,DO-00002163,0,9,,-9
8711,PRD-00000368,WH-002,2023-09-09,DELIVERY,DELIVERY_ORDER,DO-00002164,0,11,,-20
8712,PRD-00000453,WH-002,2024-07-26,DELIVERY,DELIVERY_ORDER,DO-00002165,0,1,,9
8713,PRD-00000412,WH-001,2024-03-23,DELIVERY,DELIVERY_ORDER,DO-00002166,0,15,,190
8714,PRD-00000449,WH-002,2025-01-06,DELIVERY,DELIVERY_ORDER,DO-00002167,0,20,,335
8715,PRD-00000047,WH-001,2025-03-03,DELIVERY,DELIVERY_ORDER,DO-00002168,0,15,,-37
8716,PRD-00000193,WH-001,2023-08-23,DELIVERY,DELIVERY_ORDER,DO-00002169,0,10,,-10
8717,PRD-00000453,WH-003,2024-12-05,DELIVERY,DELIVERY_ORDER,DO-00002170,0,25,,146
8718,PRD-00000065,WH-003,2024-10-19,DELIVERY,DELIVERY_ORDER,DO-00002171,0,15,,-111
8719,PRD-00000097,WH-003,2025-06-28,DELIVERY,DELIVERY_ORDER,DO-00002172,0,50,,-40
8720,PRD-00000413,WH-003,2024-04-15,DELIVERY,DELIVERY_ORDER,DO-00002173,0,1,,15
8721,PRD-00000169,WH-002,2024-02-12,DELIVERY,DELIVERY_ORDER,DO-00002174,0,1,,94
8722,PRD-00000252,WH-002,2023-12-15,DELIVERY,DELIVERY_ORDER,DO-00002175,0,15,,-80
8723,PRD-00000297,WH-003,2023-09-13,DELIVERY,DELIVERY_ORDER,DO-00002176,0,20,,-20
8724,PRD-00000055,WH-003,2024-12-05,DELIVERY,DELIVERY_ORDER,DO-00002177,0,1,,209
8725,PRD-00000055,WH-003,2024-12-06,DELIVERY,DELIVERY_ORDER,DO-00002178,0,1,,208
8726,PRD-00000025,WH-002,2024-08-27,DELIVERY,DELIVERY_ORDER,DO-00002179,0,1,,101
8727,PRD-00000025,WH-002,2024-08-21,DELIVERY,DELIVERY_ORDER,DO-00002180,0,1,,102
8728,PRD-00000157,WH-002,2024-06-02,DELIVERY,DELIVERY_ORDER,DO-00002181,0,5,,24
8729,PRD-00000224,WH-002,2024-07-20,DELIVERY,DELIVERY_ORDER,DO-00002182,0,2,,236
8730,PRD-00000224,WH-002,2024-07-22,DELIVERY,DELIVERY_ORDER,DO-00002183,0,3,,233
8731,PRD-00000221,WH-003,2025-01-21,DELIVERY,DELIVERY_ORDER,DO-00002184,0,5,,-177
8732,PRD-00000104,WH-002,2023-10-09,DELIVERY,DELIVERY_ORDER,DO-00002185,0,6,,79
8733,PRD-00000104,WH-002,2023-10-13,DELIVERY,DELIVERY_ORDER,DO-00002186,0,9,,70
8734,PRD-00000377,WH-002,2023-08-01,DELIVERY,DELIVERY_ORDER,DO-00002187,0,5,,-6
8735,PRD-00000377,WH-002,2023-08-03,DELIVERY,DELIVERY_ORDER,DO-00002188,0,5,,-11
8736,PRD-00000292,WH-001,2023-08-31,DELIVERY,DELIVERY_ORDER,DO-00002189,0,3,,-3
8737,PRD-00000292,WH-001,2023-09-01,DELIVERY,DELIVERY_ORDER,DO-00002190,0,47,,-50
8738,PRD-00000337,WH-001,2025-03-26,DELIVERY,DELIVERY_ORDER,DO-00002191,0,1,,29
8739,PRD-00000337,WH-001,2025-03-31,DELIVERY,DELIVERY_ORDER,DO-00002192,0,19,,10
8740,PRD-00000066,WH-001,2024-01-21,DELIVERY,DELIVERY_ORDER,DO-00002193,0,50,,-34
8741,PRD-00000327,WH-002,2024-03-26,DELIVERY,DELIVERY_ORDER,DO-00002194,0,6,,-95
8742,PRD-00000327,WH-002,2024-03-24,DELIVERY,DELIVERY_ORDER,DO-00002195,0,9,,-89
8743,PRD-00000275,WH-001,2024-09-03,DELIVERY,DELIVERY_ORDER,DO-00002196,0,2,,193
8744,PRD-00000207,WH-001,2024-12-23,DELIVERY,DELIVERY_ORDER,DO-00002197,0,2,,230
8745,PRD-00000207,WH-001,2024-12-19,DELIVERY,DELIVERY_ORDER,DO-00002198,0,18,,232
8746,PRD-00000002,WH-003,2023-11-11,DELIVERY,DELIVERY_ORDER,DO-00002199,0,2,,-29
8747,PRD-00000417,WH-002,2023-09-24,DELIVERY,DELIVERY_ORDER,DO-00002200,0,50,,-50
8748,PRD-00000259,WH-003,2023-12-23,DELIVERY,DELIVERY_ORDER,DO-00002201,0,6,,-64
8749,PRD-00000259,WH-003,2023-12-22,DELIVERY,DELIVERY_ORDER,DO-00002202,0,19,,-58
8750,PRD-00000406,WH-003,2024-09-09,DELIVERY,DELIVERY_ORDER,DO-00002203,0,25,,-31
8751,PRD-00000056,WH-001,2024-10-21,DELIVERY,DELIVERY_ORDER,DO-00002204,0,11,,113
8752,PRD-00000056,WH-001,2024-10-22,DELIVERY,DELIVERY_ORDER,DO-00002205,0,14,,99
8753,PRD-00000496,WH-002,2023-10-16,DELIVERY,DELIVERY_ORDER,DO-00002206,0,50,,171
8754,PRD-00000172,WH-002,2024-02-01,DELIVERY,DELIVERY_ORDER,DO-00002207,0,20,,130
8755,PRD-00000118,WH-003,2023-12-26,DELIVERY,DELIVERY_ORDER,DO-00002208,0,2,,-78
8756,PRD-00000118,WH-003,2023-12-28,DELIVERY,DELIVERY_ORDER,DO-00002209,0,3,,-101
8757,PRD-00000146,WH-002,2024-04-05,DELIVERY,DELIVERY_ORDER,DO-00002210,0,1,,161
8758,PRD-00000400,WH-002,2025-04-18,DELIVERY,DELIVERY_ORDER,DO-00002211,0,19,,38
8759,PRD-00000400,WH-002,2025-04-17,DELIVERY,DELIVERY_ORDER,DO-00002212,0,31,,57
8760,PRD-00000174,WH-003,2024-12-26,DELIVERY,DELIVERY_ORDER,DO-00002213,0,2,,469
8761,PRD-00000230,WH-003,2025-03-28,DELIVERY,DELIVERY_ORDER,DO-00002214,0,25,,-80
8762,PRD-00000070,WH-001,2025-05-07,DELIVERY,DELIVERY_ORDER,DO-00002215,0,15,,-78
8763,PRD-00000061,WH-001,2025-06-15,DELIVERY,DELIVERY_ORDER,DO-00002216,0,20,,302
8764,PRD-00000495,WH-003,2024-02-04,DELIVERY,DELIVERY_ORDER,DO-00002217,0,2,,73
8765,PRD-00000096,WH-002,2025-04-04,DELIVERY,DELIVERY_ORDER,DO-00002218,0,10,,-78
8766,PRD-00000074,WH-003,2024-11-24,DELIVERY,DELIVERY_ORDER,DO-00002219,0,20,,9
8767,PRD-00000197,WH-001,2025-02-06,DELIVERY,DELIVERY_ORDER,DO-00002220,0,1,,173
8768,PRD-00000426,WH-002,2024-11-03,DELIVERY,DELIVERY_ORDER,DO-00002221,0,1,,100
8769,PRD-00000081,WH-003,2025-04-07,DELIVERY,DELIVERY_ORDER,DO-00002222,0,15,,76
8770,PRD-00000394,WH-001,2025-03-02,DELIVERY,DELIVERY_ORDER,DO-00002223,0,25,,186
8771,PRD-00000125,WH-003,2024-12-25,DELIVERY,DELIVERY_ORDER,DO-00002224,0,1,,-80
8772,PRD-00000423,WH-003,2024-01-09,DELIVERY,DELIVERY_ORDER,DO-00002225,0,5,,110
8773,PRD-00000476,WH-001,2024-12-22,DELIVERY,DELIVERY_ORDER,DO-00002226,0,15,,260
8774,PRD-00000009,WH-002,2024-07-02,DELIVERY,DELIVERY_ORDER,DO-00002227,0,4,,20
8775,PRD-00000009,WH-002,2024-06-30,DELIVERY,DELIVERY_ORDER,DO-00002228,0,11,,24
8776,PRD-00000195,WH-002,2025-04-26,DELIVERY,DELIVERY_ORDER,DO-00002229,0,10,,29
8777,PRD-00000209,WH-001,2025-02-07,DELIVERY,DELIVERY_ORDER,DO-00002230,0,50,,-46
8778,PRD-00000119,WH-002,2023-12-29,DELIVERY,DELIVERY_ORDER,DO-00002231,0,15,,-25
8779,PRD-00000261,WH-001,2024-05-15,DELIVERY,DELIVERY_ORDER,DO-00002232,0,2,,90
8780,PRD-00000149,WH-003,2025-01-08,DELIVERY,DELIVERY_ORDER,DO-00002233,0,50,,173
8781,PRD-00000330,WH-002,2024-12-07,DELIVERY,DELIVERY_ORDER,DO-00002234,0,15,,122
8782,PRD-00000432,WH-001,2025-01-13,DELIVERY,DELIVERY_ORDER,DO-00002235,0,1,,157
8783,PRD-00000290,WH-003,2023-11-24,DELIVERY,DELIVERY_ORDER,DO-00002236,0,1,,-2
8784,PRD-00000343,WH-002,2025-05-15,DELIVERY,DELIVERY_ORDER,DO-00002237,0,10,,608
8785,PRD-00000126,WH-003,2023-10-07,DELIVERY,DELIVERY_ORDER,DO-00002238,0,20,,-30
8786,PRD-00000265,WH-002,2023-11-16,DELIVERY,DELIVERY_ORDER,DO-00002239,0,1,,-100
8787,PRD-00000265,WH-002,2023-11-13,DELIVERY,DELIVERY_ORDER,DO-00002240,0,49,,-99
8788,PRD-00000018,WH-001,2023-10-06,DELIVERY,DELIVERY_ORDER,DO-00002241,0,3,,-12
8789,PRD-00000018,WH-001,2023-10-04,DELIVERY,DELIVERY_ORDER,DO-00002242,0,7,,-9
8790,PRD-00000473,WH-002,2024-04-04,DELIVERY,DELIVERY_ORDER,DO-00002243,0,1,,-22
8791,PRD-00000267,WH-003,2024-05-23,DELIVERY,DELIVERY_ORDER,DO-00002244,0,25,,-42
8792,PRD-00000398,WH-002,2024-05-28,DELIVERY,DELIVERY_ORDER,DO-00002245,0,1,,277
8793,PRD-00000398,WH-002,2024-06-01,DELIVERY,DELIVERY_ORDER,DO-00002246,0,9,,268
8794,PRD-00000147,WH-003,2024-12-09,DELIVERY,DELIVERY_ORDER,DO-00002247,0,15,,273
8795,PRD-00000445,WH-001,2025-06-04,DELIVERY,DELIVERY_ORDER,DO-00002248,0,19,,280
8796,PRD-00000445,WH-001,2025-06-03,DELIVERY,DELIVERY_ORDER,DO-00002249,0,31,,299
8797,PRD-00000214,WH-001,2025-02-08,DELIVERY,DELIVERY_ORDER,DO-00002250,0,2,,-57
8798,PRD-00000214,WH-001,2025-02-07,DELIVERY,DELIVERY_ORDER,DO-00002251,0,3,,-55
8799,PRD-00000021,WH-003,2025-06-18,DELIVERY,DELIVERY_ORDER,DO-00002252,0,25,,168
8800,PRD-00000068,WH-001,2025-02-15,DELIVERY,DELIVERY_ORDER,DO-00002253,0,50,,31
8801,PRD-00000091,WH-001,2024-12-20,DELIVERY,DELIVERY_ORDER,DO-00002254,0,1,,75
8802,PRD-00000380,WH-001,2023-08-04,DELIVERY,DELIVERY_ORDER,DO-00002255,0,20,,-21
8803,PRD-00000194,WH-003,2023-08-11,DELIVERY,DELIVERY_ORDER,DO-00002256,0,10,,-10
8804,PRD-00000156,WH-002,2023-08-17,DELIVERY,DELIVERY_ORDER,DO-00002257,0,5,,-7
8805,PRD-00000247,WH-002,2025-04-22,DELIVERY,DELIVERY_ORDER,DO-00002258,0,3,,105
8806,PRD-00000247,WH-002,2025-04-24,DELIVERY,DELIVERY_ORDER,DO-00002259,0,7,,98
8807,PRD-00000089,WH-003,2024-01-19,DELIVERY,DELIVERY_ORDER,DO-00002260,0,1,,-21
8808,PRD-00000089,WH-003,2024-01-19,DELIVERY,DELIVERY_ORDER,DO-00002261,0,4,,-25
8809,PRD-00000310,WH-002,2024-04-13,DELIVERY,DELIVERY_ORDER,DO-00002262,0,15,,-125
8810,PRD-00000215,WH-001,2024-04-26,DELIVERY,DELIVERY_ORDER,DO-00002263,0,15,,-11
8811,PRD-00000393,WH-002,2025-01-27,DELIVERY,DELIVERY_ORDER,DO-00002264,0,20,,181
8812,PRD-00000336,WH-002,2024-05-13,DELIVERY,DELIVERY_ORDER,DO-00002265,0,1,,64
8813,PRD-00000336,WH-002,2024-05-10,DELIVERY,DELIVERY_ORDER,DO-00002266,0,1,,67
8814,PRD-00000256,WH-001,2024-04-02,DELIVERY,DELIVERY_ORDER,DO-00002267,0,10,,125
8815,PRD-00000268,WH-001,2024-05-05,DELIVERY,DELIVERY_ORDER,DO-00002268,0,50,,29
8816,PRD-00000370,WH-003,2024-11-27,DELIVERY,DELIVERY_ORDER,DO-00002269,0,5,,-190
8817,PRD-00000468,WH-003,2024-03-30,DELIVERY,DELIVERY_ORDER,DO-00002270,0,15,,265
8818,PRD-00000228,WH-003,2024-03-01,DELIVERY,DELIVERY_ORDER,DO-00002271,0,1,,187
8819,PRD-00000489,WH-002,2023-10-29,DELIVERY,DELIVERY_ORDER,DO-00002272,0,1,,-1
8820,PRD-00000013,WH-001,2023-08-02,DELIVERY,DELIVERY_ORDER,DO-00002273,0,15,,146
8821,PRD-00000168,WH-002,2025-03-15,DELIVERY,DELIVERY_ORDER,DO-00002274,0,2,,119
8822,PRD-00000303,WH-001,2024-07-30,DELIVERY,DELIVERY_ORDER,DO-00002275,0,5,,45
8823,PRD-00000027,WH-003,2024-11-05,DELIVERY,DELIVERY_ORDER,DO-00002276,0,1,,9
8824,PRD-00000027,WH-003,2024-11-07,DELIVERY,DELIVERY_ORDER,DO-00002277,0,1,,8
8825,PRD-00000240,WH-001,2025-03-09,DELIVERY,DELIVERY_ORDER,DO-00002278,0,10,,334
8826,PRD-00000240,WH-001,2025-03-10,DELIVERY,DELIVERY_ORDER,DO-00002279,0,10,,324
8827,PRD-00000271,WH-003,2024-02-23,DELIVERY,DELIVERY_ORDER,DO-00002280,0,5,,-75
8828,PRD-00000042,WH-001,2023-10-10,DELIVERY,DELIVERY_ORDER,DO-00002281,0,5,,-25
8829,PRD-00000172,WH-003,2024-03-21,DELIVERY,DELIVERY_ORDER,DO-00002282,0,50,,45
8830,PRD-00000064,WH-002,2023-10-07,DELIVERY,DELIVERY_ORDER,DO-00002283,0,5,,-6
8831,PRD-00000331,WH-002,2025-04-13,DELIVERY,DELIVERY_ORDER,DO-00002284,0,15,,380
8832,PRD-00000342,WH-003,2023-09-30,DELIVERY,DELIVERY_ORDER,DO-00002285,0,20,,40
8833,PRD-00000090,WH-002,2024-04-06,DELIVERY,DELIVERY_ORDER,DO-00002286,0,2,,-27
8834,PRD-00000448,WH-001,2024-06-03,DELIVERY,DELIVERY_ORDER,DO-00002287,0,2,,401
8835,PRD-00000356,WH-003,2023-12-11,DELIVERY,DELIVERY_ORDER,DO-00002288,0,1,,-16
8836,PRD-00000286,WH-003,2023-11-10,DELIVERY,DELIVERY_ORDER,DO-00002289,0,2,,-42
8837,PRD-00000027,WH-002,2024-07-13,DELIVERY,DELIVERY_ORDER,DO-00002290,0,2,,-9
8838,PRD-00000179,WH-001,2024-07-23,DELIVERY,DELIVERY_ORDER,DO-00002291,0,2,,54
8839,PRD-00000179,WH-001,2024-07-22,DELIVERY,DELIVERY_ORDER,DO-00002292,0,3,,56
8840,PRD-00000313,WH-003,2023-08-14,DELIVERY,DELIVERY_ORDER,DO-00002293,0,9,,-9
8841,PRD-00000313,WH-003,2023-08-16,DELIVERY,DELIVERY_ORDER,DO-00002294,0,11,,-20
8842,PRD-00000082,WH-001,2024-05-24,DELIVERY,DELIVERY_ORDER,DO-00002295,0,1,,351
8843,PRD-00000051,WH-001,2023-09-30,DELIVERY,DELIVERY_ORDER,DO-00002296,0,50,,-90
8844,PRD-00000012,WH-002,2024-01-24,DELIVERY,DELIVERY_ORDER,DO-00002297,0,3,,124
8845,PRD-00000012,WH-002,2024-01-31,DELIVERY,DELIVERY_ORDER,DO-00002298,0,22,,102
8846,PRD-00000094,WH-001,2024-02-16,DELIVERY,DELIVERY_ORDER,DO-00002299,0,50,,5
8847,PRD-00000064,WH-002,2023-12-20,DELIVERY,DELIVERY_ORDER,DO-00002300,0,1,,-7
8848,PRD-00000116,WH-002,2024-12-14,DELIVERY,DELIVERY_ORDER,DO-00002301,0,2,,183
8849,PRD-00000253,WH-002,2023-10-06,DELIVERY,DELIVERY_ORDER,DO-00002302,0,2,,55
8850,PRD-00000253,WH-002,2023-10-07,DELIVERY,DELIVERY_ORDER,DO-00002303,0,3,,52
8851,PRD-00000013,WH-002,2024-08-07,DELIVERY,DELIVERY_ORDER,DO-00002304,0,1,,273
8852,PRD-00000350,WH-003,2024-03-20,DELIVERY,DELIVERY_ORDER,DO-00002305,0,1,,18
8853,PRD-00000183,WH-002,2024-04-01,DELIVERY,DELIVERY_ORDER,DO-00002306,0,1,,74
8854,PRD-00000317,WH-002,2024-09-06,DELIVERY,DELIVERY_ORDER,DO-00002307,0,2,,279
8855,PRD-00000253,WH-002,2023-12-19,DELIVERY,DELIVERY_ORDER,DO-00002308,0,10,,42
8856,PRD-00000253,WH-002,2023-12-19,DELIVERY,DELIVERY_ORDER,DO-00002309,0,10,,32
8857,PRD-00000081,WH-002,2024-08-18,DELIVERY,DELIVERY_ORDER,DO-00002310,0,2,,230
8858,PRD-00000491,WH-001,2024-04-14,DELIVERY,DELIVERY_ORDER,DO-00002311,0,15,,6
8859,PRD-00000346,WH-003,2024-09-26,DELIVERY,DELIVERY_ORDER,DO-00002312,0,2,,-37
8860,PRD-00000122,WH-002,2023-10-02,DELIVERY,DELIVERY_ORDER,DO-00002313,0,20,,80
8861,PRD-00000456,WH-002,2023-09-04,DELIVERY,DELIVERY_ORDER,DO-00002314,0,50,,-50
8862,PRD-00000472,WH-001,2024-07-23,DELIVERY,DELIVERY_ORDER,DO-00002315,0,5,,171
8863,PRD-00000353,WH-001,2025-07-02,DELIVERY,DELIVERY_ORDER,DO-00002316,0,25,,-105
8864,PRD-00000037,WH-002,2025-04-18,DELIVERY,DELIVERY_ORDER,DO-00002317,0,25,,14
8865,PRD-00000437,WH-003,2025-03-01,DELIVERY,DELIVERY_ORDER,DO-00002318,0,25,,-11
8866,PRD-00000451,WH-003,2024-01-04,DELIVERY,DELIVERY_ORDER,DO-00002319,0,5,,181
8867,PRD-00000451,WH-003,2024-01-04,DELIVERY,DELIVERY_ORDER,DO-00002320,0,5,,176
8868,PRD-00000365,WH-002,2024-01-15,DELIVERY,DELIVERY_ORDER,DO-00002321,0,1,,-20
8869,PRD-00000464,WH-001,2024-03-27,DELIVERY,DELIVERY_ORDER,DO-00002322,0,1,,97
8870,PRD-00000105,WH-002,2024-10-07,DELIVERY,DELIVERY_ORDER,DO-00002323,0,50,,174
8871,PRD-00000251,WH-002,2023-07-23,DELIVERY,DELIVERY_ORDER,DO-00002324,0,1,,-1
8872,PRD-00000058,WH-003,2023-08-25,DELIVERY,DELIVERY_ORDER,DO-00002325,0,5,,-5
8873,PRD-00000268,WH-001,2025-02-18,DELIVERY,DELIVERY_ORDER,DO-00002326,0,10,,304
8874,PRD-00000173,WH-001,2024-06-25,DELIVERY,DELIVERY_ORDER,DO-00002327,0,5,,30
8875,PRD-00000362,WH-001,2023-12-17,DELIVERY,DELIVERY_ORDER,DO-00002328,0,15,,-17
8876,PRD-00000471,WH-003,2024-04-22,DELIVERY,DELIVERY_ORDER,DO-00002329,0,5,,-21
8877,PRD-00000178,WH-003,2024-10-30,DELIVERY,DELIVERY_ORDER,DO-00002330,0,1,,472
8878,PRD-00000178,WH-003,2024-11-02,DELIVERY,DELIVERY_ORDER,DO-00002331,0,4,,468
8879,PRD-00000439,WH-003,2023-10-15,DELIVERY,DELIVERY_ORDER,DO-00002332,0,1,,-118
8880,PRD-00000448,WH-002,2023-11-14,DELIVERY,DELIVERY_ORDER,DO-00002333,0,20,,-20
8881,PRD-00000208,WH-001,2023-12-10,DELIVERY,DELIVERY_ORDER,DO-00002334,0,10,,-3
8882,PRD-00000249,WH-003,2024-11-17,DELIVERY,DELIVERY_ORDER,DO-00002335,0,2,,39
8883,PRD-00000249,WH-003,2024-11-16,DELIVERY,DELIVERY_ORDER,DO-00002336,0,3,,41
8884,PRD-00000333,WH-001,2024-02-06,DELIVERY,DELIVERY_ORDER,DO-00002337,0,50,,-70
8885,PRD-00000086,WH-002,2024-08-16,DELIVERY,DELIVERY_ORDER,DO-00002338,0,20,,12
8886,PRD-00000485,WH-002,2024-05-29,DELIVERY,DELIVERY_ORDER,DO-00002339,0,25,,-50
8887,PRD-00000477,WH-003,2024-03-25,DELIVERY,DELIVERY_ORDER,DO-00002340,0,15,,191
8888,PRD-00000157,WH-001,2024-11-27,DELIVERY,DELIVERY_ORDER,DO-00002341,0,15,,405
8889,PRD-00000309,WH-002,2024-03-20,DELIVERY,DELIVERY_ORDER,DO-00002342,0,2,,-104
8890,PRD-00000435,WH-001,2024-05-18,DELIVERY,DELIVERY_ORDER,DO-00002343,0,25,,-82
8891,PRD-00000252,WH-003,2024-04-21,DELIVERY,DELIVERY_ORDER,DO-00002344,0,15,,60
8892,PRD-00000117,WH-003,2025-05-02,DELIVERY,DELIVERY_ORDER,DO-00002345,0,25,,5
8893,PRD-00000127,WH-002,2023-07-16,DELIVERY,DELIVERY_ORDER,DO-00002346,0,1,,-1
8894,PRD-00000275,WH-003,2024-08-02,DELIVERY,DELIVERY_ORDER,DO-00002347,0,1,,-26
8895,PRD-00000275,WH-003,2024-08-03,DELIVERY,DELIVERY_ORDER,DO-00002348,0,19,,-45
8896,PRD-00000212,WH-001,2023-08-27,DELIVERY,DELIVERY_ORDER,DO-00002349,0,15,,-15
8897,PRD-00000489,WH-001,2024-12-21,DELIVERY,DELIVERY_ORDER,DO-00002350,0,5,,148
8898,PRD-00000489,WH-001,2024-12-26,DELIVERY,DELIVERY_ORDER,DO-00002351,0,5,,138
8899,PRD-00000059,WH-002,2023-10-27,DELIVERY,DELIVERY_ORDER,DO-00002352,0,5,,-8
8900,PRD-00000415,WH-002,2024-12-10,DELIVERY,DELIVERY_ORDER,DO-00002353,0,15,,332
8901,PRD-00000060,WH-002,2024-12-18,DELIVERY,DELIVERY_ORDER,DO-00002354,0,50,,122
8902,PRD-00000393,WH-003,2023-09-20,DELIVERY,DELIVERY_ORDER,DO-00002355,0,15,,-30
8903,PRD-00000467,WH-002,2023-08-31,DELIVERY,DELIVERY_ORDER,DO-00002356,0,1,,-1
8904,PRD-00000497,WH-003,2025-01-19,DELIVERY,DELIVERY_ORDER,DO-00002357,0,25,,300
8905,PRD-00000480,WH-002,2023-10-03,DELIVERY,DELIVERY_ORDER,DO-00002358,0,5,,-43
8906,PRD-00000315,WH-003,2024-11-25,DELIVERY,DELIVERY_ORDER,DO-00002359,0,9,,-19
8907,PRD-00000315,WH-003,2024-11-21,DELIVERY,DELIVERY_ORDER,DO-00002360,0,16,,-10
8908,PRD-00000109,WH-003,2024-12-26,DELIVERY,DELIVERY_ORDER,DO-00002361,0,5,,25
8909,PRD-00000143,WH-001,2024-07-15,DELIVERY,DELIVERY_ORDER,DO-00002362,0,10,,148
8910,PRD-00000249,WH-001,2023-08-04,DELIVERY,DELIVERY_ORDER,DO-00002363,0,20,,-20
8911,PRD-00000444,WH-002,2023-12-06,DELIVERY,DELIVERY_ORDER,DO-00002364,0,3,,-18
8912,PRD-00000444,WH-002,2023-12-09,DELIVERY,DELIVERY_ORDER,DO-00002365,0,17,,-35
8913,PRD-00000263,WH-002,2024-04-22,DELIVERY,DELIVERY_ORDER,DO-00002366,0,20,,60
8914,PRD-00000071,WH-002,2024-04-04,DELIVERY,DELIVERY_ORDER,DO-00002367,0,1,,-72
8915,PRD-00000461,WH-002,2023-07-13,DELIVERY,DELIVERY_ORDER,DO-00002368,0,5,,-5
8916,PRD-00000461,WH-002,2023-07-16,DELIVERY,DELIVERY_ORDER,DO-00002369,0,15,,-20
8917,PRD-00000327,WH-002,2024-12-06,DELIVERY,DELIVERY_ORDER,DO-00002370,0,25,,-79
8918,PRD-00000446,WH-003,2023-10-10,DELIVERY,DELIVERY_ORDER,DO-00002371,0,2,,5
8919,PRD-00000193,WH-002,2024-09-29,DELIVERY,DELIVERY_ORDER,DO-00002372,0,6,,-1
