invoice_id,invoice_number,so_id,invoice_date,due_date,total_amount,amount_paid,status,payment_terms_days
INV-00005033,INV-00005033,SO-00005305,2025-01-13,2025-01-28,6937.8,6937.8,PAID,15
INV-00005034,INV-00005034,SO-00005306,2023-07-05,2023-07-20,88.94,0.0,OVERDUE,15
INV-00005035,INV-00005035,SO-00005308,2023-10-18,2023-11-17,31.02,31.02,PAID,30
INV-00005036,INV-00005036,SO-00005310,2025-04-07,2025-05-07,62.18,0.0,OPEN,30
INV-00005037,INV-00005037,SO-00005311,2023-11-27,2024-01-26,6.86,3.82,PARTIAL,60
INV-00005038,INV-00005038,SO-00005312,2023-10-21,2023-12-05,7211.5,3899.99,PARTIAL,45
INV-00005039,INV-00005039,SO-00005313,2024-04-03,2024-05-18,159.85,0.0,OPEN,45
INV-00005040,INV-00005040,SO-00005315,2025-04-11,2025-04-26,252.2,252.2,PAID,15
INV-00005041,INV-00005041,SO-00005316,2025-01-04,2025-02-03,599.4,599.4,PAID,30
INV-00005042,INV-00005042,SO-00005317,2024-04-08,2024-05-23,10.44,0.0,OPEN,45
INV-00005043,INV-00005043,SO-00005318,2023-11-10,2023-12-10,10028.0,0.0,OVERDUE,30
INV-00005044,INV-00005044,SO-00005319,2024-09-08,2024-11-07,82.9,0.0,OVERDUE,60
INV-00005045,INV-00005045,SO-00005320,2024-09-15,2024-11-14,6.44,0.0,OPEN,60
INV-00005046,INV-00005046,SO-00005321,2024-01-07,2024-02-06,81.4,81.4,PAID,30
INV-00005047,INV-00005047,SO-00005322,2024-12-16,2024-12-31,88.9,0.0,OPEN,15
INV-00005048,INV-00005048,SO-00005323,2023-08-03,2023-09-17,132.5,0.0,OPEN,45
INV-00005049,INV-00005049,SO-00005324,2024-10-21,2024-12-05,492.4,268.58,PARTIAL,45
INV-00005050,INV-00005050,SO-00005325,2023-09-29,2023-10-29,261.2,139.06,PARTIAL,30
INV-00005051,INV-00005051,SO-00005326,2025-04-05,2025-06-04,40.36,27.5,PARTIAL,60
INV-00005052,INV-00005052,SO-00005327,2024-03-20,2024-04-19,23.4,0.0,OVERDUE,30
INV-00005053,INV-00005053,SO-00005330,2025-06-01,2025-07-16,37.1,0.0,OPEN,45
INV-00005054,INV-00005054,SO-00005331,2024-06-10,2024-08-09,1099.95,1099.95,PAID,60
INV-00005055,INV-00005055,SO-00005332,2024-09-26,2024-10-11,9937.5,9937.5,PAID,15
INV-00005056,INV-00005056,SO-00005333,2024-06-19,2024-07-04,163.6,0.0,OPEN,15
INV-00005057,INV-00005057,SO-00005334,2024-11-06,2024-12-06,17.15,0.0,OPEN,30
INV-00005058,INV-00005058,SO-00005335,2025-05-04,2025-07-03,4533.6,2075.8,PARTIAL,60
INV-00005059,INV-00005059,SO-00005336,2024-08-26,2024-09-25,25.48,0.0,OPEN,30
INV-00005060,INV-00005060,SO-00005337,2024-02-13,2024-03-29,1002.8,1002.8,PAID,45
INV-00005061,INV-00005061,SO-00005338,2023-08-27,2023-09-26,20.73,0.0,OVERDUE,30
INV-00005062,INV-00005062,SO-00005339,2024-10-29,2024-11-28,1014.8,1014.8,PAID,30
INV-00005063,INV-00005063,SO-00005340,2025-01-08,2025-02-22,2721.34,1737.7,PARTIAL,45
INV-00005064,INV-00005064,SO-00005341,2023-12-13,2024-02-11,132.06,132.06,PAID,60
INV-00005065,INV-00005065,SO-00005342,2024-12-21,2025-02-04,7.32,0.0,OPEN,45
INV-00005066,INV-00005066,SO-00005343,2023-11-14,2024-01-13,40.7,0.0,OPEN,60
INV-00005067,INV-00005067,SO-00005344,2025-05-29,2025-07-13,25.54,13.64,PARTIAL,45
INV-00005068,INV-00005068,SO-00005345,2025-05-01,2025-05-16,978.8,0.0,OPEN,15
INV-00005069,INV-00005069,SO-00005346,2024-09-30,2024-11-29,733.4,0.0,OPEN,60
INV-00005070,INV-00005070,SO-00005347,2023-09-07,2023-10-22,19.47,12.31,PARTIAL,45
INV-00005071,INV-00005071,SO-00005348,2024-10-01,2024-10-16,67.25,0.0,OPEN,15
INV-00005072,INV-00005072,SO-00005349,2024-11-11,2024-12-11,828.23,0.0,OVERDUE,30
INV-00005073,INV-00005073,SO-00005350,2023-12-29,2024-02-12,14.92,0.0,OVERDUE,45
INV-00005074,INV-00005074,SO-00005351,2023-12-29,2024-02-27,227.4,148.61,PARTIAL,60
INV-00005075,INV-00005075,SO-00005352,2024-03-03,2024-04-02,161.65,161.65,PAID,30
INV-00005076,INV-00005076,SO-00005353,2023-11-04,2024-01-03,665.4,665.4,PAID,60
INV-00005077,INV-00005077,SO-00005354,2024-12-03,2024-12-18,1572.5,1572.5,PAID,15
INV-00005078,INV-00005078,SO-00005355,2024-08-16,2024-10-15,10.12,5.26,PARTIAL,60
INV-00005079,INV-00005079,SO-00005356,2023-12-17,2024-01-16,1382.5,0.0,OVERDUE,30
INV-00005080,INV-00005080,SO-00005357,2025-05-31,2025-07-30,585.8,585.8,PAID,60
INV-00005081,INV-00005081,SO-00005358,2023-07-09,2023-08-23,135.67,0.0,OPEN,45
INV-00005082,INV-00005082,SO-00005359,2023-12-03,2024-01-02,161.78,161.78,PAID,30
INV-00005083,INV-00005083,SO-00005360,2025-01-27,2025-02-26,2505.9,0.0,OPEN,30
INV-00005084,INV-00005084,SO-00005361,2024-03-11,2024-05-10,22.77,22.77,PAID,60
INV-00005085,INV-00005085,SO-00005362,2025-01-18,2025-03-04,165.8,0.0,OPEN,45
INV-00005086,INV-00005086,SO-00005363,2024-08-12,2024-09-11,733.56,733.56,PAID,30
INV-00005087,INV-00005087,SO-00005364,2023-08-21,2023-09-20,220.2,0.0,OVERDUE,30
INV-00005088,INV-00005088,SO-00005365,2023-12-15,2024-01-14,416.57,416.57,PAID,30
INV-00005089,INV-00005089,SO-00005366,2024-09-19,2024-10-19,70.01,0.0,OPEN,30
INV-00005090,INV-00005090,SO-00005367,2023-10-29,2023-12-13,1861.83,926.46,PARTIAL,45
INV-00005091,INV-00005091,SO-00005368,2023-08-23,2023-10-22,126.22,126.22,PAID,60
INV-00005092,INV-00005092,SO-00005369,2025-01-26,2025-02-25,328.29,0.0,OPEN,30
INV-00005093,INV-00005093,SO-00005370,2025-03-14,2025-05-13,160.96,98.35,PARTIAL,60
INV-00005094,INV-00005094,SO-00005371,2024-03-01,2024-04-30,396.0,158.51,PARTIAL,60
INV-00005095,INV-00005095,SO-00005372,2025-06-01,2025-07-16,101.85,0.0,OVERDUE,45
INV-00005096,INV-00005096,SO-00005373,2025-01-10,2025-02-24,578.5,578.5,PAID,45
INV-00005097,INV-00005097,SO-00005374,2024-10-24,2024-11-08,761.81,0.0,OPEN,15
INV-00005098,INV-00005098,SO-00005375,2025-02-17,2025-04-03,44.48,0.0,OVERDUE,45
INV-00005099,INV-00005099,SO-00005376,2023-08-03,2023-09-02,371.6,0.0,OPEN,30
INV-00005100,INV-00005100,SO-00005377,2023-10-16,2023-11-15,2628.98,0.0,OVERDUE,30
INV-00005101,INV-00005101,SO-00005378,2024-05-26,2024-06-25,7.18,7.18,PAID,30
INV-00005102,INV-00005102,SO-00005379,2024-03-15,2024-05-14,93.5,0.0,OPEN,60
INV-00005103,INV-00005103,SO-00005380,2023-12-18,2024-02-16,171.5,0.0,OPEN,60
INV-00005104,INV-00005104,SO-00005381,2024-01-31,2024-03-16,566.94,566.94,PAID,45
INV-00005105,INV-00005105,SO-00005382,2025-02-27,2025-04-13,76.89,76.89,PAID,45
INV-00005106,INV-00005106,SO-00005383,2024-05-21,2024-07-20,383.0,383.0,PAID,60
INV-00005107,INV-00005107,SO-00005384,2024-01-02,2024-03-02,12.66,12.66,PAID,60
INV-00005108,INV-00005108,SO-00005385,2024-04-11,2024-04-26,42.92,0.0,OPEN,15
INV-00005109,INV-00005109,SO-00005386,2024-10-05,2024-12-04,75.7,0.0,OPEN,60
INV-00005110,INV-00005110,SO-00005387,2025-06-11,2025-07-11,53.76,24.37,PARTIAL,30
INV-00005111,INV-00005111,SO-00005388,2025-06-02,2025-06-17,81.91,0.0,OPEN,15
INV-00005112,INV-00005112,SO-00005389,2024-01-02,2024-02-01,14134.0,14134.0,PAID,30
INV-00005113,INV-00005113,SO-00005390,2024-06-07,2024-07-07,2282.72,0.0,OPEN,30
INV-00005114,INV-00005114,SO-00005391,2023-12-01,2024-01-30,391.85,0.0,OPEN,60
INV-00005115,INV-00005115,SO-00005392,2024-09-03,2024-09-18,9.75,9.75,PAID,15
INV-00005116,INV-00005116,SO-00005393,2023-09-19,2023-10-04,1751.99,1751.99,PAID,15
INV-00005117,INV-00005117,SO-00005394,2025-05-12,2025-05-27,444.5,0.0,OPEN,15
INV-00005118,INV-00005118,SO-00005395,2023-10-18,2023-12-17,33.62,0.0,OVERDUE,60
INV-00005119,INV-00005119,SO-00005396,2024-01-09,2024-03-09,1330.87,1330.87,PAID,60
INV-00005120,INV-00005120,SO-00005397,2023-12-14,2024-01-13,300.0,0.0,OPEN,30
INV-00005121,INV-00005121,SO-00005398,2025-05-26,2025-07-10,2069.5,1205.39,PARTIAL,45
INV-00005122,INV-00005122,SO-00005400,2023-11-05,2024-01-04,80.3,0.0,OPEN,60
INV-00005123,INV-00005123,SO-00005401,2025-04-10,2025-05-10,4744.8,0.0,OPEN,30
INV-00005124,INV-00005124,SO-00005402,2025-03-16,2025-04-30,204.3,0.0,OPEN,45
INV-00005125,INV-00005125,SO-00005403,2023-09-29,2023-10-29,282.33,0.0,OVERDUE,30
INV-00005126,INV-00005126,SO-00005404,2023-11-24,2024-01-23,924.25,924.25,PAID,60
INV-00005127,INV-00005127,SO-00005405,2024-05-18,2024-07-17,1539.75,734.74,PARTIAL,60
INV-00005128,INV-00005128,SO-00005406,2023-12-11,2024-01-10,1023.4,0.0,OPEN,30
INV-00005129,INV-00005129,SO-00005407,2023-09-13,2023-09-28,626.25,0.0,OPEN,15
INV-00005130,INV-00005130,SO-00005408,2025-05-11,2025-06-10,3164.19,0.0,OPEN,30
INV-00005131,INV-00005131,SO-00005409,2024-09-06,2024-11-05,45.3,15.58,PARTIAL,60
INV-00005132,INV-00005132,SO-00005410,2024-05-20,2024-06-04,921.0,921.0,PAID,15
INV-00005133,INV-00005133,SO-00005411,2025-03-20,2025-05-19,1038.0,0.0,OPEN,60
INV-00005134,INV-00005134,SO-00005412,2024-01-20,2024-02-19,74.85,74.85,PAID,30
INV-00005135,INV-00005135,SO-00005413,2024-03-29,2024-05-13,38.55,0.0,OPEN,45
INV-00005136,INV-00005136,SO-00005414,2024-08-28,2024-09-27,5203.35,0.0,OVERDUE,30
INV-00005137,INV-00005137,SO-00005415,2025-02-04,2025-04-05,1336.75,0.0,OPEN,60
INV-00005138,INV-00005138,SO-00005416,2023-08-15,2023-09-14,1288.82,1288.82,PAID,30
INV-00005139,INV-00005139,SO-00005417,2023-10-27,2023-11-26,233.25,0.0,OPEN,30
INV-00005140,INV-00005140,SO-00005418,2023-11-09,2023-11-24,195.76,195.76,PAID,15
INV-00005141,INV-00005141,SO-00005419,2024-07-19,2024-09-17,140.42,140.42,PAID,60
INV-00005142,INV-00005142,SO-00005420,2023-12-20,2024-02-18,227.25,227.25,PAID,60
INV-00005143,INV-00005143,SO-00005421,2025-04-21,2025-05-06,37.02,23.0,PARTIAL,15
INV-00005144,INV-00005144,SO-00005422,2023-07-13,2023-08-27,57.18,0.0,OPEN,45
INV-00005145,INV-00005145,SO-00005423,2023-10-30,2023-11-14,224.4,0.0,OPEN,15
INV-00005146,INV-00005146,SO-00005424,2024-03-01,2024-04-30,177.72,177.72,PAID,60
INV-00005147,INV-00005147,SO-00005425,2025-02-03,2025-03-05,198.75,0.0,OPEN,30
INV-00005148,INV-00005148,SO-00005426,2023-09-21,2023-11-05,2053.75,2053.75,PAID,45
INV-00005149,INV-00005149,SO-00005427,2024-04-13,2024-05-13,275.28,166.61,PARTIAL,30
INV-00005150,INV-00005150,SO-00005428,2024-01-08,2024-03-08,43.98,0.0,OPEN,60
INV-00005151,INV-00005151,SO-00005429,2024-05-17,2024-07-01,1009.42,519.64,PARTIAL,45
INV-00005152,INV-00005152,SO-00005430,2024-11-04,2024-11-19,511.05,511.05,PAID,15
INV-00005153,INV-00005153,SO-00005431,2024-05-12,2024-06-26,692.4,470.46,PARTIAL,45
INV-00005154,INV-00005154,SO-00005432,2024-04-19,2024-05-19,4228.0,0.0,OPEN,30
INV-00005155,INV-00005155,SO-00005433,2024-04-25,2024-05-25,670.78,0.0,OPEN,30
INV-00005156,INV-00005156,SO-00005434,2023-07-05,2023-07-20,183.5,83.53,PARTIAL,15
INV-00005157,INV-00005157,SO-00005435,2024-09-03,2024-09-18,249.8,249.8,PAID,15
INV-00005158,INV-00005158,SO-00005436,2025-05-06,2025-06-05,974.25,0.0,OVERDUE,30
INV-00005159,INV-00005159,SO-00005437,2024-09-26,2024-10-26,671.5,671.5,PAID,30
INV-00005160,INV-00005160,SO-00005438,2023-08-05,2023-09-04,9.11,9.11,PAID,30
INV-00005161,INV-00005161,SO-00005439,2025-02-16,2025-04-02,973.36,304.42,PARTIAL,45
INV-00005162,INV-00005162,SO-00005440,2024-09-25,2024-10-10,227.42,0.0,OPEN,15
INV-00005163,INV-00005163,SO-00005441,2025-01-18,2025-02-02,67.44,67.44,PAID,15
INV-00005164,INV-00005164,SO-00005442,2023-09-10,2023-09-25,60.64,60.64,PAID,15
INV-00005165,INV-00005165,SO-00005443,2025-01-06,2025-03-07,700.2,0.0,OPEN,60
INV-00005166,INV-00005166,SO-00005444,2025-03-09,2025-05-08,391.07,391.07,PAID,60
INV-00005167,INV-00005167,SO-00005445,2024-02-29,2024-04-29,20.63,11.41,PARTIAL,60
INV-00005168,INV-00005168,SO-00005446,2024-11-19,2024-12-19,91.0,91.0,PAID,30
INV-00005169,INV-00005169,SO-00005447,2024-04-12,2024-04-27,2024.16,2024.16,PAID,15
INV-00005170,INV-00005170,SO-00005449,2024-03-16,2024-04-30,7565.0,7565.0,PAID,45
INV-00005171,INV-00005171,SO-00005450,2025-05-23,2025-06-22,609.64,0.0,OVERDUE,30
INV-00005172,INV-00005172,SO-00005452,2024-07-09,2024-09-07,9.74,0.0,OPEN,60
INV-00005173,INV-00005173,SO-00005453,2024-08-20,2024-09-19,1703.5,1703.5,PAID,30
INV-00005174,INV-00005174,SO-00005454,2024-11-08,2024-12-08,356.47,113.56,PARTIAL,30
INV-00005175,INV-00005175,SO-00005455,2025-02-08,2025-03-25,173.55,0.0,OPEN,45
INV-00005176,INV-00005176,SO-00005456,2025-03-19,2025-05-03,52.85,0.0,OPEN,45
INV-00005177,INV-00005177,SO-00005457,2025-01-22,2025-03-23,56.7,0.0,OVERDUE,60
INV-00005178,INV-00005178,SO-00005458,2024-12-25,2025-01-24,727.28,0.0,OPEN,30
INV-00005179,INV-00005179,SO-00005459,2023-09-28,2023-10-28,561.0,0.0,OPEN,30
INV-00005180,INV-00005180,SO-00005460,2025-01-09,2025-01-24,237.5,237.5,PAID,15
INV-00005181,INV-00005181,SO-00005461,2023-11-23,2024-01-22,369.7,369.7,PAID,60
INV-00005182,INV-00005182,SO-00005462,2024-02-21,2024-03-22,2185.93,2185.93,PAID,30
INV-00005183,INV-00005183,SO-00005463,2023-10-17,2023-11-01,1113.0,1113.0,PAID,15
INV-00005184,INV-00005184,SO-00005464,2024-08-30,2024-09-29,172.31,0.0,OPEN,30
INV-00005185,INV-00005185,SO-00005465,2024-11-17,2024-12-17,58.41,27.94,PARTIAL,30
INV-00005186,INV-00005186,SO-00005466,2024-06-24,2024-07-24,1412.46,0.0,OPEN,30
INV-00005187,INV-00005187,SO-00005467,2025-05-04,2025-06-03,3737.0,0.0,OVERDUE,30
INV-00005188,INV-00005188,SO-00005468,2025-04-22,2025-05-07,40.15,40.15,PAID,15
INV-00005189,INV-00005189,SO-00005469,2024-05-22,2024-06-21,2024.18,2024.18,PAID,30
INV-00005190,INV-00005190,SO-00005471,2024-08-05,2024-10-04,74.73,0.0,OPEN,60
INV-00005191,INV-00005191,SO-00005472,2025-01-06,2025-01-21,34.62,19.78,PARTIAL,15
INV-00005192,INV-00005192,SO-00005473,2024-04-16,2024-05-16,4095.5,4095.5,PAID,30
INV-00005193,INV-00005193,SO-00005474,2025-06-08,2025-08-07,1464.5,1464.5,PAID,60
INV-00005194,INV-00005194,SO-00005475,2025-06-10,2025-06-25,933.2,302.65,PARTIAL,15
INV-00005195,INV-00005195,SO-00005476,2024-05-04,2024-06-18,11.24,11.24,PAID,45
INV-00005196,INV-00005196,SO-00005477,2024-09-11,2024-10-11,1778.0,1778.0,PAID,30
INV-00005197,INV-00005197,SO-00005478,2024-04-22,2024-06-21,970.5,0.0,OPEN,60
INV-00005198,INV-00005198,SO-00005479,2023-12-30,2024-02-13,82.0,0.0,OPEN,45
INV-00005199,INV-00005199,SO-00005480,2025-05-01,2025-05-16,149.78,0.0,OPEN,15
INV-00005200,INV-00005200,SO-00005481,2024-07-26,2024-09-24,239.55,0.0,OVERDUE,60
INV-00005201,INV-00005201,SO-00005482,2024-05-16,2024-06-15,836.5,549.14,PARTIAL,30
INV-00005202,INV-00005202,SO-00005483,2024-11-19,2025-01-18,2227.05,0.0,OPEN,60
INV-00005203,INV-00005203,SO-00005484,2024-03-27,2024-04-11,39.46,0.0,OPEN,15
INV-00005204,INV-00005204,SO-00005485,2025-05-18,2025-07-17,3.76,0.0,OPEN,60
INV-00005205,INV-00005205,SO-00005486,2024-05-14,2024-07-13,295.5,0.0,OVERDUE,60
INV-00005206,INV-00005206,SO-00005487,2025-05-23,2025-07-07,746.76,746.76,PAID,45
INV-00005207,INV-00005207,SO-00005488,2025-06-11,2025-08-10,421.4,0.0,OPEN,60
INV-00005208,INV-00005208,SO-00005489,2024-06-27,2024-08-11,2620.5,2620.5,PAID,45
INV-00005209,INV-00005209,SO-00005490,2024-08-15,2024-08-30,494.25,0.0,OVERDUE,15
INV-00005210,INV-00005210,SO-00005491,2024-07-16,2024-09-14,461.5,298.19,PARTIAL,60
INV-00005211,INV-00005211,SO-00005492,2023-11-26,2023-12-11,49.5,0.0,OPEN,15
INV-00005212,INV-00005212,SO-00005494,2024-11-20,2025-01-19,1339.05,0.0,OVERDUE,60
INV-00005213,INV-00005213,SO-00005495,2024-12-28,2025-02-11,2860.72,1335.36,PARTIAL,45
INV-00005214,INV-00005214,SO-00005496,2024-08-27,2024-10-26,2732.2,1098.0,PARTIAL,60
INV-00005215,INV-00005215,SO-00005497,2023-11-12,2024-01-11,1914.75,1914.75,PAID,60
INV-00005216,INV-00005216,SO-00005498,2025-03-13,2025-04-12,7.3,0.0,OPEN,30
INV-00005217,INV-00005217,SO-00005499,2024-06-18,2024-08-17,101.31,0.0,OVERDUE,60
INV-00005218,INV-00005218,SO-00005500,2024-10-04,2024-12-03,157.01,0.0,OVERDUE,60
INV-00005219,INV-00005219,SO-00005501,2024-04-23,2024-06-07,676.47,373.52,PARTIAL,45
INV-00005220,INV-00005220,SO-00005502,2024-07-03,2024-08-02,452.21,0.0,OPEN,30
INV-00005221,INV-00005221,SO-00005503,2024-11-03,2024-11-18,162.35,162.35,PAID,15
INV-00005222,INV-00005222,SO-00005504,2024-08-20,2024-09-04,1551.0,1551.0,PAID,15
INV-00005223,INV-00005223,SO-00005505,2025-04-10,2025-05-10,1333.5,0.0,OPEN,30
INV-00005224,INV-00005224,SO-00005506,2024-02-26,2024-04-11,63.0,0.0,OVERDUE,45
INV-00005225,INV-00005225,SO-00005507,2024-11-17,2025-01-01,93.41,0.0,OPEN,45
INV-00005226,INV-00005226,SO-00005508,2025-03-06,2025-04-05,7682.5,0.0,OPEN,30
INV-00005227,INV-00005227,SO-00005509,2025-03-11,2025-05-10,66.55,0.0,OPEN,60
INV-00005228,INV-00005228,SO-00005510,2024-05-11,2024-06-10,1208.0,0.0,OPEN,30
INV-00005229,INV-00005229,SO-00005511,2023-09-17,2023-10-02,745.65,745.65,PAID,15
INV-00005230,INV-00005230,SO-00005512,2023-07-14,2023-08-28,31.41,0.0,OVERDUE,45
INV-00005231,INV-00005231,SO-00005513,2025-01-20,2025-03-06,20.39,8.94,PARTIAL,45
INV-00005232,INV-00005232,SO-00005514,2024-11-14,2024-12-29,165.92,165.92,PAID,45
INV-00005233,INV-00005233,SO-00005515,2025-01-22,2025-03-23,95.89,95.89,PAID,60
INV-00005234,INV-00005234,SO-00005516,2024-10-25,2024-12-09,72.6,22.52,PARTIAL,45
INV-00005235,INV-00005235,SO-00005517,2024-06-18,2024-08-02,2576.7,2576.7,PAID,45
INV-00005236,INV-00005236,SO-00005518,2023-12-07,2024-01-21,415.5,0.0,OPEN,45
INV-00005237,INV-00005237,SO-00005519,2024-03-31,2024-04-30,6644.08,3896.16,PARTIAL,30
INV-00005238,INV-00005238,SO-00005520,2024-09-20,2024-10-05,4365.5,0.0,OPEN,15
INV-00005239,INV-00005239,SO-00005521,2024-08-16,2024-09-30,59.44,0.0,OPEN,45
INV-00005240,INV-00005240,SO-00005522,2024-05-11,2024-06-10,3539.5,0.0,OPEN,30
INV-00005241,INV-00005241,SO-00005523,2024-07-13,2024-07-28,61.76,0.0,OVERDUE,15
INV-00005242,INV-00005242,SO-00005524,2024-01-04,2024-02-18,45.2,45.2,PAID,45
INV-00005243,INV-00005243,SO-00005525,2025-04-01,2025-05-31,523.4,523.4,PAID,60
INV-00005244,INV-00005244,SO-00005526,2024-05-29,2024-06-28,1249.0,628.87,PARTIAL,30
INV-00005245,INV-00005245,SO-00005527,2024-06-06,2024-07-06,74.15,74.15,PAID,30
INV-00005246,INV-00005246,SO-00005528,2024-10-28,2024-12-27,4838.25,0.0,OPEN,60
INV-00005247,INV-00005247,SO-00005529,2025-03-14,2025-05-13,55.59,0.0,OVERDUE,60
INV-00005248,INV-00005248,SO-00005530,2024-06-20,2024-08-04,177.2,0.0,OPEN,45
INV-00005249,INV-00005249,SO-00005531,2023-08-23,2023-10-07,4600.39,0.0,OPEN,45
INV-00005250,INV-00005250,SO-00005532,2025-06-11,2025-07-11,250.66,250.66,PAID,30
INV-00005251,INV-00005251,SO-00005533,2025-01-22,2025-02-06,277.65,176.24,PARTIAL,15
INV-00005252,INV-00005252,SO-00005534,2024-07-17,2024-08-16,20.7,0.0,OPEN,30
INV-00005253,INV-00005253,SO-00005535,2024-04-21,2024-06-20,24.58,24.58,PAID,60
INV-00005254,INV-00005254,SO-00005536,2023-12-14,2024-01-13,72.56,72.56,PAID,30
INV-00005255,INV-00005255,SO-00005537,2024-02-15,2024-04-15,20.5,0.0,OPEN,60
INV-00005256,INV-00005256,SO-00005538,2024-03-28,2024-04-27,1284.65,0.0,OPEN,30
INV-00005257,INV-00005257,SO-00005539,2024-09-08,2024-10-08,163.06,163.06,PAID,30
INV-00005258,INV-00005258,SO-00005540,2024-11-10,2024-12-25,165.1,165.1,PAID,45
INV-00005259,INV-00005259,SO-00005541,2024-08-26,2024-10-10,5661.64,0.0,OVERDUE,45
INV-00005260,INV-00005260,SO-00005542,2023-08-27,2023-10-26,128.4,80.78,PARTIAL,60
INV-00005261,INV-00005261,SO-00005543,2024-01-08,2024-03-08,419.55,0.0,OPEN,60
INV-00005262,INV-00005262,SO-00005544,2024-08-22,2024-09-21,67.05,0.0,OPEN,30
INV-00005263,INV-00005263,SO-00005545,2024-03-05,2024-03-20,427.5,427.5,PAID,15
INV-00005264,INV-00005264,SO-00005546,2023-07-27,2023-08-26,30.6,20.13,PARTIAL,30
INV-00005265,INV-00005265,SO-00005548,2024-12-10,2025-02-08,9.06,4.89,PARTIAL,60
INV-00005266,INV-00005266,SO-00005549,2024-05-05,2024-06-19,1848.5,973.22,PARTIAL,45
INV-00005267,INV-00005267,SO-00005550,2025-02-24,2025-03-26,29.9,0.0,OVERDUE,30
INV-00005268,INV-00005268,SO-00005551,2023-09-20,2023-11-19,690.0,0.0,OPEN,60
INV-00005269,INV-00005269,SO-00005552,2024-10-08,2024-10-23,4176.5,4176.5,PAID,15
INV-00005270,INV-00005270,SO-00005553,2023-08-14,2023-10-13,161.29,0.0,OPEN,60
INV-00005271,INV-00005271,SO-00005554,2024-08-04,2024-09-03,384.15,0.0,OPEN,30
INV-00005272,INV-00005272,SO-00005555,2023-10-27,2023-11-26,1711.0,0.0,OPEN,30
INV-00005273,INV-00005273,SO-00005556,2024-06-27,2024-07-27,92.7,0.0,OPEN,30
INV-00005274,INV-00005274,SO-00005557,2023-12-01,2023-12-31,217.08,0.0,OVERDUE,30
INV-00005275,INV-00005275,SO-00005558,2025-03-19,2025-05-03,582.15,582.15,PAID,45
INV-00005276,INV-00005276,SO-00005559,2024-05-12,2024-06-11,478.0,0.0,OPEN,30
INV-00005277,INV-00005277,SO-00005560,2024-10-13,2024-11-27,106.0,47.32,PARTIAL,45
INV-00005278,INV-00005278,SO-00005561,2024-12-06,2024-12-21,53.76,53.76,PAID,15
INV-00005279,INV-00005279,SO-00005562,2024-10-05,2024-10-20,854.0,0.0,OVERDUE,15
INV-00005280,INV-00005280,SO-00005563,2024-12-05,2024-12-20,1623.5,0.0,OPEN,15
INV-00005281,INV-00005281,SO-00005564,2024-11-17,2025-01-01,51.47,51.47,PAID,45
INV-00005282,INV-00005282,SO-00005565,2023-07-15,2023-07-30,917.72,917.72,PAID,15
INV-00005283,INV-00005283,SO-00005566,2024-07-18,2024-09-01,43.62,0.0,OVERDUE,45
INV-00005284,INV-00005284,SO-00005567,2025-05-07,2025-06-06,42.16,0.0,OPEN,30
INV-00005285,INV-00005285,SO-00005568,2025-04-05,2025-04-20,231.62,0.0,OPEN,15
INV-00005286,INV-00005286,SO-00005569,2025-01-09,2025-02-08,760.46,0.0,OPEN,30
INV-00005287,INV-00005287,SO-00005571,2025-06-30,2025-07-30,2537.0,2537.0,PAID,30
INV-00005288,INV-00005288,SO-00005572,2024-12-23,2025-02-06,87.61,37.1,PARTIAL,45
INV-00005289,INV-00005289,SO-00005574,2024-08-22,2024-10-06,821.5,0.0,OPEN,45
INV-00005290,INV-00005290,SO-00005575,2024-12-27,2025-02-25,362.1,0.0,OPEN,60
INV-00005291,INV-00005291,SO-00005576,2024-02-20,2024-04-05,233.0,0.0,OVERDUE,45
INV-00005292,INV-00005292,SO-00005577,2025-05-18,2025-07-02,56.2,17.81,PARTIAL,45
INV-00005293,INV-00005293,SO-00005578,2025-05-21,2025-06-20,135.3,0.0,OPEN,30
INV-00005294,INV-00005294,SO-00005579,2025-06-14,2025-07-29,55.8,55.8,PAID,45
INV-00005295,INV-00005295,SO-00005580,2024-07-14,2024-08-13,9.2,0.0,OPEN,30
INV-00005296,INV-00005296,SO-00005581,2025-01-22,2025-02-06,1276.61,1276.61,PAID,15
INV-00005297,INV-00005297,SO-00005582,2025-04-19,2025-05-04,77.35,0.0,OPEN,15
INV-00005298,INV-00005298,SO-00005583,2025-04-22,2025-05-22,1105.0,600.49,PARTIAL,30
INV-00005299,INV-00005299,SO-00005584,2024-05-06,2024-06-05,103.0,0.0,OPEN,30
INV-00005300,INV-00005300,SO-00005585,2025-05-03,2025-06-02,8304.5,8304.5,PAID,30
INV-00005301,INV-00005301,SO-00005586,2025-06-16,2025-08-15,14.79,14.79,PAID,60
INV-00005302,INV-00005302,SO-00005587,2023-08-27,2023-10-26,507.0,0.0,OPEN,60
INV-00005303,INV-00005303,SO-00005588,2024-05-26,2024-06-10,49.71,31.89,PARTIAL,15
INV-00005304,INV-00005304,SO-00005589,2023-12-08,2023-12-23,4095.5,4095.5,PAID,15
INV-00005305,INV-00005305,SO-00005590,2024-01-25,2024-02-24,1333.5,667.66,PARTIAL,30
INV-00005306,INV-00005306,SO-00005591,2023-12-21,2024-01-05,3265.1,3265.1,PAID,15
INV-00005307,INV-00005307,SO-00005592,2024-04-01,2024-05-01,419.55,419.55,PAID,30
