so_id,so_number,customer_id,product_id,quantity,unit_price,total_amount,order_date,expected_delivery_date,actual_delivery_date,status,salesperson_id,warehouse_id,so_type,notes
SO-00006650,SO-00006650,CUST-00000104,PRD-00000120,50,8.05,402.73,2023-10-18,2023-10-24,,PROCESSING,SP-00000004,WH-001,STANDARD,
SO-00006651,SO-00006651,CUST-00000949,PRD-00000191,1,134.2,134.2,2024-08-27,2024-09-01,,DELIVERED,SP-00000009,WH-001,STANDARD,
SO-00006652,SO-00006652,CUST-00000783,PRD-00000194,1,38.81,38.81,2024-03-23,2024-04-02,,DELIVERED,SP-00000003,WH-001,STANDARD,
SO-00006653,SO-00006653,CUST-00000277,PRD-00000346,2,38.0,76.01,2025-03-11,2025-03-19,,PROCESSING,SP-00000014,WH-003,STANDARD,
SO-00006654,SO-00006654,CUST-00000765,PRD-00000310,20,14.28,285.6,2024-09-25,2024-10-04,,CONFIRMED,SP-00000014,WH-003,STANDARD,
SO-00006655,SO-00006655,CUST-00000218,PRD-00000095,25,23.28,581.94,2023-09-08,2023-09-17,,DELIVERED,SP-00000018,WH-003,STANDARD,
SO-00006656,SO-00006656,CUST-00000712,PRD-00000255,10,25.31,253.1,2024-12-28,2025-01-08,,SHIPPED,SP-00000018,WH-001,STANDARD,
SO-00006657,SO-00006657,CUST-00000691,PRD-00000356,10,34.08,340.77,2023-11-23,2023-11-30,,CONFIRMED,SP-00000019,WH-002,STANDARD,
SO-00006658,SO-00006658,CUST-00000970,PRD-00000144,25,322.55,8063.75,2025-01-18,2025-02-01,,SHIPPED,SP-00000012,WH-001,STANDARD,
SO-00006659,SO-00006659,CUST-00000124,PRD-00000082,50,8.05,402.5,2024-05-08,2024-05-14,,CONFIRMED,SP-00000009,WH-002,STANDARD,
SO-00006660,SO-00006660,CUST-00000199,PRD-00000283,5,25.9,129.5,2023-10-17,2023-10-20,,CONFIRMED,SP-00000006,WH-002,STANDARD,
SO-00006661,SO-00006661,CUST-00000418,PRD-00000051,10,6.7,67.05,2024-01-29,2024-02-01,,SHIPPED,SP-00000009,WH-002,STANDARD,
SO-00006662,SO-00006662,CUST-00000248,PRD-00000220,5,8.91,44.54,2024-02-27,2024-03-10,,CONFIRMED,SP-00000020,WH-003,STANDARD,
SO-00006663,SO-00006663,CUST-00000856,PRD-00000425,15,163.69,2455.31,2024-08-13,2024-08-19,,PROCESSING,SP-00000018,WH-001,STANDARD,
SO-00006664,SO-00006664,CUST-00000791,PRD-00000097,2,3.92,7.84,2023-10-06,2023-10-11,,CONFIRMED,SP-00000006,WH-001,STANDARD,
SO-00006665,SO-00006665,CUST-00000063,PRD-00000312,2,73.84,147.68,2023-10-04,2023-10-18,,PROCESSING,SP-00000001,WH-003,STANDARD,
SO-00006666,SO-00006666,CUST-00000472,PRD-00000337,2,3.61,7.22,2024-04-30,2024-05-08,,PROCESSING,SP-00000017,WH-002,STANDARD,
SO-00006667,SO-00006667,CUST-00000560,PRD-00000292,25,6.13,153.25,2025-05-03,2025-05-09,,CONFIRMED,SP-00000006,WH-002,STANDARD,
SO-00006668,SO-00006668,CUST-00000791,PRD-00000093,5,4.64,23.2,2025-02-13,2025-02-27,,SHIPPED,SP-00000019,WH-003,STANDARD,
SO-00006669,SO-00006669,CUST-00000022,PRD-00000488,25,17.99,449.68,2025-05-12,2025-05-25,,SHIPPED,SP-00000009,WH-001,STANDARD,
SO-00006670,SO-00006670,CUST-00000601,PRD-00000068,2,97.88,195.76,2023-12-29,2024-01-07,,SHIPPED,SP-00000012,WH-003,STANDARD,
SO-00006671,SO-00006671,CUST-00000794,PRD-00000185,20,201.13,4022.56,2024-12-16,2024-12-27,,SHIPPED,SP-00000005,WH-003,STANDARD,
SO-00006672,SO-00006672,CUST-00000912,PRD-00000241,20,13.43,268.6,2024-09-16,2024-09-27,,CONFIRMED,SP-00000019,WH-002,STANDARD,
SO-00006673,SO-00006673,CUST-00000808,PRD-00000437,50,25.63,1281.5,2024-06-09,2024-06-14,,PROCESSING,SP-00000006,WH-003,STANDARD,
SO-00006674,SO-00006674,CUST-00000040,PRD-00000395,5,49.31,246.55,2025-06-15,2025-06-19,,DELIVERED,SP-00000007,WH-003,STANDARD,
SO-00006675,SO-00006675,CUST-00000730,PRD-00000222,1,73.33,73.33,2023-09-08,2023-09-14,,SHIPPED,SP-00000003,WH-002,STANDARD,
SO-00006676,SO-00006676,CUST-00000115,PRD-00000279,25,22.92,573.0,2024-08-22,2024-08-29,,CONFIRMED,SP-00000011,WH-001,STANDARD,
SO-00006677,SO-00006677,CUST-00000374,PRD-00000009,5,27.78,138.89,2024-11-09,2024-11-15,,SHIPPED,SP-00000019,WH-002,STANDARD,
SO-00006678,SO-00006678,CUST-00000285,PRD-00000333,20,3.94,78.71,2024-01-15,2024-01-23,,DELIVERED,SP-00000013,WH-002,STANDARD,
SO-00006679,SO-00006679,CUST-00000086,PRD-00000144,50,322.55,16127.5,2023-07-06,2023-07-17,,CANCELLED,SP-00000019,WH-001,STANDARD,
SO-00006680,SO-00006680,CUST-00000808,PRD-00000156,25,39.22,980.6,2024-03-06,2024-03-09,,PROCESSING,SP-00000005,WH-002,STANDARD,
SO-00006681,SO-00006681,CUST-00000738,PRD-00000036,20,36.39,727.74,2024-06-26,2024-07-07,,PROCESSING,SP-00000008,WH-003,STANDARD,
SO-00006682,SO-00006682,CUST-00000491,PRD-00000164,25,56.07,1401.75,2025-01-30,2025-02-05,,DELIVERED,SP-00000001,WH-003,STANDARD,
SO-00006683,SO-00006683,CUST-00000879,PRD-00000170,15,46.7,700.5,2023-08-22,2023-08-29,,DELIVERED,SP-00000020,WH-003,STANDARD,
SO-00006684,SO-00006684,CUST-00000422,PRD-00000074,5,37.81,189.05,2025-03-06,2025-03-18,,DELIVERED,SP-00000019,WH-002,STANDARD,
SO-00006685,SO-00006685,CUST-00000393,PRD-00000409,10,26.33,263.3,2023-11-22,2023-12-05,,PROCESSING,SP-00000020,WH-001,STANDARD,
SO-00006686,SO-00006686,CUST-00000993,PRD-00000485,20,78.19,1563.74,2025-04-13,2025-04-25,,CONFIRMED,SP-00000010,WH-002,STANDARD,
SO-00006687,SO-00006687,CUST-00000925,PRD-00000385,50,224.95,11247.5,2024-03-21,2024-04-04,,CONFIRMED,SP-00000018,WH-002,STANDARD,
SO-00006688,SO-00006688,CUST-00000618,PRD-00000062,20,75.18,1503.6,2023-12-03,2023-12-17,,CONFIRMED,SP-00000019,WH-002,STANDARD,
SO-00006689,SO-00006689,CUST-00000805,PRD-00000439,15,21.8,327.0,2024-11-02,2024-11-12,,CONFIRMED,SP-00000012,WH-001,STANDARD,
SO-00006690,SO-00006690,CUST-00000850,PRD-00000374,20,13.36,267.2,2023-12-10,2023-12-15,,SHIPPED,SP-00000011,WH-002,STANDARD,
SO-00006691,SO-00006691,CUST-00000436,PRD-00000245,15,88.15,1322.25,2023-11-27,2023-12-08,,DELIVERED,SP-00000010,WH-001,STANDARD,
SO-00006692,SO-00006692,CUST-00000854,PRD-00000416,10,2.95,29.5,2024-01-12,2024-01-22,,DELIVERED,SP-00000020,WH-001,STANDARD,
SO-00006693,SO-00006693,CUST-00000977,PRD-00000152,10,74.83,748.3,2025-06-27,2025-07-11,,CONFIRMED,SP-00000016,WH-002,STANDARD,
SO-00006694,SO-00006694,CUST-00000070,PRD-00000097,25,3.35,83.63,2023-10-30,2023-11-08,,DELIVERED,SP-00000018,WH-001,STANDARD,
SO-00006695,SO-00006695,CUST-00000318,PRD-00000063,10,136.32,1363.23,2023-12-26,2023-12-30,,DELIVERED,SP-00000006,WH-002,STANDARD,
SO-00006696,SO-00006696,CUST-00000902,PRD-00000178,15,21.08,316.2,2024-02-29,2024-03-07,,DELIVERED,SP-00000008,WH-001,STANDARD,
SO-00006697,SO-00006697,CUST-00000899,PRD-00000252,50,5.78,289.0,2023-09-25,2023-10-04,,CONFIRMED,SP-00000018,WH-002,STANDARD,
SO-00006698,SO-00006698,CUST-00000462,PRD-00000165,15,70.21,1053.15,2024-05-06,2024-05-09,,SHIPPED,SP-00000007,WH-001,STANDARD,
SO-00006699,SO-00006699,CUST-00000270,PRD-00000419,2,54.08,108.16,2025-05-23,2025-05-29,,PROCESSING,SP-00000010,WH-001,STANDARD,
SO-00006700,SO-00006700,CUST-00000857,PRD-00000021,50,98.25,4912.5,2024-05-05,2024-05-15,,PROCESSING,SP-00000002,WH-003,STANDARD,
SO-00006701,SO-00006701,CUST-00000787,PRD-00000102,15,57.06,855.89,2024-09-23,2024-10-06,,CANCELLED,SP-00000017,WH-002,STANDARD,
SO-00006702,SO-00006702,CUST-00000897,PRD-00000497,25,4.55,113.75,2025-03-30,2025-04-02,,CONFIRMED,SP-00000016,WH-002,STANDARD,
SO-00006703,SO-00006703,CUST-00000316,PRD-00000317,1,32.67,32.67,2023-07-14,2023-07-17,,DELIVERED,SP-00000008,WH-001,STANDARD,
SO-00006704,SO-00006704,CUST-00000920,PRD-00000322,50,9.5,475.0,2024-03-29,2024-04-04,,CONFIRMED,SP-00000001,WH-001,STANDARD,
SO-00006705,SO-00006705,CUST-00000231,PRD-00000302,1,76.76,76.76,2025-06-16,2025-06-29,,CONFIRMED,SP-00000003,WH-002,STANDARD,
SO-00006706,SO-00006706,CUST-00000973,PRD-00000240,10,9.65,96.47,2024-10-23,2024-11-03,,PROCESSING,SP-00000012,WH-001,STANDARD,
SO-00006707,SO-00006707,CUST-00000647,PRD-00000116,25,36.97,924.25,2023-07-10,2023-07-17,,PROCESSING,SP-00000007,WH-003,STANDARD,
SO-00006708,SO-00006708,CUST-00000085,PRD-00000068,10,89.97,899.71,2025-03-07,2025-03-11,,CONFIRMED,SP-00000010,WH-001,STANDARD,
SO-00006709,SO-00006709,CUST-00000361,PRD-00000083,1,25.29,25.29,2024-02-29,2024-03-09,,SHIPPED,SP-00000013,WH-003,STANDARD,
SO-00006710,SO-00006710,CUST-00000109,PRD-00000465,5,229.25,1146.25,2024-05-31,2024-06-07,,PROCESSING,SP-00000017,WH-003,STANDARD,
SO-00006711,SO-00006711,CUST-00000841,PRD-00000170,5,46.7,233.5,2025-05-05,2025-05-12,,PROCESSING,SP-00000016,WH-001,STANDARD,
SO-00006712,SO-00006712,CUST-00000713,PRD-00000234,10,37.91,379.1,2024-09-20,2024-10-02,,SHIPPED,SP-00000016,WH-001,STANDARD,
SO-00006713,SO-00006713,CUST-00000344,PRD-00000461,5,81.65,408.25,2023-08-15,2023-08-27,,CONFIRMED,SP-00000011,WH-003,STANDARD,
SO-00006714,SO-00006714,CUST-00000598,PRD-00000118,50,16.95,847.68,2024-07-11,2024-07-23,,PROCESSING,SP-00000003,WH-003,STANDARD,
SO-00006715,SO-00006715,CUST-00000025,PRD-00000105,2,200.84,401.68,2023-07-12,2023-07-19,,SHIPPED,SP-00000017,WH-003,STANDARD,
SO-00006716,SO-00006716,CUST-00000028,PRD-00000345,15,181.05,2715.75,2025-02-20,2025-03-03,,DELIVERED,SP-00000012,WH-001,STANDARD,
SO-00006717,SO-00006717,CUST-00000062,PRD-00000210,2,46.09,92.18,2025-05-23,2025-05-28,,SHIPPED,SP-00000006,WH-003,STANDARD,
SO-00006718,SO-00006718,CUST-00000505,PRD-00000141,1,94.24,94.24,2024-05-29,2024-06-05,,CANCELLED,SP-00000007,WH-003,STANDARD,
SO-00006719,SO-00006719,CUST-00000833,PRD-00000258,50,22.13,1106.5,2024-01-22,2024-01-26,,DELIVERED,SP-00000011,WH-001,STANDARD,
SO-00006720,SO-00006720,CUST-00000492,PRD-00000355,25,49.25,1231.25,2024-08-08,2024-08-14,,CONFIRMED,SP-00000013,WH-003,STANDARD,
SO-00006721,SO-00006721,CUST-00000326,PRD-00000175,25,22.78,569.39,2023-08-16,2023-08-29,,CONFIRMED,SP-00000004,WH-002,STANDARD,
SO-00006722,SO-00006722,CUST-00000951,PRD-00000071,15,151.3,2269.5,2023-07-16,2023-07-29,,DELIVERED,SP-00000014,WH-003,STANDARD,
SO-00006723,SO-00006723,CUST-00000441,PRD-00000071,15,133.93,2008.9,2025-02-17,2025-02-25,,DELIVERED,SP-00000019,WH-003,STANDARD,
SO-00006724,SO-00006724,CUST-00000376,PRD-00000466,1,45.14,45.14,2024-04-04,2024-04-15,,CANCELLED,SP-00000002,WH-003,STANDARD,
SO-00006725,SO-00006725,CUST-00000339,PRD-00000036,20,40.61,812.2,2024-09-09,2024-09-12,,PROCESSING,SP-00000005,WH-003,STANDARD,
SO-00006726,SO-00006726,CUST-00000201,PRD-00000069,15,185.2,2778.0,2024-05-01,2024-05-10,,PROCESSING,SP-00000006,WH-001,STANDARD,
SO-00006727,SO-00006727,CUST-00000750,PRD-00000138,50,18.12,905.88,2025-04-08,2025-04-11,,DELIVERED,SP-00000015,WH-002,STANDARD,
SO-00006728,SO-00006728,CUST-00000738,PRD-00000456,15,2.69,40.35,2024-06-22,2024-06-27,,CONFIRMED,SP-00000003,WH-003,STANDARD,
SO-00006729,SO-00006729,CUST-00000784,PRD-00000186,20,45.04,900.81,2024-04-14,2024-04-17,,PROCESSING,SP-00000009,WH-003,STANDARD,
SO-00006730,SO-00006730,CUST-00000738,PRD-00000173,15,5.06,75.9,2023-10-25,2023-10-30,,PROCESSING,SP-00000016,WH-002,STANDARD,
SO-00006731,SO-00006731,CUST-00000051,PRD-00000306,50,41.52,2076.0,2024-12-07,2024-12-17,,SHIPPED,SP-00000007,WH-001,STANDARD,
SO-00006732,SO-00006732,CUST-00000195,PRD-00000003,1,21.29,21.29,2025-03-15,2025-03-29,,CONFIRMED,SP-00000012,WH-002,STANDARD,
SO-00006733,SO-00006733,CUST-00000095,PRD-00000209,5,31.97,159.85,2024-01-29,2024-02-05,,CONFIRMED,SP-00000011,WH-003,STANDARD,
SO-00006734,SO-00006734,CUST-00000693,PRD-00000116,10,34.11,341.1,2023-07-27,2023-08-09,,CONFIRMED,SP-00000011,WH-003,STANDARD,
SO-00006735,SO-00006735,CUST-00000991,PRD-00000200,50,7.74,387.0,2024-03-03,2024-03-09,,CONFIRMED,SP-00000020,WH-003,STANDARD,
SO-00006736,SO-00006736,CUST-00000934,PRD-00000486,50,37.59,1879.5,2023-12-17,2023-12-22,,PROCESSING,SP-00000007,WH-001,STANDARD,
SO-00006737,SO-00006737,CUST-00000547,PRD-00000122,25,10.25,256.25,2024-02-09,2024-02-18,,PROCESSING,SP-00000004,WH-001,STANDARD,
SO-00006738,SO-00006738,CUST-00000100,PRD-00000336,5,2.56,12.79,2023-11-27,2023-11-30,,CONFIRMED,SP-00000014,WH-003,STANDARD,
SO-00006739,SO-00006739,CUST-00000359,PRD-00000099,1,43.45,43.45,2025-05-25,2025-06-06,,DELIVERED,SP-00000002,WH-001,STANDARD,
SO-00006740,SO-00006740,CUST-00000049,PRD-00000002,50,7.71,385.5,2024-06-26,2024-07-07,,DELIVERED,SP-00000007,WH-003,STANDARD,
SO-00006741,SO-00006741,CUST-00000407,PRD-00000270,2,11.57,23.14,2024-02-01,2024-02-11,,CONFIRMED,SP-00000003,WH-002,STANDARD,
SO-00006742,SO-00006742,CUST-00000471,PRD-00000127,15,77.47,1161.99,2025-03-29,2025-04-05,,DELIVERED,SP-00000013,WH-003,STANDARD,
SO-00006743,SO-00006743,CUST-00000714,PRD-00000314,5,33.27,166.35,2023-09-15,2023-09-18,,SHIPPED,SP-00000003,WH-003,STANDARD,
SO-00006744,SO-00006744,CUST-00000473,PRD-00000235,25,39.66,991.56,2024-06-13,2024-06-23,,SHIPPED,SP-00000005,WH-002,STANDARD,
SO-00006745,SO-00006745,CUST-00000818,PRD-00000096,10,3.43,34.3,2025-03-12,2025-03-24,,SHIPPED,SP-00000008,WH-002,STANDARD,
SO-00006746,SO-00006746,CUST-00000748,PRD-00000379,2,55.83,111.66,2024-04-14,2024-04-27,,CONFIRMED,SP-00000009,WH-003,STANDARD,
SO-00006747,SO-00006747,CUST-00000275,PRD-00000286,2,32.0,64.0,2024-01-18,2024-01-30,,CONFIRMED,SP-00000005,WH-001,STANDARD,
SO-00006748,SO-00006748,CUST-00000064,PRD-00000268,15,100.98,1514.7,2025-02-19,2025-02-28,,DELIVERED,SP-00000004,WH-002,STANDARD,
SO-00006749,SO-00006749,CUST-00000219,PRD-00000055,15,27.28,409.2,2025-03-31,2025-04-06,,DELIVERED,SP-00000012,WH-002,STANDARD,
SO-00006750,SO-00006750,CUST-00000193,PRD-00000273,25,14.79,369.75,2023-10-22,2023-10-26,,CONFIRMED,SP-00000003,WH-001,STANDARD,
SO-00006751,SO-00006751,CUST-00000654,PRD-00000297,1,4.34,4.34,2025-03-01,2025-03-14,,SHIPPED,SP-00000020,WH-002,STANDARD,
SO-00006752,SO-00006752,CUST-00000044,PRD-00000243,1,27.97,27.97,2023-11-14,2023-11-20,,CONFIRMED,SP-00000019,WH-002,STANDARD,
SO-00006753,SO-00006753,CUST-00000611,PRD-00000435,1,55.53,55.53,2024-02-19,2024-03-01,,SHIPPED,SP-00000001,WH-002,STANDARD,
SO-00006754,SO-00006754,CUST-00000529,PRD-00000399,10,24.34,243.41,2025-03-22,2025-03-26,,PROCESSING,SP-00000020,WH-003,STANDARD,
SO-00006755,SO-00006755,CUST-00000552,PRD-00000186,10,45.67,456.72,2025-01-22,2025-01-31,,CONFIRMED,SP-00000013,WH-001,STANDARD,
SO-00006756,SO-00006756,CUST-00000309,PRD-00000187,2,74.39,148.78,2024-11-12,2024-11-22,,SHIPPED,SP-00000016,WH-003,STANDARD,
SO-00006757,SO-00006757,CUST-00000166,PRD-00000116,50,36.97,1848.5,2024-08-05,2024-08-08,,PROCESSING,SP-00000018,WH-001,STANDARD,
SO-00006758,SO-00006758,CUST-00000621,PRD-00000180,5,10.27,51.35,2024-04-03,2024-04-13,,CONFIRMED,SP-00000014,WH-001,STANDARD,
SO-00006759,SO-00006759,CUST-00000037,PRD-00000059,25,41.82,1045.55,2023-08-26,2023-09-02,,CONFIRMED,SP-00000019,WH-003,STANDARD,
SO-00006760,SO-00006760,CUST-00000699,PRD-00000007,25,100.58,2514.5,2024-02-08,2024-02-21,,SHIPPED,SP-00000007,WH-003,STANDARD,
SO-00006761,SO-00006761,CUST-00000915,PRD-00000192,10,73.34,733.4,2023-11-26,2023-12-02,,CONFIRMED,SP-00000010,WH-002,STANDARD,
SO-00006762,SO-00006762,CUST-00000380,PRD-00000474,10,32.62,326.2,2025-05-30,2025-06-12,,PROCESSING,SP-00000003,WH-001,STANDARD,
SO-00006763,SO-00006763,CUST-00000538,PRD-00000406,10,31.02,310.2,2023-09-24,2023-10-08,,DELIVERED,SP-00000004,WH-003,STANDARD,
SO-00006764,SO-00006764,CUST-00000606,PRD-00000233,5,16.76,83.8,2023-10-18,2023-10-30,,CONFIRMED,SP-00000008,WH-001,STANDARD,
SO-00006765,SO-00006765,CUST-00000246,PRD-00000467,20,84.56,1691.2,2024-06-21,2024-06-24,,CONFIRMED,SP-00000010,WH-003,STANDARD,
SO-00006766,SO-00006766,CUST-00000216,PRD-00000474,5,29.53,147.63,2024-08-22,2024-09-05,,DELIVERED,SP-00000016,WH-001,STANDARD,
SO-00006767,SO-00006767,CUST-00000752,PRD-00000122,2,10.25,20.5,2024-09-21,2024-10-03,,SHIPPED,SP-00000014,WH-001,STANDARD,
SO-00006768,SO-00006768,CUST-00000563,PRD-00000397,5,29.18,145.88,2024-10-27,2024-11-06,,SHIPPED,SP-00000012,WH-001,STANDARD,
SO-00006769,SO-00006769,CUST-00000623,PRD-00000014,20,11.82,236.4,2024-04-08,2024-04-18,,CONFIRMED,SP-00000017,WH-003,STANDARD,
SO-00006770,SO-00006770,CUST-00000086,PRD-00000459,20,49.96,999.2,2025-02-27,2025-03-12,,PROCESSING,SP-00000019,WH-001,STANDARD,
SO-00006771,SO-00006771,CUST-00000245,PRD-00000486,15,33.89,508.38,2024-11-21,2024-11-24,,SHIPPED,SP-00000006,WH-003,STANDARD,
SO-00006772,SO-00006772,CUST-00000264,PRD-00000331,25,6.48,161.97,2024-11-11,2024-11-18,,DELIVERED,SP-00000017,WH-001,STANDARD,
SO-00006773,SO-00006773,CUST-00000020,PRD-00000111,10,143.43,1434.3,2025-04-29,2025-05-05,,DELIVERED,SP-00000018,WH-003,STANDARD,
SO-00006774,SO-00006774,CUST-00000537,PRD-00000022,25,74.15,1853.75,2025-04-09,2025-04-16,,CONFIRMED,SP-00000011,WH-003,STANDARD,
SO-00006775,SO-00006775,CUST-00000215,PRD-00000381,25,78.96,1974.0,2024-08-03,2024-08-08,,SHIPPED,SP-00000018,WH-002,STANDARD,
SO-00006776,SO-00006776,CUST-00000410,PRD-00000247,50,93.41,4670.5,2023-12-20,2023-12-25,,CONFIRMED,SP-00000008,WH-001,STANDARD,
SO-00006777,SO-00006777,CUST-00000329,PRD-00000489,20,32.96,659.2,2024-01-04,2024-01-07,,CONFIRMED,SP-00000012,WH-001,STANDARD,
SO-00006778,SO-00006778,CUST-00000884,PRD-00000128,5,18.7,93.5,2023-12-19,2023-12-28,,SHIPPED,SP-00000013,WH-002,STANDARD,
SO-00006779,SO-00006779,CUST-00000691,PRD-00000373,20,4.33,86.6,2025-06-21,2025-06-30,,SHIPPED,SP-00000010,WH-003,STANDARD,
SO-00006780,SO-00006780,CUST-00000157,PRD-00000444,1,55.57,55.57,2024-06-17,2024-06-26,,CONFIRMED,SP-00000006,WH-001,STANDARD,
SO-00006781,SO-00006781,CUST-00000884,PRD-00000320,2,7.87,15.74,2024-02-21,2024-03-02,,SHIPPED,SP-00000013,WH-003,STANDARD,
SO-00006782,SO-00006782,CUST-00000066,PRD-00000465,5,229.25,1146.25,2024-02-19,2024-03-01,,CONFIRMED,SP-00000015,WH-003,STANDARD,
SO-00006783,SO-00006783,CUST-00000107,PRD-00000252,20,5.78,115.6,2024-12-19,2024-12-28,,CONFIRMED,SP-00000009,WH-001,STANDARD,
SO-00006784,SO-00006784,CUST-00000178,PRD-00000428,50,91.93,4596.5,2024-02-11,2024-02-17,,PROCESSING,SP-00000007,WH-003,STANDARD,
SO-00006785,SO-00006785,CUST-00000296,PRD-00000390,20,12.29,245.8,2024-05-28,2024-06-05,,SHIPPED,SP-00000015,WH-001,STANDARD,
SO-00006786,SO-00006786,CUST-00000711,PRD-00000354,50,37.88,1894.0,2023-10-03,2023-10-11,,PROCESSING,SP-00000002,WH-001,STANDARD,
SO-00006787,SO-00006787,CUST-00000070,PRD-00000351,1,116.47,116.47,2024-06-05,2024-06-17,,PROCESSING,SP-00000018,WH-002,STANDARD,
SO-00006788,SO-00006788,CUST-00000275,PRD-00000392,10,77.87,778.7,2023-12-22,2023-12-25,,SHIPPED,SP-00000005,WH-002,STANDARD,
SO-00006789,SO-00006789,CUST-00000736,PRD-00000043,2,27.65,55.3,2024-01-26,2024-02-06,,PROCESSING,SP-00000006,WH-001,STANDARD,
SO-00006790,SO-00006790,CUST-00000275,PRD-00000490,1,51.7,51.7,2024-04-03,2024-04-09,,DELIVERED,SP-00000017,WH-001,STANDARD,
SO-00006791,SO-00006791,CUST-00000196,PRD-00000165,15,70.21,1053.15,2024-11-08,2024-11-21,,CONFIRMED,SP-00000006,WH-003,STANDARD,
SO-00006792,SO-00006792,CUST-00000755,PRD-00000247,10,93.41,934.1,2024-12-11,2024-12-25,,SHIPPED,SP-00000019,WH-001,STANDARD,
SO-00006793,SO-00006793,CUST-00000222,PRD-00000345,20,181.05,3621.0,2025-03-19,2025-03-25,,PROCESSING,SP-00000009,WH-002,STANDARD,
SO-00006794,SO-00006794,CUST-00000572,PRD-00000297,2,4.34,8.68,2025-03-26,2025-03-31,,CONFIRMED,SP-00000020,WH-001,STANDARD,
SO-00006795,SO-00006795,CUST-00000942,PRD-00000149,5,160.84,804.21,2025-05-21,2025-06-04,,CONFIRMED,SP-00000018,WH-002,STANDARD,
SO-00006796,SO-00006796,CUST-00000530,PRD-00000031,20,152.89,3057.88,2025-02-23,2025-03-07,,SHIPPED,SP-00000010,WH-002,STANDARD,
SO-00006797,SO-00006797,CUST-00000997,PRD-00000163,50,25.03,1251.5,2024-10-03,2024-10-12,,DELIVERED,SP-00000020,WH-001,STANDARD,
SO-00006798,SO-00006798,CUST-00000272,PRD-00000297,1,4.34,4.34,2024-06-16,2024-06-24,,CONFIRMED,SP-00000004,WH-002,STANDARD,
SO-00006799,SO-00006799,CUST-00000444,PRD-00000441,20,13.57,271.4,2023-11-06,2023-11-17,,CONFIRMED,SP-00000003,WH-001,STANDARD,
SO-00006800,SO-00006800,CUST-00000341,PRD-00000051,15,7.18,107.7,2023-09-20,2023-09-24,,PROCESSING,SP-00000010,WH-001,STANDARD,
SO-00006801,SO-00006801,CUST-00000368,PRD-00000084,25,51.47,1286.75,2024-05-03,2024-05-13,,DELIVERED,SP-00000020,WH-002,STANDARD,
SO-00006802,SO-00006802,CUST-00000341,PRD-00000093,50,4.64,232.0,2024-02-08,2024-02-18,,DELIVERED,SP-00000006,WH-001,STANDARD,
SO-00006803,SO-00006803,CUST-00000073,PRD-00000291,10,8.18,81.8,2025-04-01,2025-04-04,,DELIVERED,SP-00000017,WH-002,STANDARD,
SO-00006804,SO-00006804,CUST-00000773,PRD-00000364,2,49.25,98.5,2024-03-18,2024-03-21,,DELIVERED,SP-00000003,WH-003,STANDARD,
SO-00006805,SO-00006805,CUST-00000226,PRD-00000379,2,55.83,111.66,2023-11-21,2023-11-30,,CONFIRMED,SP-00000020,WH-003,STANDARD,
SO-00006806,SO-00006806,CUST-00000557,PRD-00000133,50,4.32,216.0,2023-12-09,2023-12-14,,DELIVERED,SP-00000020,WH-003,STANDARD,
SO-00006807,SO-00006807,CUST-00000833,PRD-00000050,10,46.46,464.6,2023-07-07,2023-07-17,,PROCESSING,SP-00000011,WH-001,STANDARD,
SO-00006808,SO-00006808,CUST-00000164,PRD-00000461,15,88.9,1333.5,2023-12-25,2024-01-02,,DELIVERED,SP-00000001,WH-001,STANDARD,
SO-00006809,SO-00006809,CUST-00000784,PRD-00000494,10,14.79,147.9,2024-11-06,2024-11-12,,CONFIRMED,SP-00000016,WH-001,STANDARD,
SO-00006810,SO-00006810,CUST-00000841,PRD-00000170,20,46.7,934.0,2024-03-14,2024-03-25,,PROCESSING,SP-00000013,WH-002,STANDARD,
SO-00006811,SO-00006811,CUST-00000655,PRD-00000459,25,49.96,1249.0,2024-03-14,2024-03-23,,DELIVERED,SP-00000020,WH-001,STANDARD,
SO-00006812,SO-00006812,CUST-00000450,PRD-00000035,1,48.17,48.17,2023-09-10,2023-09-18,,CONFIRMED,SP-00000014,WH-003,STANDARD,
SO-00006813,SO-00006813,CUST-00000402,PRD-00000322,25,9.5,237.5,2025-04-12,2025-04-17,,CONFIRMED,SP-00000012,WH-001,STANDARD,
SO-00006814,SO-00006814,CUST-00000729,PRD-00000258,10,22.13,221.3,2025-03-13,2025-03-21,,CONFIRMED,SP-00000007,WH-002,STANDARD,
SO-00006815,SO-00006815,CUST-00000155,PRD-00000084,10,45.69,456.9,2025-06-09,2025-06-13,,DELIVERED,SP-00000016,WH-002,STANDARD,
SO-00006816,SO-00006816,CUST-00000579,PRD-00000210,50,46.09,2304.5,2025-06-18,2025-06-28,,DELIVERED,SP-00000015,WH-003,STANDARD,
SO-00006817,SO-00006817,CUST-00000527,PRD-00000019,1,48.54,48.54,2024-09-09,2024-09-14,,PROCESSING,SP-00000006,WH-001,STANDARD,
SO-00006818,SO-00006818,CUST-00000773,PRD-00000397,20,34.22,684.4,2024-06-22,2024-07-02,,SHIPPED,SP-00000014,WH-002,STANDARD,
SO-00006819,SO-00006819,CUST-00000326,PRD-00000159,50,26.81,1340.5,2024-03-06,2024-03-17,,SHIPPED,SP-00000004,WH-001,STANDARD,
