lead_id,lead_number,customer_id,salesperson_id,estimated_value,lead_date,lead_status,source,notes
LEAD-00001728,LEAD-00001728,CUST-00000140,SP-00000006,25000.0,2024-12-01,CONTACTED,Website,
LEAD-00001729,LEAD-00001729,CUST-00000147,SP-00000003,50000.0,2024-02-08,CONTACTED,Partner,
LEAD-00001730,LEAD-00001730,CUST-00000091,SP-00000007,10000.0,2025-02-12,QUALIFIED,Referral,
LEAD-00001731,LEAD-00001731,CUST-00000214,SP-00000005,1000.0,2025-02-20,QUALIFIED,Partner,
LEAD-00001732,LEAD-00001732,CUST-00000455,SP-00000009,25000.0,2025-04-20,CONTACTED,Website,
LEAD-00001733,LEAD-00001733,CUST-00000953,SP-00000006,1000.0,2024-10-21,CONTACTED,Partner,
LEAD-00001734,LEAD-00001734,CUST-00000676,SP-00000001,50000.0,2024-10-04,CONVERTED,Cold Call,
LEAD-00001735,LEAD-00001735,CUST-00000440,SP-00000001,5000.0,2025-06-14,CONTACTED,Trade Show,
LEAD-00001736,LEAD-00001736,CUST-00000665,SP-00000005,50000.0,2023-07-04,LOST,Website,
LEAD-00001737,LEAD-00001737,CUST-00000506,SP-00000016,500.0,2024-02-22,LOST,Trade Show,
LEAD-00001738,LEAD-00001738,CUST-00000691,SP-00000019,10000.0,2023-12-07,QUALIFIED,Referral,
LEAD-00001739,LEAD-00001739,CUST-00000091,SP-00000006,10000.0,2025-03-27,QUALIFIED,Trade Show,
LEAD-00001740,LEAD-00001740,CUST-00000120,SP-00000003,10000.0,2024-09-13,QUALIFIED,Website,
LEAD-00001741,LEAD-00001741,CUST-00000356,SP-00000009,1000.0,2024-01-21,LOST,Website,
LEAD-00001742,LEAD-00001742,CUST-00000671,SP-00000006,5000.0,2023-11-21,CONTACTED,Cold Call,
LEAD-00001743,LEAD-00001743,CUST-00000278,SP-00000017,10000.0,2024-04-13,CONTACTED,Partner,
LEAD-00001744,LEAD-00001744,CUST-00000507,SP-00000010,5000.0,2024-05-29,CONTACTED,Trade Show,
LEAD-00001745,LEAD-00001745,CUST-00000463,SP-00000011,25000.0,2023-09-03,QUALIFIED,Referral,
LEAD-00001746,LEAD-00001746,CUST-00000261,SP-00000005,2500.0,2024-04-09,QUALIFIED,Partner,
LEAD-00001747,LEAD-00001747,CUST-00000327,SP-00000001,10000.0,2024-07-08,QUALIFIED,Website,
LEAD-00001748,LEAD-00001748,CUST-00000082,SP-00000012,2500.0,2025-02-04,LOST,Cold Call,
LEAD-00001749,LEAD-00001749,CUST-00000708,SP-00000012,50000.0,2023-07-09,QUALIFIED,Cold Call,
LEAD-00001750,LEAD-00001750,CUST-00000940,SP-00000012,1000.0,2024-03-19,CONVERTED,Trade Show,
LEAD-00001751,LEAD-00001751,CUST-00000308,SP-00000005,1000.0,2024-11-25,QUALIFIED,Partner,
LEAD-00001752,LEAD-00001752,CUST-00000234,SP-00000005,5000.0,2023-07-03,NEW,Cold Call,
LEAD-00001753,LEAD-00001753,CUST-00000663,SP-00000010,50000.0,2025-01-25,NEW,Trade Show,
LEAD-00001754,LEAD-00001754,CUST-00000468,SP-00000020,5000.0,2025-06-08,CONVERTED,Partner,
LEAD-00001755,LEAD-00001755,CUST-00000568,SP-00000015,25000.0,2024-01-19,LOST,Trade Show,
LEAD-00001756,LEAD-00001756,CUST-00000167,SP-00000002,500.0,2024-12-14,QUALIFIED,Cold Call,
LEAD-00001757,LEAD-00001757,CUST-00000405,SP-00000003,500.0,2023-08-23,QUALIFIED,Email Campaign,
LEAD-00001758,LEAD-00001758,CUST-00000458,SP-00000014,1000.0,2023-08-09,NEW,Email Campaign,
LEAD-00001759,LEAD-00001759,CUST-00000917,SP-00000014,5000.0,2025-04-20,CONVERTED,Partner,
LEAD-00001760,LEAD-00001760,CUST-00000353,SP-00000008,2500.0,2025-06-19,QUALIFIED,Website,
LEAD-00001761,LEAD-00001761,CUST-00000564,SP-00000019,50000.0,2025-01-13,CONTACTED,Cold Call,
LEAD-00001762,LEAD-00001762,CUST-00000634,SP-00000004,25000.0,2024-09-26,NEW,Trade Show,
LEAD-00001763,LEAD-00001763,CUST-00000533,SP-00000013,10000.0,2024-12-30,NEW,Referral,
LEAD-00001764,LEAD-00001764,CUST-00000570,SP-00000012,2500.0,2023-11-01,QUALIFIED,Website,
LEAD-00001765,LEAD-00001765,CUST-00000030,SP-00000019,1000.0,2024-03-15,CONTACTED,Cold Call,
LEAD-00001766,LEAD-00001766,CUST-00000242,SP-00000002,10000.0,2025-01-04,LOST,Trade Show,
LEAD-00001767,LEAD-00001767,CUST-00000556,SP-00000001,10000.0,2023-10-03,NEW,Cold Call,
LEAD-00001768,LEAD-00001768,CUST-00000790,SP-00000005,50000.0,2024-11-16,QUALIFIED,Cold Call,
LEAD-00001769,LEAD-00001769,CUST-00000015,SP-00000002,500.0,2023-11-02,NEW,Cold Call,
LEAD-00001770,LEAD-00001770,CUST-00000945,SP-00000014,1000.0,2025-04-07,NEW,Partner,
LEAD-00001771,LEAD-00001771,CUST-00000817,SP-00000003,500.0,2024-12-03,CONTACTED,Trade Show,
LEAD-00001772,LEAD-00001772,CUST-00000350,SP-00000015,25000.0,2025-03-13,QUALIFIED,Referral,
LEAD-00001773,LEAD-00001773,CUST-00000882,SP-00000020,25000.0,2024-02-15,CONVERTED,Email Campaign,
LEAD-00001774,LEAD-00001774,CUST-00000104,SP-00000005,2500.0,2023-07-20,NEW,Trade Show,
LEAD-00001775,LEAD-00001775,CUST-00000503,SP-00000013,5000.0,2025-02-16,LOST,Trade Show,
LEAD-00001776,LEAD-00001776,CUST-00000562,SP-00000009,5000.0,2023-09-28,CONVERTED,Email Campaign,
LEAD-00001777,LEAD-00001777,CUST-00000109,SP-00000001,500.0,2024-05-02,CONTACTED,Email Campaign,
LEAD-00001778,LEAD-00001778,CUST-00000952,SP-00000015,25000.0,2023-10-13,CONTACTED,Referral,
LEAD-00001779,LEAD-00001779,CUST-00000757,SP-00000001,2500.0,2024-01-09,QUALIFIED,Website,
LEAD-00001780,LEAD-00001780,CUST-00000952,SP-00000003,1000.0,2024-11-28,CONVERTED,Trade Show,
LEAD-00001781,LEAD-00001781,CUST-00000008,SP-00000019,1000.0,2023-09-13,QUALIFIED,Partner,
LEAD-00001782,LEAD-00001782,CUST-00000421,SP-00000004,5000.0,2024-02-17,CONTACTED,Trade Show,
LEAD-00001783,LEAD-00001783,CUST-00000681,SP-00000020,10000.0,2024-11-13,NEW,Cold Call,
LEAD-00001784,LEAD-00001784,CUST-00000489,SP-00000015,1000.0,2023-10-25,CONTACTED,Trade Show,
LEAD-00001785,LEAD-00001785,CUST-00000061,SP-00000003,50000.0,2024-08-02,LOST,Trade Show,
LEAD-00001786,LEAD-00001786,CUST-00000578,SP-00000011,1000.0,2024-03-18,CONTACTED,Cold Call,
LEAD-00001787,LEAD-00001787,CUST-00000627,SP-00000016,1000.0,2024-12-28,LOST,Partner,
LEAD-00001788,LEAD-00001788,CUST-00000032,SP-00000017,50000.0,2025-03-03,CONVERTED,Referral,
LEAD-00001789,LEAD-00001789,CUST-00000507,SP-00000005,2500.0,2025-02-09,CONTACTED,Cold Call,
LEAD-00001790,LEAD-00001790,CUST-00000110,SP-00000013,25000.0,2024-12-29,QUALIFIED,Email Campaign,
LEAD-00001791,LEAD-00001791,CUST-00000206,SP-00000016,25000.0,2024-05-19,NEW,Trade Show,
LEAD-00001792,LEAD-00001792,CUST-00000567,SP-00000004,50000.0,2025-05-20,NEW,Referral,
LEAD-00001793,LEAD-00001793,CUST-00000510,SP-00000001,50000.0,2025-05-29,CONTACTED,Trade Show,
LEAD-00001794,LEAD-00001794,CUST-00000733,SP-00000013,2500.0,2025-06-18,CONTACTED,Website,
LEAD-00001795,LEAD-00001795,CUST-00000760,SP-00000002,2500.0,2023-11-21,CONVERTED,Referral,
LEAD-00001796,LEAD-00001796,CUST-00000195,SP-00000016,50000.0,2024-06-18,CONTACTED,Referral,
LEAD-00001797,LEAD-00001797,CUST-00000925,SP-00000011,2500.0,2024-10-26,CONTACTED,Partner,
LEAD-00001798,LEAD-00001798,CUST-00000058,SP-00000004,2500.0,2023-12-24,CONTACTED,Partner,
LEAD-00001799,LEAD-00001799,CUST-00000012,SP-00000016,2500.0,2024-12-28,CONTACTED,Partner,
LEAD-00001800,LEAD-00001800,CUST-00000636,SP-00000007,2500.0,2024-12-08,LOST,Referral,
LEAD-00001801,LEAD-00001801,CUST-00000585,SP-00000016,25000.0,2025-01-16,CONVERTED,Cold Call,
LEAD-00001802,LEAD-00001802,CUST-00000614,SP-00000004,25000.0,2025-05-31,CONTACTED,Cold Call,
LEAD-00001803,LEAD-00001803,CUST-00000981,SP-00000011,10000.0,2025-04-18,NEW,Trade Show,
LEAD-00001804,LEAD-00001804,CUST-00000266,SP-00000012,500.0,2024-02-17,NEW,Referral,
LEAD-00001805,LEAD-00001805,CUST-00000127,SP-00000005,2500.0,2025-04-10,QUALIFIED,Partner,
LEAD-00001806,LEAD-00001806,CUST-00000912,SP-00000019,500.0,2024-03-18,CONVERTED,Cold Call,
LEAD-00001807,LEAD-00001807,CUST-00000271,SP-00000005,25000.0,2024-06-01,QUALIFIED,Website,
LEAD-00001808,LEAD-00001808,CUST-00000369,SP-00000020,5000.0,2024-05-24,CONTACTED,Partner,
LEAD-00001809,LEAD-00001809,CUST-00000556,SP-00000005,50000.0,2024-11-05,LOST,Cold Call,
LEAD-00001810,LEAD-00001810,CUST-00000719,SP-00000006,500.0,2024-03-21,NEW,Email Campaign,
LEAD-00001811,LEAD-00001811,CUST-00000826,SP-00000019,1000.0,2025-03-15,QUALIFIED,Referral,
LEAD-00001812,LEAD-00001812,CUST-00000273,SP-00000004,10000.0,2024-05-23,LOST,Trade Show,
LEAD-00001813,LEAD-00001813,CUST-00000538,SP-00000019,50000.0,2023-08-30,NEW,Website,
LEAD-00001814,LEAD-00001814,CUST-00000405,SP-00000016,500.0,2024-12-20,QUALIFIED,Cold Call,
LEAD-00001815,LEAD-00001815,CUST-00000130,SP-00000009,500.0,2024-12-02,LOST,Email Campaign,
LEAD-00001816,LEAD-00001816,CUST-00000221,SP-00000007,25000.0,2023-08-23,NEW,Email Campaign,
LEAD-00001817,LEAD-00001817,CUST-00000188,SP-00000016,1000.0,2024-02-22,QUALIFIED,Referral,
LEAD-00001818,LEAD-00001818,CUST-00000572,SP-00000020,50000.0,2023-12-30,CONVERTED,Cold Call,
LEAD-00001819,LEAD-00001819,CUST-00000026,SP-00000005,25000.0,2024-08-13,QUALIFIED,Referral,
LEAD-00001820,LEAD-00001820,CUST-00000069,SP-00000018,1000.0,2024-06-26,CONTACTED,Website,
LEAD-00001821,LEAD-00001821,CUST-00000820,SP-00000012,5000.0,2024-11-14,CONTACTED,Website,
LEAD-00001822,LEAD-00001822,CUST-00000977,SP-00000016,2500.0,2024-03-03,CONVERTED,Referral,
LEAD-00001823,LEAD-00001823,CUST-00000624,SP-00000015,10000.0,2024-07-26,QUALIFIED,Website,
LEAD-00001824,LEAD-00001824,CUST-00000226,SP-00000013,500.0,2024-12-21,CONVERTED,Referral,
LEAD-00001825,LEAD-00001825,CUST-00000629,SP-00000014,10000.0,2023-12-17,NEW,Email Campaign,
LEAD-00001826,LEAD-00001826,CUST-00000528,SP-00000007,1000.0,2024-08-25,QUALIFIED,Email Campaign,
LEAD-00001827,LEAD-00001827,CUST-00000345,SP-00000015,500.0,2024-10-30,QUALIFIED,Referral,
LEAD-00001828,LEAD-00001828,CUST-00000011,SP-00000002,25000.0,2024-01-15,NEW,Trade Show,
LEAD-00001829,LEAD-00001829,CUST-00000389,SP-00000010,2500.0,2023-09-22,CONTACTED,Email Campaign,
LEAD-00001830,LEAD-00001830,CUST-00000414,SP-00000018,10000.0,2025-06-03,CONTACTED,Trade Show,
LEAD-00001831,LEAD-00001831,CUST-00000534,SP-00000005,25000.0,2025-01-10,CONTACTED,Partner,
LEAD-00001832,LEAD-00001832,CUST-00000550,SP-00000007,25000.0,2025-05-30,NEW,Website,
LEAD-00001833,LEAD-00001833,CUST-00000560,SP-00000008,25000.0,2025-03-25,NEW,Partner,
LEAD-00001834,LEAD-00001834,CUST-00000133,SP-00000003,2500.0,2025-06-23,CONTACTED,Partner,
LEAD-00001835,LEAD-00001835,CUST-00000947,SP-00000005,500.0,2024-12-29,LOST,Partner,
LEAD-00001836,LEAD-00001836,CUST-00000421,SP-00000004,50000.0,2024-07-21,QUALIFIED,Referral,
LEAD-00001837,LEAD-00001837,CUST-00000516,SP-00000016,10000.0,2024-04-21,CONTACTED,Website,
LEAD-00001838,LEAD-00001838,CUST-00000996,SP-00000003,50000.0,2023-07-16,QUALIFIED,Referral,
LEAD-00001839,LEAD-00001839,CUST-00000061,SP-00000010,10000.0,2023-10-23,CONTACTED,Website,
LEAD-00001840,LEAD-00001840,CUST-00000194,SP-00000008,5000.0,2023-12-24,QUALIFIED,Partner,
LEAD-00001841,LEAD-00001841,CUST-00000835,SP-00000012,5000.0,2025-04-18,NEW,Trade Show,
LEAD-00001842,LEAD-00001842,CUST-00000557,SP-00000020,50000.0,2024-08-21,CONTACTED,Email Campaign,
LEAD-00001843,LEAD-00001843,CUST-00000426,SP-00000012,1000.0,2025-04-20,CONTACTED,Referral,
LEAD-00001844,LEAD-00001844,CUST-00000873,SP-00000001,1000.0,2025-05-17,CONVERTED,Cold Call,
LEAD-00001845,LEAD-00001845,CUST-00000630,SP-00000017,500.0,2024-01-26,NEW,Partner,
LEAD-00001846,LEAD-00001846,CUST-00000454,SP-00000007,10000.0,2025-01-29,CONVERTED,Cold Call,
LEAD-00001847,LEAD-00001847,CUST-00000394,SP-00000006,10000.0,2023-07-22,QUALIFIED,Referral,
LEAD-00001848,LEAD-00001848,CUST-00000468,SP-00000010,500.0,2023-12-10,QUALIFIED,Referral,
LEAD-00001849,LEAD-00001849,CUST-00000738,SP-00000019,25000.0,2023-09-12,QUALIFIED,Trade Show,
LEAD-00001850,LEAD-00001850,CUST-00000684,SP-00000013,5000.0,2024-02-04,CONVERTED,Trade Show,
LEAD-00001851,LEAD-00001851,CUST-00000048,SP-00000018,1000.0,2023-11-11,QUALIFIED,Website,
LEAD-00001852,LEAD-00001852,CUST-00000863,SP-00000009,5000.0,2025-05-04,QUALIFIED,Referral,
LEAD-00001853,LEAD-00001853,CUST-00000023,SP-00000004,10000.0,2023-11-11,CONTACTED,Partner,
LEAD-00001854,LEAD-00001854,CUST-00000029,SP-00000015,2500.0,2024-12-04,LOST,Referral,
LEAD-00001855,LEAD-00001855,CUST-00000285,SP-00000004,50000.0,2025-01-11,LOST,Partner,
LEAD-00001856,LEAD-00001856,CUST-00000844,SP-00000007,2500.0,2024-09-02,CONTACTED,Website,
LEAD-00001857,LEAD-00001857,CUST-00000486,SP-00000003,50000.0,2025-04-21,QUALIFIED,Website,
LEAD-00001858,LEAD-00001858,CUST-00000278,SP-00000016,1000.0,2024-04-09,QUALIFIED,Referral,
LEAD-00001859,LEAD-00001859,CUST-00000479,SP-00000006,1000.0,2023-08-20,QUALIFIED,Trade Show,
LEAD-00001860,LEAD-00001860,CUST-00000551,SP-00000001,10000.0,2023-07-27,QUALIFIED,Trade Show,
LEAD-00001861,LEAD-00001861,CUST-00000815,SP-00000003,5000.0,2024-04-16,QUALIFIED,Email Campaign,
LEAD-00001862,LEAD-00001862,CUST-00000517,SP-00000014,1000.0,2023-11-08,NEW,Cold Call,
LEAD-00001863,LEAD-00001863,CUST-00000550,SP-00000014,5000.0,2024-03-07,CONTACTED,Trade Show,
LEAD-00001864,LEAD-00001864,CUST-00000245,SP-00000018,10000.0,2024-03-29,NEW,Trade Show,
LEAD-00001865,LEAD-00001865,CUST-00000168,SP-00000008,2500.0,2025-02-22,QUALIFIED,Referral,
LEAD-00001866,LEAD-00001866,CUST-00000661,SP-00000002,50000.0,2023-11-16,LOST,Email Campaign,
LEAD-00001867,LEAD-00001867,CUST-00000649,SP-00000002,500.0,2024-08-07,QUALIFIED,Cold Call,
LEAD-00001868,LEAD-00001868,CUST-00000378,SP-00000004,2500.0,2023-09-10,CONTACTED,Cold Call,
LEAD-00001869,LEAD-00001869,CUST-00000452,SP-00000006,1000.0,2025-05-17,CONTACTED,Partner,
LEAD-00001870,LEAD-00001870,CUST-00000441,SP-00000013,25000.0,2024-09-01,CONTACTED,Email Campaign,
LEAD-00001871,LEAD-00001871,CUST-00000539,SP-00000010,25000.0,2024-09-14,LOST,Partner,
LEAD-00001872,LEAD-00001872,CUST-00000008,SP-00000007,1000.0,2024-07-01,NEW,Cold Call,
LEAD-00001873,LEAD-00001873,CUST-00000518,SP-00000002,25000.0,2023-10-13,CONTACTED,Referral,
LEAD-00001874,LEAD-00001874,CUST-00000459,SP-00000013,2500.0,2023-08-08,QUALIFIED,Cold Call,
LEAD-00001875,LEAD-00001875,CUST-00000035,SP-00000008,500.0,2024-10-08,CONVERTED,Trade Show,
LEAD-00001876,LEAD-00001876,CUST-00000898,SP-00000017,2500.0,2024-08-22,QUALIFIED,Referral,
LEAD-00001877,LEAD-00001877,CUST-00000850,SP-00000020,25000.0,2024-08-28,LOST,Referral,
LEAD-00001878,LEAD-00001878,CUST-00000837,SP-00000006,10000.0,2025-03-31,LOST,Email Campaign,
LEAD-00001879,LEAD-00001879,CUST-00000266,SP-00000011,25000.0,2024-11-08,LOST,Referral,
LEAD-00001880,LEAD-00001880,CUST-00000665,SP-00000009,1000.0,2024-03-10,QUALIFIED,Cold Call,
LEAD-00001881,LEAD-00001881,CUST-00000072,SP-00000006,1000.0,2024-08-27,CONTACTED,Website,
LEAD-00001882,LEAD-00001882,CUST-00000447,SP-00000004,10000.0,2024-02-14,LOST,Cold Call,
LEAD-00001883,LEAD-00001883,CUST-00000733,SP-00000015,25000.0,2023-09-02,CONTACTED,Email Campaign,
LEAD-00001884,LEAD-00001884,CUST-00000518,SP-00000016,50000.0,2024-12-29,QUALIFIED,Partner,
LEAD-00001885,LEAD-00001885,CUST-00000083,SP-00000018,5000.0,2025-05-22,NEW,Cold Call,
LEAD-00001886,LEAD-00001886,CUST-00000671,SP-00000019,10000.0,2024-01-22,CONTACTED,Website,
LEAD-00001887,LEAD-00001887,CUST-00000057,SP-00000011,50000.0,2024-06-13,CONTACTED,Partner,
LEAD-00001888,LEAD-00001888,CUST-00000169,SP-00000009,1000.0,2024-10-04,CONVERTED,Referral,
LEAD-00001889,LEAD-00001889,CUST-00000036,SP-00000015,50000.0,2024-12-06,LOST,Referral,
LEAD-00001890,LEAD-00001890,CUST-00000649,SP-00000015,500.0,2024-10-12,LOST,Website,
LEAD-00001891,LEAD-00001891,CUST-00000197,SP-00000015,50000.0,2024-06-16,CONVERTED,Cold Call,
LEAD-00001892,LEAD-00001892,CUST-00000831,SP-00000010,10000.0,2024-09-01,CONVERTED,Partner,
LEAD-00001893,LEAD-00001893,CUST-00000781,SP-00000004,2500.0,2024-02-12,CONTACTED,Email Campaign,
LEAD-00001894,LEAD-00001894,CUST-00000589,SP-00000008,50000.0,2024-07-19,NEW,Cold Call,
LEAD-00001895,LEAD-00001895,CUST-00000323,SP-00000020,500.0,2024-11-24,QUALIFIED,Cold Call,
LEAD-00001896,LEAD-00001896,CUST-00000707,SP-00000001,500.0,2023-12-07,CONTACTED,Email Campaign,
LEAD-00001897,LEAD-00001897,CUST-00000570,SP-00000006,10000.0,2023-10-22,CONVERTED,Cold Call,
LEAD-00001898,LEAD-00001898,CUST-00000047,SP-00000006,50000.0,2024-05-29,LOST,Referral,
LEAD-00001899,LEAD-00001899,CUST-00000269,SP-00000010,500.0,2023-10-26,LOST,Referral,
LEAD-00001900,LEAD-00001900,CUST-00000179,SP-00000002,500.0,2024-02-15,QUALIFIED,Website,
LEAD-00001901,LEAD-00001901,CUST-00000422,SP-00000001,25000.0,2025-02-07,LOST,Referral,
LEAD-00001902,LEAD-00001902,CUST-00000942,SP-00000017,50000.0,2025-03-18,LOST,Cold Call,
LEAD-00001903,LEAD-00001903,CUST-00000002,SP-00000020,25000.0,2025-03-31,CONVERTED,Referral,
LEAD-00001904,LEAD-00001904,CUST-00000954,SP-00000014,1000.0,2024-03-03,NEW,Referral,
LEAD-00001905,LEAD-00001905,CUST-00000937,SP-00000008,25000.0,2023-08-23,LOST,Website,
LEAD-00001906,LEAD-00001906,CUST-00000157,SP-00000007,1000.0,2025-01-06,QUALIFIED,Referral,
LEAD-00001907,LEAD-00001907,CUST-00000123,SP-00000005,2500.0,2023-07-09,NEW,Referral,
LEAD-00001908,LEAD-00001908,CUST-00000134,SP-00000009,500.0,2024-11-06,LOST,Partner,
LEAD-00001909,LEAD-00001909,CUST-00000541,SP-00000013,500.0,2023-07-23,CONTACTED,Email Campaign,
LEAD-00001910,LEAD-00001910,CUST-00000701,SP-00000017,10000.0,2023-12-09,CONTACTED,Partner,
LEAD-00001911,LEAD-00001911,CUST-00000445,SP-00000020,500.0,2025-04-12,CONVERTED,Referral,
LEAD-00001912,LEAD-00001912,CUST-00000607,SP-00000001,50000.0,2023-12-27,CONTACTED,Email Campaign,
LEAD-00001913,LEAD-00001913,CUST-00000725,SP-00000020,10000.0,2023-07-23,CONVERTED,Trade Show,
LEAD-00001914,LEAD-00001914,CUST-00000920,SP-00000011,500.0,2025-05-19,LOST,Referral,
LEAD-00001915,LEAD-00001915,CUST-00000017,SP-00000006,50000.0,2024-09-16,QUALIFIED,Email Campaign,
LEAD-00001916,LEAD-00001916,CUST-00000136,SP-00000015,10000.0,2023-12-17,CONVERTED,Email Campaign,
LEAD-00001917,LEAD-00001917,CUST-00000503,SP-00000006,50000.0,2024-06-04,CONTACTED,Email Campaign,
LEAD-00001918,LEAD-00001918,CUST-00000194,SP-00000016,2500.0,2024-05-19,CONTACTED,Trade Show,
LEAD-00001919,LEAD-00001919,CUST-00000054,SP-00000003,25000.0,2024-01-07,CONTACTED,Trade Show,
LEAD-00001920,LEAD-00001920,CUST-00000772,SP-00000020,500.0,2024-12-31,CONTACTED,Trade Show,
LEAD-00001921,LEAD-00001921,CUST-00000204,SP-00000005,25000.0,2023-07-10,CONTACTED,Trade Show,
LEAD-00001922,LEAD-00001922,CUST-00000980,SP-00000020,1000.0,2023-10-29,NEW,Trade Show,
LEAD-00001923,LEAD-00001923,CUST-00000531,SP-00000008,50000.0,2024-12-26,CONVERTED,Referral,
LEAD-00001924,LEAD-00001924,CUST-00000995,SP-00000015,10000.0,2023-08-20,CONTACTED,Trade Show,
LEAD-00001925,LEAD-00001925,CUST-00000995,SP-00000010,2500.0,2024-10-05,CONTACTED,Partner,
LEAD-00001926,LEAD-00001926,CUST-00000572,SP-00000011,2500.0,2023-10-29,CONTACTED,Referral,
LEAD-00001927,LEAD-00001927,CUST-00000239,SP-00000014,5000.0,2023-09-12,CONTACTED,Trade Show,
LEAD-00001928,LEAD-00001928,CUST-00000187,SP-00000008,500.0,2025-05-08,CONVERTED,Partner,
LEAD-00001929,LEAD-00001929,CUST-00000566,SP-00000003,10000.0,2025-05-16,CONTACTED,Partner,
LEAD-00001930,LEAD-00001930,CUST-00000766,SP-00000007,25000.0,2025-04-12,CONTACTED,Trade Show,
LEAD-00001931,LEAD-00001931,CUST-00000342,SP-00000005,50000.0,2023-07-16,CONTACTED,Referral,
LEAD-00001932,LEAD-00001932,CUST-00000287,SP-00000005,25000.0,2023-08-30,CONTACTED,Cold Call,
LEAD-00001933,LEAD-00001933,CUST-00000700,SP-00000016,1000.0,2024-12-12,QUALIFIED,Email Campaign,
LEAD-00001934,LEAD-00001934,CUST-00000626,SP-00000001,25000.0,2024-10-05,CONVERTED,Partner,
LEAD-00001935,LEAD-00001935,CUST-00000117,SP-00000008,500.0,2025-04-08,QUALIFIED,Cold Call,
LEAD-00001936,LEAD-00001936,CUST-00000719,SP-00000013,1000.0,2025-05-06,CONVERTED,Email Campaign,
LEAD-00001937,LEAD-00001937,CUST-00000347,SP-00000010,25000.0,2023-08-12,NEW,Referral,
LEAD-00001938,LEAD-00001938,CUST-00000837,SP-00000005,500.0,2025-06-23,NEW,Partner,
LEAD-00001939,LEAD-00001939,CUST-00000891,SP-00000014,50000.0,2024-10-09,QUALIFIED,Email Campaign,
LEAD-00001940,LEAD-00001940,CUST-00000815,SP-00000014,10000.0,2024-07-03,NEW,Cold Call,
LEAD-00001941,LEAD-00001941,CUST-00000756,SP-00000001,50000.0,2024-05-17,CONTACTED,Partner,
LEAD-00001942,LEAD-00001942,CUST-00000164,SP-00000016,1000.0,2025-04-09,NEW,Partner,
LEAD-00001943,LEAD-00001943,CUST-00000239,SP-00000017,50000.0,2024-01-04,LOST,Website,
LEAD-00001944,LEAD-00001944,CUST-00000056,SP-00000001,25000.0,2023-08-08,CONTACTED,Website,
LEAD-00001945,LEAD-00001945,CUST-00000862,SP-00000003,500.0,2023-09-01,QUALIFIED,Website,
LEAD-00001946,LEAD-00001946,CUST-00000581,SP-00000006,50000.0,2025-01-23,CONVERTED,Website,
LEAD-00001947,LEAD-00001947,CUST-00000792,SP-00000001,1000.0,2025-01-07,CONVERTED,Email Campaign,
LEAD-00001948,LEAD-00001948,CUST-00000493,SP-00000017,500.0,2024-06-07,NEW,Trade Show,
LEAD-00001949,LEAD-00001949,CUST-00000108,SP-00000015,10000.0,2025-02-14,CONVERTED,Cold Call,
LEAD-00001950,LEAD-00001950,CUST-00000376,SP-00000010,500.0,2023-09-19,CONVERTED,Cold Call,
LEAD-00001951,LEAD-00001951,CUST-00000181,SP-00000010,50000.0,2023-11-20,QUALIFIED,Partner,
LEAD-00001952,LEAD-00001952,CUST-00000919,SP-00000012,2500.0,2024-02-13,QUALIFIED,Website,
LEAD-00001953,LEAD-00001953,CUST-00000585,SP-00000016,10000.0,2023-09-30,CONTACTED,Trade Show,
LEAD-00001954,LEAD-00001954,CUST-00000163,SP-00000006,25000.0,2023-08-22,CONTACTED,Partner,
LEAD-00001955,LEAD-00001955,CUST-00000205,SP-00000005,25000.0,2024-12-14,CONTACTED,Website,
LEAD-00001956,LEAD-00001956,CUST-00000714,SP-00000012,10000.0,2024-11-05,CONTACTED,Trade Show,
LEAD-00001957,LEAD-00001957,CUST-00000810,SP-00000020,5000.0,2024-02-05,NEW,Referral,
LEAD-00001958,LEAD-00001958,CUST-00000299,SP-00000013,5000.0,2023-08-29,CONTACTED,Referral,
LEAD-00001959,LEAD-00001959,CUST-00000614,SP-00000009,10000.0,2024-03-30,NEW,Website,
LEAD-00001960,LEAD-00001960,CUST-00000858,SP-00000020,500.0,2023-07-15,NEW,Trade Show,
LEAD-00001961,LEAD-00001961,CUST-00000230,SP-00000004,500.0,2023-09-08,CONTACTED,Website,
LEAD-00001962,LEAD-00001962,CUST-00000618,SP-00000015,25000.0,2023-07-27,QUALIFIED,Cold Call,
LEAD-00001963,LEAD-00001963,CUST-00000665,SP-00000002,2500.0,2024-03-07,NEW,Trade Show,
LEAD-00001964,LEAD-00001964,CUST-00000112,SP-00000020,1000.0,2024-06-21,NEW,Partner,
LEAD-00001965,LEAD-00001965,CUST-00000832,SP-00000001,2500.0,2024-03-30,CONVERTED,Referral,
LEAD-00001966,LEAD-00001966,CUST-00000226,SP-00000012,5000.0,2024-04-16,NEW,Website,
LEAD-00001967,LEAD-00001967,CUST-00000981,SP-00000018,50000.0,2023-11-03,CONVERTED,Trade Show,
LEAD-00001968,LEAD-00001968,CUST-00000977,SP-00000006,25000.0,2025-01-06,QUALIFIED,Website,
LEAD-00001969,LEAD-00001969,CUST-00000371,SP-00000003,25000.0,2024-04-12,CONTACTED,Referral,
LEAD-00001970,LEAD-00001970,CUST-00000581,SP-00000019,500.0,2024-05-29,CONTACTED,Email Campaign,
LEAD-00001971,LEAD-00001971,CUST-00000932,SP-00000019,10000.0,2023-10-17,QUALIFIED,Partner,
