id,invoice_id,invoice_number,so_number,invoice_date,due_date,customer_id,customer_name,total_amount,amount_paid,amount_outstanding,days_overdue,aging_bucket,status
4682,INV-00004682,INV-00004682,SO-00004940,2024-12-13,2025-02-11,CUST-00000338,Rivera Inc Ltd,306.46,149.56,156.89999999999998,484.27543738437817,OVER 90 DAYS,PARTIAL
4683,INV-00004683,INV-00004683,SO-00004941,2025-05-31,2025-06-15,CUST-00000986,Lee Group Co,219.45,0.0,219.45,360.27543738437817,OVER 90 DAYS,OPEN
4684,INV-00004684,INV-00004684,SO-00004942,2024-12-20,2025-01-04,CUST-00000043,"Hernandez, Lee and Fox Corp",473.0,0.0,473.0,522.2754373843782,OVER 90 DAYS,OPEN
4685,INV-00004685,INV-00004685,SO-00004943,2023-08-22,2023-09-21,CUST-00000349,Phillips LLC Co,2038.76,2038.76,0.0,0.0,PAID,PAID
4686,INV-00004686,INV-00004686,SO-00004944,2024-11-28,2025-01-12,CUST-00000948,Garrett-Young LLC,77.47,0.0,77.47,514.2754373843782,OVER 90 DAYS,OPEN
4687,INV-00004687,INV-00004687,SO-00004945,2024-07-03,2024-08-02,CUST-00000812,Evans-Cannon Inc,10.79,10.79,0.0,0.0,PAID,PAID
4688,INV-00004688,INV-00004688,SO-00004946,2025-02-21,2025-04-22,CUST-00000418,"Chan, Lewis and Walker LLC",970.25,0.0,970.25,414.27543738437817,OVER 90 DAYS,OPEN
4689,INV-00004689,INV-00004689,SO-00004947,2024-09-16,2024-11-15,CUST-00000037,Williamson Ltd LLC,1404.2,0.0,1404.2,572.2754373843782,OVER 90 DAYS,OPEN
4690,INV-00004690,INV-00004690,SO-00004948,2025-03-17,2025-05-01,CUST-00000544,Tran Group Inc,169.7,169.7,0.0,0.0,PAID,PAID
4691,INV-00004691,INV-00004691,SO-00004949,2024-03-12,2024-03-27,CUST-00000648,"Vincent, Anderson and Mason Co",73.95,0.0,73.95,805.2754373843782,OVER 90 DAYS,OVERDUE
4692,INV-00004692,INV-00004692,SO-00004950,2024-12-20,2025-02-18,CUST-00000593,"Blackwell, James and Hogan Co",39.0,0.0,39.0,477.27543738437817,OVER 90 DAYS,OPEN
4693,INV-00004693,INV-00004693,SO-00004951,2024-10-11,2024-10-26,CUST-00000315,Gallagher and Sons LLC,1612.75,0.0,1612.75,592.2754373843782,OVER 90 DAYS,OPEN
4694,INV-00004694,INV-00004694,SO-00004952,2024-11-13,2025-01-12,CUST-00000565,Vaughn LLC Ltd,5651.03,0.0,5651.03,514.2754373843782,OVER 90 DAYS,OPEN
4695,INV-00004695,INV-00004695,SO-00004953,2025-04-06,2025-05-06,CUST-00000230,"Walters, Davenport and Becker Co",171.5,0.0,171.5,400.27543738437817,OVER 90 DAYS,OPEN
4696,INV-00004696,INV-00004696,SO-00004954,2023-07-05,2023-07-20,CUST-00000686,Valenzuela-Greene Corp,90.8,34.12,56.68,1056.2754373843782,OVER 90 DAYS,PARTIAL
4697,INV-00004697,INV-00004697,SO-00004955,2024-03-01,2024-04-15,CUST-00000609,Hamilton-Smith Co,132.5,132.5,0.0,0.0,PAID,PAID
4698,INV-00004698,INV-00004698,SO-00004956,2025-01-09,2025-01-24,CUST-00000184,Kramer-Shannon LLC,64.95,0.0,64.95,502.27543738437817,OVER 90 DAYS,OPEN
4699,INV-00004699,INV-00004699,SO-00004957,2024-04-24,2024-06-23,CUST-00000425,Stevens-Robinson Co,113.55,113.55,0.0,0.0,PAID,PAID
4700,INV-00004700,INV-00004700,SO-00004958,2024-03-06,2024-04-20,CUST-00000062,"Rivera, Campos and Taylor Corp",115.78,46.89,68.89,781.2754373843782,OVER 90 DAYS,PARTIAL
4701,INV-00004701,INV-00004701,SO-00004959,2024-07-25,2024-08-24,CUST-00000260,Hernandez Group Co,185.2,0.0,185.2,655.2754373843782,OVER 90 DAYS,OPEN
4702,INV-00004702,INV-00004702,SO-00004960,2024-01-10,2024-03-10,CUST-00000411,Hill Group Co,828.75,828.75,0.0,0.0,PAID,PAID
4703,INV-00004703,INV-00004703,SO-00004961,2023-11-15,2023-12-15,CUST-00000939,Jones Ltd LLC,327.62,0.0,327.62,908.2754373843782,OVER 90 DAYS,OPEN
4704,INV-00004704,INV-00004704,SO-00004962,2025-06-11,2025-06-26,CUST-00000840,Moore-Chandler Co,35.99,11.62,24.370000000000005,349.27543738437817,OVER 90 DAYS,PARTIAL
4705,INV-00004705,INV-00004705,SO-00004963,2025-02-19,2025-03-21,CUST-00000782,Welch-Thomas LLC,1434.75,1434.75,0.0,0.0,PAID,PAID
4706,INV-00004706,INV-00004706,SO-00004964,2025-04-27,2025-05-27,CUST-00000397,Mccall-Prince Co,1235.5,1235.5,0.0,0.0,PAID,PAID
4707,INV-00004707,INV-00004707,SO-00004965,2025-03-24,2025-04-23,CUST-00000195,Rios-Padilla Co,1130.25,1130.25,0.0,0.0,PAID,PAID
4708,INV-00004708,INV-00004708,SO-00004966,2025-04-12,2025-04-27,CUST-00000849,Parks LLC Inc,56.2,56.2,0.0,0.0,PAID,PAID
4709,INV-00004709,INV-00004709,SO-00004967,2024-09-07,2024-11-06,CUST-00000453,Thomas-Huffman LLC,1660.9,0.0,1660.9,581.2754373843782,OVER 90 DAYS,OPEN
4710,INV-00004710,INV-00004710,SO-00004968,2024-11-08,2024-12-08,CUST-00000087,"Weber, Wheeler and Gonzalez LLC",2007.28,0.0,2007.28,549.2754373843782,OVER 90 DAYS,OPEN
4711,INV-00004711,INV-00004711,SO-00004970,2025-01-26,2025-03-27,CUST-00000338,Rivera Inc Ltd,82.3,0.0,82.3,440.27543738437817,OVER 90 DAYS,OVERDUE
4712,INV-00004712,INV-00004712,SO-00004971,2024-09-15,2024-10-15,CUST-00000774,Combs-Davis Corp,716.4,261.04,455.35999999999996,603.2754373843782,OVER 90 DAYS,PARTIAL
4713,INV-00004713,INV-00004713,SO-00004972,2023-07-22,2023-08-21,CUST-00000993,White PLC LLC,99.42,0.0,99.42,1024.2754373843782,OVER 90 DAYS,OPEN
4714,INV-00004714,INV-00004714,SO-00004973,2023-11-05,2023-12-20,CUST-00000710,Brock and Sons Inc,233.05,233.05,0.0,0.0,PAID,PAID
4715,INV-00004715,INV-00004715,SO-00004974,2023-07-25,2023-08-24,CUST-00000276,Moore and Sons Corp,3641.0,3641.0,0.0,0.0,PAID,PAID
4716,INV-00004716,INV-00004716,SO-00004975,2023-12-03,2024-02-01,CUST-00000535,"Brandt, Carter and Boyd Co",124.85,0.0,124.85,860.2754373843782,OVER 90 DAYS,OPEN
4717,INV-00004717,INV-00004717,SO-00004976,2024-07-22,2024-08-06,CUST-00000492,"Jones, Cummings and Conway LLC",3393.22,0.0,3393.22,673.2754373843782,OVER 90 DAYS,OVERDUE
4718,INV-00004718,INV-00004718,SO-00004977,2025-01-04,2025-03-05,CUST-00000977,Jones Group Corp,10.27,3.42,6.85,462.27543738437817,OVER 90 DAYS,PARTIAL
4719,INV-00004719,INV-00004719,SO-00004978,2025-03-15,2025-04-14,CUST-00000325,Brown-Hernandez Inc,103.15,0.0,103.15,422.27543738437817,OVER 90 DAYS,OPEN
4720,INV-00004720,INV-00004720,SO-00004980,2025-02-19,2025-03-06,CUST-00000048,"Frey, Santos and Johnson LLC",164.8,0.0,164.8,461.27543738437817,OVER 90 DAYS,OVERDUE
4721,INV-00004721,INV-00004721,SO-00004981,2024-03-16,2024-04-15,CUST-00000822,Nelson-Dean Inc,2722.83,0.0,2722.83,786.2754373843782,OVER 90 DAYS,OVERDUE
4722,INV-00004722,INV-00004722,SO-00004982,2024-11-19,2025-01-03,CUST-00000563,Adams and Sons LLC,421.36,421.36,0.0,0.0,PAID,PAID
4723,INV-00004723,INV-00004723,SO-00004983,2024-02-09,2024-03-25,CUST-00000778,Ray Ltd LLC,83.8,0.0,83.8,807.2754373843782,OVER 90 DAYS,OPEN
4724,INV-00004724,INV-00004724,SO-00004984,2023-08-29,2023-09-28,CUST-00000502,Marsh-Banks LLC,267.2,0.0,267.2,986.2754373843782,OVER 90 DAYS,OPEN
4725,INV-00004725,INV-00004725,SO-00004985,2025-02-16,2025-04-02,CUST-00000649,Sanders PLC LLC,37.91,0.0,37.91,434.27543738437817,OVER 90 DAYS,OPEN
4726,INV-00004726,INV-00004726,SO-00004986,2023-09-17,2023-10-17,CUST-00000619,"Wong, Bernard and Smith Inc",87.25,45.03,42.22,967.2754373843782,OVER 90 DAYS,PARTIAL
4727,INV-00004727,INV-00004727,SO-00004987,2024-05-17,2024-07-16,CUST-00000416,Curry-Barker Ltd,166.09,166.09,0.0,0.0,PAID,PAID
4728,INV-00004728,INV-00004728,SO-00004988,2025-04-07,2025-05-22,CUST-00000632,Jensen-Torres Ltd,361.45,361.45,0.0,0.0,PAID,PAID
4729,INV-00004729,INV-00004729,SO-00004989,2024-11-06,2024-12-06,CUST-00000057,White LLC Ltd,54.15,54.15,0.0,0.0,PAID,PAID
4730,INV-00004730,INV-00004730,SO-00004990,2024-06-19,2024-07-04,CUST-00000858,"Mcdonald, Dillon and George Ltd",7873.43,7873.43,0.0,0.0,PAID,PAID
4731,INV-00004731,INV-00004731,SO-00004991,2024-09-23,2024-10-08,CUST-00000581,Rivera Ltd Ltd,2475.2,2475.2,0.0,0.0,PAID,PAID
4732,INV-00004732,INV-00004732,SO-00004992,2024-08-02,2024-09-16,CUST-00000400,"Cohen, Compton and Perez Inc",115.65,115.65,0.0,0.0,PAID,PAID
4733,INV-00004733,INV-00004733,SO-00004994,2024-08-29,2024-10-13,CUST-00000563,Adams and Sons LLC,98.74,0.0,98.74,605.2754373843782,OVER 90 DAYS,OPEN
4734,INV-00004734,INV-00004734,SO-00004995,2024-06-30,2024-07-30,CUST-00000592,"Austin, Oliver and Haley Co",217.54,77.22,140.32,680.2754373843782,OVER 90 DAYS,PARTIAL
4735,INV-00004735,INV-00004735,SO-00004996,2024-12-02,2025-01-16,CUST-00000852,"Kramer, Sherman and Trujillo Inc",3798.8,0.0,3798.8,510.27543738437817,OVER 90 DAYS,OVERDUE
4736,INV-00004736,INV-00004736,SO-00004997,2024-09-27,2024-11-26,CUST-00000218,Cruz-Allen Co,233.25,0.0,233.25,561.2754373843782,OVER 90 DAYS,OPEN
4737,INV-00004737,INV-00004737,SO-00004998,2024-09-24,2024-10-24,CUST-00000397,Mccall-Prince Co,79.91,0.0,79.91,594.2754373843782,OVER 90 DAYS,OPEN
4738,INV-00004738,INV-00004738,SO-00004999,2024-02-06,2024-04-06,CUST-00000626,"Phelps, York and Randolph Ltd",3276.2,3276.2,0.0,0.0,PAID,PAID
4739,INV-00004739,INV-00004739,SO-00005000,2024-06-18,2024-07-03,CUST-00000844,Smith-Bauer Inc,1204.25,710.56,493.69000000000005,707.2754373843782,OVER 90 DAYS,PARTIAL
4740,INV-00004740,INV-00004740,SO-00005001,2025-05-25,2025-06-09,CUST-00000995,Holt-Meadows Corp,382.8,0.0,382.8,366.27543738437817,OVER 90 DAYS,OPEN
4741,INV-00004741,INV-00004741,SO-00005002,2024-09-24,2024-11-23,CUST-00000666,Shaw and Sons Ltd,7.32,0.0,7.32,564.2754373843782,OVER 90 DAYS,OVERDUE
4742,INV-00004742,INV-00004742,SO-00005003,2025-05-22,2025-07-21,CUST-00000575,"Mckinney, Richardson and Chapm Corp",22.88,0.0,22.88,324.27543738437817,OVER 90 DAYS,OPEN
4743,INV-00004743,INV-00004743,SO-00005004,2025-01-16,2025-03-17,CUST-00000972,Joseph-Brooks Inc,33.52,0.0,33.52,450.27543738437817,OVER 90 DAYS,OPEN
4744,INV-00004744,INV-00004744,SO-00005005,2024-01-03,2024-02-02,CUST-00000276,Moore and Sons Corp,4548.4,0.0,4548.4,859.2754373843782,OVER 90 DAYS,OVERDUE
4745,INV-00004745,INV-00004745,SO-00005006,2024-01-04,2024-03-04,CUST-00000642,"Jones, Smith and Hunter Corp",445.2,0.0,445.2,828.2754373843782,OVER 90 DAYS,OPEN
4746,INV-00004746,INV-00004746,SO-00005007,2025-02-16,2025-04-02,CUST-00000698,"Smith, Pena and Watts Ltd",1198.04,1198.04,0.0,0.0,PAID,PAID
4747,INV-00004747,INV-00004747,SO-00005008,2023-08-08,2023-09-22,CUST-00000330,Conner-Yu Inc,1942.5,1942.5,0.0,0.0,PAID,PAID
4748,INV-00004748,INV-00004748,SO-00005009,2025-02-19,2025-04-20,CUST-00000241,"Proctor, Burton and Crawford Corp",334.41,178.69,155.72000000000003,416.27543738437817,OVER 90 DAYS,PARTIAL
4749,INV-00004749,INV-00004749,SO-00005010,2023-07-05,2023-07-20,CUST-00000912,"Wagner, Walker and Roberts Co",207.3,207.3,0.0,0.0,PAID,PAID
4750,INV-00004750,INV-00004750,SO-00005011,2024-04-08,2024-06-07,CUST-00000217,"Brown, Hurst and Blevins Co",677.55,0.0,677.55,733.2754373843782,OVER 90 DAYS,OPEN
4751,INV-00004751,INV-00004751,SO-00005012,2024-07-20,2024-09-03,CUST-00000608,Russell-Hayes Co,418.12,0.0,418.12,645.2754373843782,OVER 90 DAYS,OVERDUE
4752,INV-00004752,INV-00004752,SO-00005013,2025-06-08,2025-08-07,CUST-00000402,Adams-Butler Corp,64.95,0.0,64.95,307.27543738437817,OVER 90 DAYS,OPEN
4753,INV-00004753,INV-00004753,SO-00005015,2023-09-19,2023-11-18,CUST-00000033,Duran Group LLC,647.15,308.46,338.69,935.2754373843782,OVER 90 DAYS,PARTIAL
4754,INV-00004754,INV-00004754,SO-00005016,2024-05-14,2024-07-13,CUST-00000133,Diaz and Sons LLC,1769.75,0.0,1769.75,697.2754373843782,OVER 90 DAYS,OPEN
4755,INV-00004755,INV-00004755,SO-00005017,2024-08-21,2024-10-20,CUST-00000370,Elliott-Hernandez Ltd,1849.26,0.0,1849.26,598.2754373843782,OVER 90 DAYS,OPEN
4756,INV-00004756,INV-00004756,SO-00005018,2024-08-06,2024-08-21,CUST-00000793,Jackson Inc Inc,256.75,0.0,256.75,658.2754373843782,OVER 90 DAYS,OPEN
4757,INV-00004757,INV-00004757,SO-00005019,2023-12-20,2024-01-19,CUST-00000776,Cooper-Jenkins Ltd,921.8,0.0,921.8,873.2754373843782,OVER 90 DAYS,OPEN
4758,INV-00004758,INV-00004758,SO-00005020,2023-11-11,2024-01-10,CUST-00000255,Murphy-Tran Inc,909.96,909.96,0.0,0.0,PAID,PAID
4759,INV-00004759,INV-00004759,SO-00005021,2025-06-22,2025-08-06,CUST-00000806,"Ferguson, Stout and Olson Inc",189.99,118.77,71.22000000000001,308.27543738437817,OVER 90 DAYS,PARTIAL
4760,INV-00004760,INV-00004760,SO-00005022,2025-02-26,2025-03-13,CUST-00000515,Alvarado-Davidson LLC,101.2,0.0,101.2,454.27543738437817,OVER 90 DAYS,OVERDUE
4761,INV-00004761,INV-00004761,SO-00005023,2023-08-02,2023-10-01,CUST-00000818,"Aguirre, Cohen and Mitchell Ltd",293.85,293.85,0.0,0.0,PAID,PAID
4762,INV-00004762,INV-00004762,SO-00005024,2024-10-23,2024-11-22,CUST-00000615,James-Short LLC,261.5,261.5,0.0,0.0,PAID,PAID
4763,INV-00004763,INV-00004763,SO-00005025,2024-06-24,2024-07-09,CUST-00000825,Compton LLC Corp,63.72,0.0,63.72,701.2754373843782,OVER 90 DAYS,OPEN
4764,INV-00004764,INV-00004764,SO-00005027,2024-12-13,2025-02-11,CUST-00000904,Deleon LLC LLC,66.44,31.43,35.01,484.27543738437817,OVER 90 DAYS,PARTIAL
4765,INV-00004765,INV-00004765,SO-00005028,2024-07-16,2024-07-31,CUST-00000141,Brooks and Sons Inc,150.33,150.33,0.0,0.0,PAID,PAID
4766,INV-00004766,INV-00004766,SO-00005029,2025-04-08,2025-05-08,CUST-00000195,Rios-Padilla Co,195.9,195.9,0.0,0.0,PAID,PAID
4767,INV-00004767,INV-00004767,SO-00005030,2024-12-13,2024-12-28,CUST-00000219,"Wheeler, Rice and Levine Inc",38.9,38.9,0.0,0.0,PAID,PAID
4768,INV-00004768,INV-00004768,SO-00005031,2023-11-01,2023-11-16,CUST-00000594,Cruz PLC Co,4675.59,4675.59,0.0,0.0,PAID,PAID
4769,INV-00004769,INV-00004769,SO-00005032,2024-08-27,2024-09-26,CUST-00000822,Nelson-Dean Inc,43.4,20.71,22.689999999999998,622.2754373843782,OVER 90 DAYS,PARTIAL
4770,INV-00004770,INV-00004770,SO-00005033,2024-03-17,2024-05-16,CUST-00000135,Rose-Fowler Corp,43.65,0.0,43.65,755.2754373843782,OVER 90 DAYS,OPEN
4771,INV-00004771,INV-00004771,SO-00005035,2023-10-02,2023-11-16,CUST-00000144,"Ellison, Arias and Thompson LLC",92.9,31.14,61.760000000000005,937.2754373843782,OVER 90 DAYS,PARTIAL
4772,INV-00004772,INV-00004772,SO-00005036,2024-03-29,2024-04-13,CUST-00000065,Peterson PLC Inc,203.36,106.05,97.31000000000002,788.2754373843782,OVER 90 DAYS,PARTIAL
4773,INV-00004773,INV-00004773,SO-00005037,2025-03-03,2025-04-02,CUST-00000939,Jones Ltd LLC,171.78,66.11,105.67,434.27543738437817,OVER 90 DAYS,PARTIAL
4774,INV-00004774,INV-00004774,SO-00005038,2025-06-20,2025-08-04,CUST-00000389,Hernandez PLC Ltd,224.0,132.8,91.19999999999999,310.27543738437817,OVER 90 DAYS,PARTIAL
4775,INV-00004775,INV-00004775,SO-00005039,2024-08-28,2024-10-12,CUST-00000073,"Moore, Price and Ward Corp",138.4,78.42,59.980000000000004,606.2754373843782,OVER 90 DAYS,PARTIAL
4776,INV-00004776,INV-00004776,SO-00005040,2023-10-28,2023-11-12,CUST-00000648,"Vincent, Anderson and Mason Co",785.04,0.0,785.04,941.2754373843782,OVER 90 DAYS,OPEN
4777,INV-00004777,INV-00004777,SO-00005041,2024-06-14,2024-07-29,CUST-00000435,"Johnson, Jimenez and Phillips Inc",889.72,889.72,0.0,0.0,PAID,PAID
4778,INV-00004778,INV-00004778,SO-00005042,2024-04-01,2024-05-01,CUST-00000110,"Terrell, Byrd and Ross Ltd",738.75,0.0,738.75,770.2754373843782,OVER 90 DAYS,OVERDUE
4779,INV-00004779,INV-00004779,SO-00005043,2024-01-18,2024-02-17,CUST-00000284,Green-Ewing Ltd,172.51,83.73,88.77999999999999,844.2754373843782,OVER 90 DAYS,PARTIAL
4780,INV-00004780,INV-00004780,SO-00005044,2024-11-21,2025-01-05,CUST-00000893,Larson-Holmes Inc,125.3,0.0,125.3,521.2754373843782,OVER 90 DAYS,OPEN
4781,INV-00004781,INV-00004781,SO-00005045,2023-10-28,2023-12-27,CUST-00000693,"Johnston, Coleman and Scott Corp",153.19,0.0,153.19,896.2754373843782,OVER 90 DAYS,OPEN
4782,INV-00004782,INV-00004782,SO-00005046,2023-12-24,2024-02-22,CUST-00000082,Armstrong and Sons Co,138.45,42.87,95.57999999999998,839.2754373843782,OVER 90 DAYS,PARTIAL
4783,INV-00004783,INV-00004783,SO-00005047,2024-11-09,2024-12-09,CUST-00000095,Bennett-Velasquez Ltd,65.99,0.0,65.99,548.2754373843782,OVER 90 DAYS,OPEN
4784,INV-00004784,INV-00004784,SO-00005048,2024-07-08,2024-08-22,CUST-00000658,Keith-Williams Co,61.82,0.0,61.82,657.2754373843782,OVER 90 DAYS,OPEN
4785,INV-00004785,INV-00004785,SO-00005049,2025-05-30,2025-07-29,CUST-00000080,Smith-Gutierrez Corp,105.43,0.0,105.43,316.27543738437817,OVER 90 DAYS,OVERDUE
4786,INV-00004786,INV-00004786,SO-00005050,2025-06-01,2025-07-31,CUST-00000381,Henderson Ltd LLC,1165.15,0.0,1165.15,314.27543738437817,OVER 90 DAYS,OPEN
4787,INV-00004787,INV-00004787,SO-00005051,2025-03-11,2025-04-10,CUST-00000325,Brown-Hernandez Inc,1237.34,1237.34,0.0,0.0,PAID,PAID
4788,INV-00004788,INV-00004788,SO-00005052,2023-09-30,2023-11-29,CUST-00000813,Harper-Robles Co,280.06,0.0,280.06,924.2754373843782,OVER 90 DAYS,OPEN
4789,INV-00004789,INV-00004789,SO-00005053,2024-02-04,2024-02-19,CUST-00000986,Lee Group Co,178.62,72.24,106.38000000000001,842.2754373843782,OVER 90 DAYS,PARTIAL
4790,INV-00004790,INV-00004790,SO-00005054,2025-04-17,2025-05-02,CUST-00000048,"Frey, Santos and Johnson LLC",6.11,2.38,3.7300000000000004,404.27543738437817,OVER 90 DAYS,PARTIAL
4791,INV-00004791,INV-00004791,SO-00005055,2023-08-09,2023-08-24,CUST-00000423,Marquez-Fletcher LLC,19.62,19.62,0.0,0.0,PAID,PAID
4792,INV-00004792,INV-00004792,SO-00005056,2023-08-07,2023-09-06,CUST-00000805,"Fields, Elliott and Mills Co",1175.55,0.0,1175.55,1008.2754373843782,OVER 90 DAYS,OPEN
4793,INV-00004793,INV-00004793,SO-00005057,2025-01-02,2025-02-01,CUST-00000620,"Thomas, Williams and Armstrong Inc",716.6,340.72,375.88,494.27543738437817,OVER 90 DAYS,PARTIAL
4794,INV-00004794,INV-00004794,SO-00005058,2025-04-19,2025-06-18,CUST-00000647,Vance PLC Inc,58.15,58.15,0.0,0.0,PAID,PAID
4795,INV-00004795,INV-00004795,SO-00005059,2023-07-24,2023-09-07,CUST-00000791,Martinez and Sons Inc,92.3,92.3,0.0,0.0,PAID,PAID
4796,INV-00004796,INV-00004796,SO-00005060,2023-11-19,2024-01-03,CUST-00000717,Harris Ltd Inc,902.6,0.0,902.6,889.2754373843782,OVER 90 DAYS,OPEN
4797,INV-00004797,INV-00004797,SO-00005062,2025-03-16,2025-04-15,CUST-00000017,Southern Ventures,247.35,151.41,95.94,421.27543738437817,OVER 90 DAYS,PARTIAL
4798,INV-00004798,INV-00004798,SO-00005063,2023-08-04,2023-09-03,CUST-00000288,Anderson Group Ltd,438.25,438.25,0.0,0.0,PAID,PAID
4799,INV-00004799,INV-00004799,SO-00005064,2024-09-22,2024-10-22,CUST-00000095,Bennett-Velasquez Ltd,14.28,14.28,0.0,0.0,PAID,PAID
4800,INV-00004800,INV-00004800,SO-00005065,2023-10-08,2023-11-07,CUST-00000891,"King, Nixon and West Co",178.95,178.95,0.0,0.0,PAID,PAID
4801,INV-00004801,INV-00004801,SO-00005066,2024-06-08,2024-07-08,CUST-00000684,Mills PLC LLC,299.48,299.48,0.0,0.0,PAID,PAID
4802,INV-00004802,INV-00004802,SO-00005068,2024-03-13,2024-03-28,CUST-00000979,Patterson Inc Inc,392.53,0.0,392.53,804.2754373843782,OVER 90 DAYS,OPEN
4803,INV-00004803,INV-00004803,SO-00005069,2023-09-05,2023-09-20,CUST-00000686,Valenzuela-Greene Corp,273.4,164.74,108.65999999999997,994.2754373843782,OVER 90 DAYS,PARTIAL
4804,INV-00004804,INV-00004804,SO-00005070,2024-04-23,2024-06-07,CUST-00000403,"Davis, Alexander and Mcintyre Corp",3743.5,2428.46,1315.04,733.2754373843782,OVER 90 DAYS,PARTIAL
4805,INV-00004805,INV-00004805,SO-00005071,2023-08-09,2023-10-08,CUST-00000518,Christian-Booth Co,9.27,0.0,9.27,976.2754373843782,OVER 90 DAYS,OPEN
4806,INV-00004806,INV-00004806,SO-00005072,2023-08-18,2023-10-02,CUST-00000608,Russell-Hayes Co,1931.5,0.0,1931.5,982.2754373843782,OVER 90 DAYS,OPEN
4807,INV-00004807,INV-00004807,SO-00005073,2025-01-06,2025-03-07,CUST-00000060,Hickman-Evans LLC,1624.5,1624.5,0.0,0.0,PAID,PAID
4808,INV-00004808,INV-00004808,SO-00005074,2024-08-10,2024-08-25,CUST-00000628,King and Sons Inc,73.75,73.75,0.0,0.0,PAID,PAID
4809,INV-00004809,INV-00004809,SO-00005075,2024-04-15,2024-05-30,CUST-00000938,"Williamson, Brown and Pena Ltd",176.8,176.8,0.0,0.0,PAID,PAID
4810,INV-00004810,INV-00004810,SO-00005076,2023-09-04,2023-09-19,CUST-00000936,"Barnett, Bennett and Escobar Corp",12.66,12.66,0.0,0.0,PAID,PAID
4811,INV-00004811,INV-00004811,SO-00005077,2025-06-25,2025-07-25,CUST-00000940,Alvarado-Durham Ltd,155.4,60.71,94.69,320.27543738437817,OVER 90 DAYS,PARTIAL
4812,INV-00004812,INV-00004812,SO-00005078,2024-05-24,2024-07-08,CUST-00000237,"Logan, Le and Jackson Co",1261.0,0.0,1261.0,702.2754373843782,OVER 90 DAYS,OPEN
4813,INV-00004813,INV-00004813,SO-00005079,2024-02-23,2024-04-23,CUST-00000326,"Stark, Schroeder and Mathis Co",18211.5,0.0,18211.5,778.2754373843782,OVER 90 DAYS,OPEN
4814,INV-00004814,INV-00004814,SO-00005080,2024-09-11,2024-09-26,CUST-00000680,Hanson PLC Co,156.79,156.79,0.0,0.0,PAID,PAID
4815,INV-00004815,INV-00004815,SO-00005081,2024-12-19,2025-01-03,CUST-00000629,"Carpenter, Lynn and Howard Co",93.1,0.0,93.1,523.2754373843782,OVER 90 DAYS,OVERDUE
4816,INV-00004816,INV-00004816,SO-00005082,2024-07-10,2024-08-09,CUST-00000253,Finley Inc Co,342.3,342.3,0.0,0.0,PAID,PAID
4817,INV-00004817,INV-00004817,SO-00005083,2025-06-18,2025-07-18,CUST-00000976,Newton and Sons Corp,678.35,0.0,678.35,327.27543738437817,OVER 90 DAYS,OVERDUE
4818,INV-00004818,INV-00004818,SO-00005084,2024-12-30,2025-02-13,CUST-00000806,"Ferguson, Stout and Olson Inc",36.26,36.26,0.0,0.0,PAID,PAID
4819,INV-00004819,INV-00004819,SO-00005085,2025-01-27,2025-03-13,CUST-00000872,Diaz PLC LLC,379.1,0.0,379.1,454.27543738437817,OVER 90 DAYS,OVERDUE
4820,INV-00004820,INV-00004820,SO-00005086,2024-06-12,2024-08-11,CUST-00000232,"Ashley, Allen and Sanchez Ltd",611.5,611.5,0.0,0.0,PAID,PAID
4821,INV-00004821,INV-00004821,SO-00005087,2025-03-12,2025-03-27,CUST-00000355,"Martin, Preston and Moore LLC",1052.5,724.89,327.61,440.27543738437817,OVER 90 DAYS,PARTIAL
4822,INV-00004822,INV-00004822,SO-00005088,2023-12-10,2024-01-24,CUST-00000649,Sanders PLC LLC,5.06,5.06,0.0,0.0,PAID,PAID
4823,INV-00004823,INV-00004823,SO-00005089,2023-12-12,2024-01-11,CUST-00000305,"Wright, Mcknight and Stephens Inc",459.8,0.0,459.8,881.2754373843782,OVER 90 DAYS,OPEN
4824,INV-00004824,INV-00004824,SO-00005090,2025-06-08,2025-08-07,CUST-00000338,Rivera Inc Ltd,618.8,0.0,618.8,307.27543738437817,OVER 90 DAYS,OPEN
4825,INV-00004825,INV-00004825,SO-00005091,2023-09-27,2023-10-27,CUST-00000711,Frost-Graham Corp,34.82,34.82,0.0,0.0,PAID,PAID
4826,INV-00004826,INV-00004826,SO-00005092,2024-03-29,2024-05-13,CUST-00000698,"Smith, Pena and Watts Ltd",1773.53,0.0,1773.53,758.2754373843782,OVER 90 DAYS,OPEN
4827,INV-00004827,INV-00004827,SO-00005093,2024-06-14,2024-08-13,CUST-00000920,Adams Group Co,335.5,0.0,335.5,666.2754373843782,OVER 90 DAYS,OPEN
4828,INV-00004828,INV-00004828,SO-00005094,2023-12-05,2024-01-19,CUST-00000097,Vargas PLC Corp,25.19,25.19,0.0,0.0,PAID,PAID
4829,INV-00004829,INV-00004829,SO-00005095,2025-03-23,2025-04-22,CUST-00000884,Andrade-Jackson Co,70.03,70.03,0.0,0.0,PAID,PAID
4830,INV-00004830,INV-00004830,SO-00005096,2024-10-26,2024-12-10,CUST-00000948,Garrett-Young LLC,586.81,0.0,586.81,547.2754373843782,OVER 90 DAYS,OPEN
4831,INV-00004831,INV-00004831,SO-00005097,2025-05-08,2025-05-23,CUST-00000777,Dillon-Mccarty Inc,1728.58,0.0,1728.58,383.27543738437817,OVER 90 DAYS,OVERDUE
