id,po_id,po_number,order_date,year,month,quarter,supplier_id,supplier_name,country,supplier_type,product_id,product_name,category,quantity,unit_cost,total_cost,receipt_date,days_to_deliver,on_time_delivery,status
3257,PO-00003257,PO-00003257,2025-03-28,2025,3,2,SUP-00000053,Central Supplies #53,Mexico,Wholesaler,PRD-00000415,Stapler Heavy Duty Premium,Office Supplies,100,18.87,1887.0,2025-04-17,20.0,0.0,COMPLETED
3258,PO-00003258,PO-00003258,2025-01-05,2025,1,1,SUP-00000060,Coastal Distributors #60,Japan,Manufacturer,PRD-00000318,Hammer 16oz Lite,Tools,200,11.54,2308.0,2025-02-07,33.0,0.0,COMPLETED
3259,PO-00003259,PO-00003259,2024-03-21,2024,3,2,SUP-00000098,Mountain Components #98,Japan,Distributor,PRD-00000170,Laptop Stand Premium,Electronics,75,26.43,1982.25,2024-04-08,18.0,1.0,COMPLETED
3260,PO-00003260,PO-00003260,2025-03-17,2025,3,2,SUP-00000072,Advanced Logistics #72,Spain,Wholesaler,PRD-00000121,USB-C Cable Plus,Electronics,10,5.88,58.8,2025-03-29,12.0,0.0,COMPLETED
3261,PO-00003261,PO-00003261,2024-09-18,2024,9,4,SUP-00000064,QualitySource Inc #64,Australia,Wholesaler,PRD-00000213,Sticky Notes 3x3 HD,Office Supplies,100,3.37,337.0,2024-10-05,17.0,0.0,COMPLETED
3262,PO-00003262,PO-00003262,2024-03-12,2024,3,2,SUP-00000086,Premier Materials #86,Australia,Manufacturer,PRD-00000340,Dry Erase Markers Pro,Office Supplies,50,5.02,250.99999999999997,2024-04-02,21.0,1.0,COMPLETED
3263,PO-00003263,PO-00003263,2024-11-02,2024,11,4,SUP-00000070,Peak Performance #70,United Kingdom,Importer,PRD-00000079,Tape Measure Digital XL,Tools,75,16.47,1235.25,2024-12-04,32.0,0.0,COMPLETED
3264,PO-00003264,PO-00003264,2024-08-23,2024,8,3,SUP-00000053,Central Supplies #53,Mexico,Wholesaler,PRD-00000209,Surge Protector Plus,Electronics,20,22.26,445.20000000000005,2024-09-15,23.0,1.0,COMPLETED
3265,PO-00003265,PO-00003265,2023-09-02,2023,9,4,SUP-00000089,Summit Distribution #89,Brazil,Distributor,PRD-00000362,HDMI Cable 6ft XL,Electronics,50,5.58,279.0,2023-10-01,29.0,0.0,COMPLETED
3266,PO-00003266,PO-00003266,2024-02-23,2024,2,1,SUP-00000096,Pacific Trading Co #96,United Kingdom,Importer,PRD-00000172,Ballpoint Pens 12-Pack Plus,Office Supplies,10,3.52,35.2,2024-03-03,9.0,1.0,COMPLETED
3267,PO-00003267,PO-00003267,2024-05-02,2024,5,2,SUP-00000089,Summit Distribution #89,Brazil,Distributor,PRD-00000362,HDMI Cable 6ft XL,Electronics,200,5.2,1040.0,2024-05-17,15.0,0.0,COMPLETED
3268,PO-00003268,PO-00003268,2025-04-27,2025,4,2,SUP-00000096,Pacific Trading Co #96,United Kingdom,Importer,PRD-00000429,Motherboard B550 HD,Computer Hardware,25,131.81,3295.25,2025-06-05,39.0,0.0,COMPLETED
3269,PO-00003269,PO-00003269,2023-12-13,2023,12,5,SUP-00000042,Prime Industrial #42,France,Distributor,PRD-00000035,Screwdriver Set 100pc,Tools,150,30.21,4531.5,2024-01-04,22.0,0.0,COMPLETED
3270,PO-00003270,PO-00003270,2023-10-16,2023,10,4,SUP-00000093,Central Supplies #93,Italy,Importer,PRD-00000215,Stapler Heavy Duty XL,Office Supplies,20,17.07,341.4,2023-10-28,12.0,0.0,COMPLETED
3271,PO-00003271,PO-00003271,2024-01-07,2024,1,1,SUP-00000045,Reliable Components #45,Mexico,Importer,PRD-00000279,Tape Measure Digital Lite,Tools,200,13.96,2792.0,,,,PENDING
3272,PO-00003272,PO-00003272,2024-05-22,2024,5,2,SUP-00000049,Summit Distribution #49,France,Distributor,PRD-00000277,Pliers Set 5-Piece Plus,Tools,150,17.33,2599.4999999999995,,,,PENDING
3273,PO-00003273,PO-00003273,2024-06-27,2024,6,3,SUP-00000011,Elite Imports,South Korea,Wholesaler,PRD-00000178,Desk Organizer HD,Office Supplies,150,12.13,1819.5000000000002,2024-07-21,24.0,0.0,COMPLETED
3274,PO-00003274,PO-00003274,2025-01-15,2025,1,1,SUP-00000038,Mountain Components #38,Brazil,Distributor,PRD-00000041,USB-C Cable Plus,Electronics,10,5.98,59.800000000000004,2025-02-17,33.0,0.0,COMPLETED
3275,PO-00003275,PO-00003275,2024-12-17,2024,12,5,SUP-00000031,Elite Imports #31,United States,Wholesaler,PRD-00000072,Socket Set 40-Piece Pro,Tools,25,57.59,1439.75,2025-01-23,37.0,0.0,COMPLETED
3276,PO-00003276,PO-00003276,2025-03-20,2025,3,2,SUP-00000080,Coastal Distributors #80,India,Manufacturer,PRD-00000300,Dry Erase Markers Plus,Office Supplies,100,6.01,601.0,2025-04-08,19.0,0.0,COMPLETED
3277,PO-00003277,PO-00003277,2023-08-06,2023,8,3,SUP-00000094,United Parts #94,Australia,Wholesaler,PRD-00000090,Laptop Stand Premium,Electronics,75,29.7,2227.5,2023-08-25,19.0,0.0,COMPLETED
3278,PO-00003278,PO-00003278,2023-12-19,2023,12,5,SUP-00000038,Mountain Components #38,Brazil,Distributor,PRD-00000041,USB-C Cable Plus,Electronics,50,7.49,374.5,2024-01-23,35.0,0.0,COMPLETED
3279,PO-00003279,PO-00003279,2023-07-18,2023,7,3,SUP-00000036,Pacific Trading Co #36,United States,Importer,PRD-00000047,Ethernet Switch 8-Port Lite,Electronics,50,53.33,2666.5,,,,PENDING
3280,PO-00003280,PO-00003280,2023-11-07,2023,11,4,SUP-00000003,FastParts Direct,Australia,Importer,PRD-00000484,Bluetooth Keyboard Lite,Electronics,150,37.22,5583.0,,,,PENDING
3281,PO-00003281,PO-00003281,2025-01-05,2025,1,1,SUP-00000081,Global Tech Supply #81,France,Wholesaler,PRD-00000384,Monitor 27 inch XL,Computer Hardware,150,182.89,27433.499999999996,2025-02-08,34.0,0.0,COMPLETED
3282,PO-00003282,PO-00003282,2024-07-22,2024,7,3,SUP-00000078,Mountain Components #78,Australia,Wholesaler,PRD-00000096,Paper Clips Box Basic,Office Supplies,25,2.08,52.0,2024-07-28,6.0,1.0,COMPLETED
3283,PO-00003283,PO-00003283,2024-04-01,2024,4,2,SUP-00000031,Elite Imports #31,United States,Wholesaler,PRD-00000004,Bluetooth Keyboard,Electronics,200,28.06,5612.0,,,,PENDING
3284,PO-00003284,PO-00003284,2024-12-31,2024,12,5,SUP-00000088,Alliance Trading #88,Canada,Importer,PRD-00000490,Laptop Stand Max,Electronics,150,27.73,4159.5,2025-01-17,17.0,0.0,COMPLETED
3285,PO-00003285,PO-00003285,2024-06-15,2024,6,3,SUP-00000015,National Distribution,Canada,Manufacturer,PRD-00000327,Ethernet Switch 8-Port Lite,Electronics,100,53.21,5321.0,2024-07-04,19.0,1.0,COMPLETED
3286,PO-00003286,PO-00003286,2023-08-07,2023,8,3,SUP-00000034,United Parts #34,Canada,Distributor,PRD-00000440,Utility Knife Max,Tools,200,5.38,1076.0,2023-08-16,9.0,0.0,COMPLETED
3287,PO-00003287,PO-00003287,2023-11-06,2023,11,4,SUP-00000089,Summit Distribution #89,Brazil,Distributor,PRD-00000174,File Folders 100-Pack Lite,Office Supplies,200,7.24,1448.0,2023-11-26,20.0,1.0,COMPLETED
3288,PO-00003288,PO-00003288,2024-10-01,2024,10,4,SUP-00000094,United Parts #94,Australia,Wholesaler,PRD-00000088,Power Strip 6-Outlet HD,Electronics,100,14.76,1476.0,2024-10-08,7.0,1.0,COMPLETED
3289,PO-00003289,PO-00003289,2023-12-04,2023,12,5,SUP-00000073,Central Supplies #73,Canada,Manufacturer,PRD-00000404,Bluetooth Keyboard XL,Electronics,10,36.81,368.1,2023-12-25,21.0,0.0,COMPLETED
3290,PO-00003290,PO-00003290,2024-10-03,2024,10,4,SUP-00000032,Advanced Logistics #32,United Kingdom,Distributor,PRD-00000466,CPU Cooler Max,Computer Hardware,50,33.36,1668.0,2024-10-28,25.0,0.0,COMPLETED
3291,PO-00003291,PO-00003291,2025-01-22,2025,1,1,SUP-00000054,United Parts #54,China,Manufacturer,PRD-00000054,File Folders 100-Pack Pro,Office Supplies,150,7.1,1065.0,,,,PENDING
3292,PO-00003292,PO-00003292,2024-04-18,2024,4,2,SUP-00000065,Reliable Components #65,Italy,Manufacturer,PRD-00000036,Wrench Set Adjustable,Tools,150,25.48,3822.0,,,,PENDING
3293,PO-00003293,PO-00003293,2024-06-16,2024,6,3,SUP-00000076,Pacific Trading Co #76,Netherlands,Distributor,PRD-00000236,Wrench Set Adjustable Premium,Tools,150,23.12,3468.0,2024-07-09,23.0,0.0,COMPLETED
3294,PO-00003294,PO-00003294,2024-09-14,2024,9,4,SUP-00000061,Global Tech Supply #61,India,Importer,PRD-00000494,File Folders 100-Pack Premium,Office Supplies,75,9.6,720.0,2024-10-07,23.0,0.0,COMPLETED
3295,PO-00003295,PO-00003295,2023-12-14,2023,12,5,SUP-00000078,Mountain Components #78,Australia,Wholesaler,PRD-00000096,Paper Clips Box Basic,Office Supplies,20,2.38,47.599999999999994,2024-01-04,21.0,0.0,COMPLETED
3296,PO-00003296,PO-00003296,2025-05-06,2025,5,2,SUP-00000100,Coastal Distributors #100,Germany,Manufacturer,PRD-00000181,SSD 500GB XL,Computer Hardware,200,51.33,10266.0,,,,PENDING
3297,PO-00003297,PO-00003297,2025-02-27,2025,2,1,SUP-00000026,Premier Materials #26,Germany,Wholesaler,PRD-00000123,Wireless Mouse HD,Electronics,100,13.87,1387.0,2025-03-27,28.0,1.0,COMPLETED
3298,PO-00003298,PO-00003298,2023-07-25,2023,7,3,SUP-00000015,National Distribution,Canada,Manufacturer,PRD-00000216,Paper Clips Box Max,Office Supplies,10,1.74,17.4,2023-08-26,32.0,0.0,COMPLETED
3299,PO-00003299,PO-00003299,2023-08-18,2023,8,3,SUP-00000051,Elite Imports #51,United States,Distributor,PRD-00000106,CPU Cooler Max,Computer Hardware,20,25.4,508.0,,,,PENDING
3300,PO-00003300,PO-00003300,2024-11-28,2024,11,4,SUP-00000039,Valley Industrial #39,Canada,Distributor,PRD-00000126,USB Hub 7-Port XL,Electronics,20,18.49,369.79999999999995,2024-12-27,29.0,0.0,COMPLETED
3301,PO-00003301,PO-00003301,2025-01-13,2025,1,1,SUP-00000074,United Parts #74,Australia,Distributor,PRD-00000074,Level 24 inch Max,Tools,50,21.6,1080.0,2025-02-05,23.0,1.0,COMPLETED
3302,PO-00003302,PO-00003302,2024-02-09,2024,2,1,SUP-00000090,Peak Performance #90,China,Manufacturer,PRD-00000020,Dry Erase Markers,Office Supplies,20,4.39,87.8,2024-02-23,14.0,0.0,COMPLETED
3303,PO-00003303,PO-00003303,2025-04-12,2025,4,2,SUP-00000003,FastParts Direct,Australia,Importer,PRD-00000167,Ethernet Switch 8-Port Pro,Electronics,200,38.62,7723.999999999999,2025-05-09,27.0,1.0,COMPLETED
3304,PO-00003304,PO-00003304,2024-07-25,2024,7,3,SUP-00000063,FastParts Direct #63,United States,Wholesaler,PRD-00000262,RAM 16GB DDR4 Basic,Computer Hardware,20,49.52,990.4000000000001,2024-08-18,24.0,0.0,COMPLETED
3305,PO-00003305,PO-00003305,2024-11-18,2024,11,4,SUP-00000061,Global Tech Supply #61,India,Importer,PRD-00000237,Pliers Set 5-Piece HD,Tools,75,19.26,1444.5000000000002,2024-12-11,23.0,0.0,COMPLETED
3306,PO-00003306,PO-00003306,2024-05-27,2024,5,2,SUP-00000060,Coastal Distributors #60,Japan,Manufacturer,PRD-00000500,Dry Erase Markers Plus,Office Supplies,10,6.02,60.199999999999996,2024-06-30,34.0,0.0,COMPLETED
3307,PO-00003307,PO-00003307,2024-12-08,2024,12,5,SUP-00000092,Advanced Logistics #92,South Korea,Manufacturer,PRD-00000069,Motherboard B550 Basic,Computer Hardware,200,96.85,19370.0,,,,PENDING
3308,PO-00003308,PO-00003308,2025-03-31,2025,3,2,SUP-00000046,Premier Materials #46,Brazil,Distributor,PRD-00000491,A4 Paper Ream Premium,Office Supplies,20,5.57,111.4,,,,PENDING
3309,PO-00003309,PO-00003309,2025-05-09,2025,5,2,SUP-00000063,FastParts Direct #63,United States,Wholesaler,PRD-00000354,Level 24 inch HD,Tools,25,24.54,613.5,2025-05-23,14.0,1.0,COMPLETED
3310,PO-00003310,PO-00003310,2023-09-15,2023,9,4,SUP-00000031,Elite Imports #31,United States,Wholesaler,PRD-00000483,Wireless Mouse Premium,Electronics,25,14.08,352.0,2023-10-02,17.0,1.0,COMPLETED
3311,PO-00003311,PO-00003311,2024-07-18,2024,7,3,SUP-00000063,FastParts Direct #63,United States,Wholesaler,PRD-00000448,Power Strip 6-Outlet Plus,Electronics,25,10.16,254.0,2024-08-13,26.0,0.0,COMPLETED
3312,PO-00003312,PO-00003312,2023-08-11,2023,8,3,SUP-00000071,Elite Imports #71,Italy,Importer,PRD-00000164,Bluetooth Keyboard Max,Electronics,10,37.05,370.5,2023-09-15,35.0,0.0,COMPLETED
3313,PO-00003313,PO-00003313,2024-12-07,2024,12,5,SUP-00000088,Alliance Trading #88,Canada,Importer,PRD-00000392,Socket Set 40-Piece Lite,Tools,200,42.09,8418.0,2025-01-05,29.0,1.0,COMPLETED
3314,PO-00003314,PO-00003314,2024-07-06,2024,7,3,SUP-00000035,National Distribution #35,South Korea,Manufacturer,PRD-00000154,Level 24 inch Max,Tools,50,24.03,1201.5,,,,PENDING
3315,PO-00003315,PO-00003315,2024-04-17,2024,4,2,SUP-00000044,QualitySource Inc #44,United Kingdom,Distributor,PRD-00000089,Surge Protector Plus,Electronics,25,17.01,425.25000000000006,2024-05-03,16.0,1.0,COMPLETED
3316,PO-00003316,PO-00003316,2025-04-20,2025,4,2,SUP-00000074,United Parts #74,Australia,Distributor,PRD-00000299,Whiteboard 24x36 Basic,Office Supplies,150,28.65,4297.5,2025-04-24,4.0,1.0,COMPLETED
3317,PO-00003317,PO-00003317,2025-05-06,2025,5,2,SUP-00000006,Premier Materials,Japan,Importer,PRD-00000091,A4 Paper Ream XL,Office Supplies,10,4.06,40.599999999999994,2025-05-23,17.0,0.0,COMPLETED
3318,PO-00003318,PO-00003318,2024-11-01,2024,11,4,SUP-00000074,United Parts #74,Australia,Distributor,PRD-00000299,Whiteboard 24x36 Basic,Office Supplies,10,29.16,291.6,,,,PENDING
3319,PO-00003319,PO-00003319,2024-05-28,2024,5,2,SUP-00000014,United Parts,United Kingdom,Wholesaler,PRD-00000046,USB Hub 7-Port Lite,Electronics,50,21.41,1070.5,2024-06-10,13.0,1.0,COMPLETED
3320,PO-00003320,PO-00003320,2023-10-25,2023,10,4,SUP-00000059,Valley Industrial #59,Spain,Distributor,PRD-00000284,Bluetooth Keyboard HD,Electronics,20,30.66,613.2,2023-11-09,15.0,0.0,COMPLETED
3321,PO-00003321,PO-00003321,2024-02-05,2024,2,1,SUP-00000098,Mountain Components #98,Japan,Distributor,PRD-00000135,Stapler Heavy Duty XL,Office Supplies,200,11.13,2226.0,2024-03-10,34.0,0.0,COMPLETED
3322,PO-00003322,PO-00003322,2024-08-29,2024,8,3,SUP-00000090,Peak Performance #90,China,Manufacturer,PRD-00000355,Screwdriver Set 100pc Basic,Tools,200,28.84,5768.0,2024-09-09,11.0,0.0,COMPLETED
3323,PO-00003323,PO-00003323,2023-12-02,2023,12,5,SUP-00000066,Premier Materials #66,Spain,Wholesaler,PRD-00000149,Motherboard B550 HD,Computer Hardware,20,117.85,2357.0,2023-12-06,4.0,1.0,COMPLETED
3324,PO-00003324,PO-00003324,2023-08-10,2023,8,3,SUP-00000061,Global Tech Supply #61,India,Importer,PRD-00000453,Sticky Notes 3x3 Pro,Office Supplies,20,3.27,65.4,2023-08-23,13.0,0.0,COMPLETED
3325,PO-00003325,PO-00003325,2025-03-08,2025,3,2,SUP-00000061,Global Tech Supply #61,India,Importer,PRD-00000287,Ethernet Switch 8-Port Max,Electronics,25,60.62,1515.5,2025-03-13,5.0,1.0,COMPLETED
3326,PO-00003326,PO-00003326,2024-07-04,2024,7,3,SUP-00000069,Summit Distribution #69,Canada,Distributor,PRD-00000297,Binder Clips Assorted Plus,Office Supplies,150,2.43,364.5,2024-07-14,10.0,1.0,COMPLETED
3327,PO-00003327,PO-00003327,2024-02-08,2024,2,1,SUP-00000099,Valley Industrial #99,Mexico,Wholesaler,PRD-00000347,PC Case Mid Tower Premium,Computer Hardware,25,36.36,909.0,2024-02-22,14.0,0.0,COMPLETED
3328,PO-00003328,PO-00003328,2024-09-14,2024,9,4,SUP-00000064,QualitySource Inc #64,Australia,Wholesaler,PRD-00000049,Surge Protector Plus,Electronics,25,16.93,423.25,2024-10-07,23.0,1.0,COMPLETED
3329,PO-00003329,PO-00003329,2025-05-01,2025,5,2,SUP-00000035,National Distribution #35,South Korea,Manufacturer,PRD-00000154,Level 24 inch Max,Tools,200,18.7,3740.0,2025-05-11,10.0,1.0,COMPLETED
3330,PO-00003330,PO-00003330,2024-05-24,2024,5,2,SUP-00000094,United Parts #94,Australia,Wholesaler,PRD-00000317,Pliers Set 5-Piece Lite,Tools,200,18.23,3646.0,2024-06-01,8.0,0.0,COMPLETED
3331,PO-00003331,PO-00003331,2024-03-11,2024,3,2,SUP-00000022,Prime Industrial #22,Australia,Wholesaler,PRD-00000401,USB-C Cable HD,Electronics,10,8.52,85.19999999999999,,,,PENDING
3332,PO-00003332,PO-00003332,2024-11-16,2024,11,4,SUP-00000098,Mountain Components #98,Japan,Distributor,PRD-00000135,Stapler Heavy Duty XL,Office Supplies,150,10.96,1644.0000000000002,2024-12-05,19.0,0.0,COMPLETED
3333,PO-00003333,PO-00003333,2024-11-19,2024,11,4,SUP-00000051,Elite Imports #51,United States,Distributor,PRD-00000395,Screwdriver Set 100pc Pro,Tools,100,25.23,2523.0,2024-12-09,20.0,1.0,COMPLETED
3334,PO-00003334,PO-00003334,2024-07-21,2024,7,3,SUP-00000005,Reliable Components,Spain,Manufacturer,PRD-00000184,Monitor 27 inch Pro,Computer Hardware,25,172.46,4311.5,2024-08-27,37.0,0.0,COMPLETED
3335,PO-00003335,PO-00003335,2024-11-27,2024,11,4,SUP-00000024,QualitySource Inc #24,United Kingdom,Manufacturer,PRD-00000014,File Folders 100-Pack,Office Supplies,200,8.18,1636.0,2024-12-23,26.0,1.0,COMPLETED
3336,PO-00003336,PO-00003336,2023-08-01,2023,8,3,SUP-00000072,Advanced Logistics #72,Spain,Wholesaler,PRD-00000162,HDMI Cable 6ft HD,Electronics,200,6.61,1322.0,2023-08-21,20.0,0.0,COMPLETED
3337,PO-00003337,PO-00003337,2024-10-15,2024,10,4,SUP-00000041,Global Tech Supply #41,Australia,Distributor,PRD-00000441,USB-C Cable Basic,Electronics,10,7.94,79.4,2024-10-25,10.0,0.0,COMPLETED
3338,PO-00003338,PO-00003338,2024-03-08,2024,3,2,SUP-00000055,National Distribution #55,India,Manufacturer,PRD-00000207,Ethernet Switch 8-Port Plus,Electronics,150,65.07,9760.499999999998,2024-04-08,31.0,0.0,COMPLETED
3339,PO-00003339,PO-00003339,2023-10-19,2023,10,4,SUP-00000054,United Parts #54,China,Manufacturer,PRD-00000112,Socket Set 40-Piece Basic,Tools,10,40.06,400.6,2023-11-13,25.0,1.0,COMPLETED
3340,PO-00003340,PO-00003340,2023-09-06,2023,9,4,SUP-00000022,Prime Industrial #22,Australia,Wholesaler,PRD-00000401,USB-C Cable HD,Electronics,200,8.79,1757.9999999999998,2023-09-29,23.0,0.0,COMPLETED
3341,PO-00003341,PO-00003341,2024-02-06,2024,2,1,SUP-00000066,Premier Materials #66,Spain,Wholesaler,PRD-00000102,RAM 16GB DDR4 Pro,Computer Hardware,25,33.13,828.2500000000001,2024-02-20,14.0,0.0,COMPLETED
3342,PO-00003342,PO-00003342,2025-01-05,2025,1,1,SUP-00000029,Summit Distribution #29,Canada,Importer,PRD-00000173,Sticky Notes 3x3 XL,Office Supplies,75,2.82,211.5,2025-02-04,30.0,0.0,COMPLETED
3343,PO-00003343,PO-00003343,2025-03-06,2025,3,2,SUP-00000096,Pacific Trading Co #96,United Kingdom,Importer,PRD-00000320,Utility Knife HD,Tools,50,4.67,233.5,2025-04-15,40.0,0.0,COMPLETED
3344,PO-00003344,PO-00003344,2023-11-22,2023,11,4,SUP-00000078,Mountain Components #78,Australia,Wholesaler,PRD-00000096,Paper Clips Box Basic,Office Supplies,100,2.34,234.0,2023-12-25,33.0,0.0,COMPLETED
3345,PO-00003345,PO-00003345,2023-10-24,2023,10,4,SUP-00000083,FastParts Direct #83,France,Distributor,PRD-00000381,SSD 500GB Pro,Computer Hardware,100,44.48,4448.0,2023-11-04,11.0,1.0,COMPLETED
3346,PO-00003346,PO-00003346,2024-05-14,2024,5,2,SUP-00000064,QualitySource Inc #64,Australia,Wholesaler,PRD-00000458,Desk Organizer Basic,Office Supplies,10,14.35,143.5,,,,PENDING
3347,PO-00003347,PO-00003347,2025-01-25,2025,1,1,SUP-00000012,Advanced Logistics,Canada,Distributor,PRD-00000399,Tape Measure Digital Pro,Tools,150,15.68,2352.0,2025-02-17,23.0,0.0,COMPLETED
3348,PO-00003348,PO-00003348,2024-03-03,2024,3,2,SUP-00000086,Premier Materials #86,Australia,Manufacturer,PRD-00000101,SSD 500GB HD,Computer Hardware,50,48.88,2444.0,2024-03-30,27.0,0.0,COMPLETED
3349,PO-00003349,PO-00003349,2024-07-07,2024,7,3,SUP-00000070,Peak Performance #70,United Kingdom,Importer,PRD-00000356,Wrench Set Adjustable Premium,Tools,150,20.7,3105.0,2024-08-07,31.0,0.0,COMPLETED
3350,PO-00003350,PO-00003350,2024-03-29,2024,3,2,SUP-00000027,ValueFirst Supply #27,Spain,Distributor,PRD-00000461,SSD 500GB Max,Computer Hardware,150,57.57,8635.5,2024-04-18,20.0,0.0,COMPLETED
3351,PO-00003351,PO-00003351,2024-02-19,2024,2,1,SUP-00000042,Prime Industrial #42,France,Distributor,PRD-00000393,Measuring Tape 25ft Premium,Tools,25,7.13,178.25,2024-03-06,16.0,0.0,COMPLETED
3352,PO-00003352,PO-00003352,2023-08-08,2023,8,3,SUP-00000006,Premier Materials,Japan,Importer,PRD-00000456,Paper Clips Box XL,Office Supplies,200,1.6,320.0,2023-08-22,14.0,0.0,COMPLETED
3353,PO-00003353,PO-00003353,2024-04-01,2024,4,2,SUP-00000090,Peak Performance #90,China,Manufacturer,PRD-00000003,Wireless Mouse,Electronics,20,15.14,302.8,2024-04-22,21.0,0.0,COMPLETED
3354,PO-00003354,PO-00003354,2024-02-05,2024,2,1,SUP-00000057,Atlantic Supply #57,Brazil,Importer,PRD-00000225,Graphics Card Entry HD,Computer Hardware,20,134.91,2698.2,2024-03-02,26.0,1.0,COMPLETED
3355,PO-00003355,PO-00003355,2024-05-10,2024,5,2,SUP-00000048,Alliance Trading #48,Mexico,Manufacturer,PRD-00000038,Hammer 16oz,Tools,150,10.84,1626.0,,,,PENDING
3356,PO-00003356,PO-00003356,2024-12-10,2024,12,5,SUP-00000041,Global Tech Supply #41,Australia,Distributor,PRD-00000441,USB-C Cable Basic,Electronics,150,6.99,1048.5,2024-12-31,21.0,1.0,COMPLETED
3357,PO-00003357,PO-00003357,2025-04-06,2025,4,2,SUP-00000007,ValueFirst Supply,Netherlands,Distributor,PRD-00000401,USB-C Cable HD,Electronics,100,7.42,742.0,2025-04-27,21.0,0.0,COMPLETED
3358,PO-00003358,PO-00003358,2024-11-24,2024,11,4,SUP-00000032,Advanced Logistics #32,United Kingdom,Distributor,PRD-00000466,CPU Cooler Max,Computer Hardware,25,31.06,776.5,2024-12-11,17.0,0.0,COMPLETED
3359,PO-00003359,PO-00003359,2024-03-30,2024,3,2,SUP-00000035,National Distribution #35,South Korea,Manufacturer,PRD-00000474,Level 24 inch Basic,Tools,200,19.26,3852.0000000000005,2024-04-09,10.0,0.0,COMPLETED
3360,PO-00003360,PO-00003360,2025-01-31,2025,1,1,SUP-00000021,Global Tech Supply #21,South Korea,Manufacturer,PRD-00000324,Bluetooth Keyboard Pro,Electronics,75,30.65,2298.75,2025-02-26,26.0,0.0,COMPLETED
3361,PO-00003361,PO-00003361,2023-09-27,2023,9,4,SUP-00000060,Coastal Distributors #60,Japan,Manufacturer,PRD-00000015,Stapler Heavy Duty,Office Supplies,50,18.24,911.9999999999999,2023-10-14,17.0,0.0,COMPLETED
3362,PO-00003362,PO-00003362,2023-12-01,2023,12,5,SUP-00000060,Coastal Distributors #60,Japan,Manufacturer,PRD-00000330,Laptop Stand Premium,Electronics,25,25.67,641.75,,,,PENDING
3363,PO-00003363,PO-00003363,2023-10-10,2023,10,4,SUP-00000096,Pacific Trading Co #96,United Kingdom,Importer,PRD-00000193,Measuring Tape 25ft HD,Tools,75,9.26,694.5,,,,PENDING
3364,PO-00003364,PO-00003364,2024-12-25,2024,12,5,SUP-00000077,Atlantic Supply #77,Italy,Importer,PRD-00000495,Stapler Heavy Duty XL,Office Supplies,50,15.55,777.5,2025-01-04,10.0,1.0,COMPLETED
3365,PO-00003365,PO-00003365,2025-02-19,2025,2,1,SUP-00000031,Elite Imports #31,United States,Wholesaler,PRD-00000483,Wireless Mouse Premium,Electronics,200,10.84,2168.0,2025-03-01,10.0,1.0,COMPLETED
3366,PO-00003366,PO-00003366,2023-09-10,2023,9,4,SUP-00000053,Central Supplies #53,Mexico,Wholesaler,PRD-00000209,Surge Protector Plus,Electronics,10,19.46,194.60000000000002,2023-09-26,16.0,0.0,COMPLETED
3367,PO-00003367,PO-00003367,2024-12-22,2024,12,5,SUP-00000091,Elite Imports #91,Japan,Importer,PRD-00000439,Tape Measure Digital XL,Tools,50,12.1,605.0,2025-01-21,30.0,0.0,COMPLETED
3368,PO-00003368,PO-00003368,2023-08-04,2023,8,3,SUP-00000068,Alliance Trading #68,France,Distributor,PRD-00000097,Binder Clips Assorted Lite,Office Supplies,200,2.6,520.0,2023-08-11,7.0,1.0,COMPLETED
